,state,tract,B25091_017E,B25091_010E,B25091_011E,B25091_005E,B25091_003E,B25091_012E,B25091_016E,B25091_014E,B25091_004E,B25091_021E,B25091_020E,B25091_009E,B25091_023E,B25091_008E,B25091_001E,B25091_015E,B25091_018E,B25091_019E,B25091_022E,B25091_007E,B25091_006E,B25091_002E,B25140C_004E,B25140F_001E,B25140F_005E,B25140E_005E,B25140G_003E,B25140A_007E,B25140G_008E,B25140B_007E,B25140A_004E,B25140E_001E,B25140A_001E,B25140G_005E,B25140_004E,B25140_005E,B25140I_001E,B25140B_003E,B25140G_004E,B25140A_005E,B25140I_005E,B25140B_005E,B25140D_005E,B25140C_003E,B25140D_004E,B25140D_003E,B25140E_007E,B25140E_009E,B25140H_009E,B25140F_003E,B25140_008E,B25140_009E,B25140E_008E,B25140C_009E,B25140_007E,B25140H_001E,B25140C_008E,B25140D_007E,B25140G_009E,B25140C_005E,B25140H_004E,B25140G_007E,B25140A_003E,B25140_003E,B25140A_008E,B25140H_005E,B25140C_007E,B25140F_004E,B25140_001E,B25140F_007E,B25140A_009E,B25140G_001E,B25140H_007E,B25140B_001E,B25140I_007E,B25140E_003E,B25140F_008E,B25140H_008E,B25140C_001E,B25140E_004E,B25140F_009E,B25140D_001E,B25140D_009E,B25140H_003E,B25140B_009E,B25140B_004E,B25140I_009E,B25140B_008E,B25140D_008E,B25140I_003E,B25140I_008E,B25140I_004E
100,06,020500,0,14,33,33,72,0,21,145,50,0,0,0,0,54,551,16,0,0,4,28,81,365,0,0,0,0,0,0,0,0,23,0,936,0,33,0,88,0,0,0,0,0,0,0,10,10,0,0,0,0,4,0,0,0,4,874,0,4,0,0,23,0,57,67,0,0,0,0,1274,0,0,139,0,30,0,0,0,0,10,0,0,159,0,57,0,0,0,0,4,0,0,0
101,06,020601,0,0,23,102,42,0,0,57,87,0,0,17,0,54,546,10,0,18,32,36,68,429,0,92,0,0,0,18,9,0,12,0,929,0,23,0,165,0,0,0,0,0,0,0,11,46,0,0,0,0,32,0,0,0,50,910,0,0,0,0,12,9,48,94,0,0,0,0,1399,23,0,96,18,61,23,0,23,0,0,0,0,221,0,48,0,0,0,0,0,0,23,0
102,06,020602,0,35,67,114,22,0,46,54,15,0,0,15,0,0,587,62,0,0,0,109,48,425,0,26,0,0,32,0,0,0,27,40,922,0,67,0,73,8,32,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,875,0,0,0,0,27,0,69,117,0,0,0,0,1317,0,0,106,0,104,0,0,0,0,0,0,0,119,0,69,0,0,0,0,0,0,0,0
103,06,020701,13,18,75,44,0,0,14,54,108,0,0,13,0,22,501,18,0,0,5,35,82,397,0,51,0,0,17,0,5,0,58,0,914,0,75,0,134,0,17,0,0,0,0,0,0,24,0,0,0,0,5,0,0,0,5,902,0,0,0,0,58,5,76,117,0,0,0,0,1397,0,0,287,0,0,0,0,0,0,0,0,0,145,0,76,0,0,0,0,0,0,0,0
104,06,020702,8,0,22,23,0,0,0,9,69,0,0,0,0,19,216,25,0,0,6,18,17,168,0,46,0,0,0,6,0,0,10,0,793,0,22,0,195,0,0,0,0,0,0,0,12,22,0,0,0,0,6,0,0,0,6,738,0,0,0,0,10,0,19,41,6,0,0,0,1104,0,0,91,6,19,0,0,0,6,0,0,0,155,0,19,0,0,0,0,0,0,0,0
105,06,020801,0,12,31,6,28,0,0,14,34,0,0,0,0,7,258,18,15,0,0,30,63,211,0,276,0,0,0,0,0,0,0,0,613,0,31,0,532,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,19,50,0,0,0,0,1519,0,0,332,0,38,0,0,0,0,19,0,0,241,0,19,0,0,0,0,0,0,0,0
106,06,020802,0,0,40,0,10,0,0,17,19,0,0,0,0,18,194,0,0,0,0,73,17,177,0,215,0,0,0,0,0,0,18,0,476,0,40,0,355,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,401,0,0,0,0,18,0,26,48,0,0,0,0,1114,0,0,89,0,48,0,0,0,0,0,0,0,286,0,26,0,0,0,0,0,0,0,0
107,06,020900,25,8,43,6,25,0,17,15,55,9,0,12,0,12,239,0,0,0,0,0,12,173,0,278,0,0,12,0,0,0,36,0,687,0,43,0,469,0,0,0,0,0,0,0,7,7,0,0,0,12,0,0,0,0,9,624,0,9,0,0,36,0,44,75,0,0,0,0,1557,0,0,221,0,27,0,0,0,0,23,0,0,321,0,44,0,0,0,0,0,12,0,0
108,06,021000,66,28,53,148,0,0,0,76,128,0,0,34,0,46,721,17,9,0,33,51,32,520,0,97,0,0,0,33,0,0,27,0,1162,0,53,0,254,0,0,0,0,0,0,0,26,42,0,0,0,0,33,0,0,0,33,1132,0,0,0,0,27,0,89,131,33,0,0,0,1758,0,0,130,33,0,0,0,0,33,26,0,0,343,0,89,0,0,0,0,0,0,0,0
109,06,021100,0,43,161,113,71,0,0,126,85,10,0,9,0,25,911,50,22,9,14,58,115,680,0,81,0,0,17,9,0,0,135,0,1463,0,161,0,133,0,17,0,0,0,0,0,9,27,0,0,0,0,0,0,0,0,33,1453,0,24,0,0,135,0,194,238,0,0,0,0,2021,0,0,137,9,13,0,0,0,0,0,0,0,327,0,194,0,0,0,0,0,9,0,0
110,06,021200,35,29,102,154,84,0,8,131,112,11,7,35,0,25,834,15,14,35,0,0,37,578,0,17,0,0,31,11,0,0,76,0,989,0,102,0,132,0,0,0,0,0,0,0,17,37,0,0,0,9,0,0,0,0,18,948,0,0,0,0,76,7,114,191,0,0,0,9,1424,0,0,231,11,0,7,0,0,0,28,0,0,159,0,114,0,0,0,0,0,9,0,9
111,06,021300,0,4,105,63,29,0,11,128,67,0,0,0,0,0,639,13,0,0,34,86,99,453,0,0,0,0,0,25,0,0,89,0,903,0,105,0,106,5,0,0,0,0,0,0,11,11,0,0,0,0,34,0,0,0,34,869,0,9,0,0,89,0,93,109,25,0,0,0,1212,0,0,135,25,65,0,0,0,25,16,0,0,93,0,89,0,5,0,0,9,4,0,0
112,06,021400,0,4,56,87,55,0,9,96,64,0,0,12,0,89,677,79,0,0,9,77,40,484,0,32,0,0,9,9,0,0,53,0,1292,0,56,0,100,0,0,0,0,0,0,0,3,40,0,0,0,0,9,0,0,0,9,1273,0,0,0,0,53,0,93,142,9,0,0,0,1716,0,0,119,9,0,0,0,0,9,0,0,0,273,0,93,0,0,0,0,0,0,0,0
113,06,021500,0,60,24,76,66,0,0,271,151,20,0,72,0,10,1048,38,0,0,0,141,119,719,0,78,0,0,0,20,0,0,24,0,1373,0,24,0,399,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,20,1373,0,0,0,0,24,0,94,166,0,0,0,0,2513,0,0,427,20,64,0,0,0,0,0,0,0,571,0,94,0,0,0,0,0,0,0,0
114,06,021600,48,10,50,125,98,0,81,212,103,0,0,42,35,23,1147,53,15,30,0,122,100,673,0,123,0,0,14,17,0,0,15,21,1133,0,50,0,174,0,14,0,0,0,0,0,21,52,0,0,35,0,0,35,0,0,30,1100,0,13,0,0,15,0,59,125,0,0,0,0,2111,0,35,272,17,100,0,0,0,0,0,0,0,462,0,59,0,0,0,0,0,0,0,0
115,06,021700,29,16,89,110,78,13,39,180,197,0,9,37,0,15,1257,143,19,7,8,134,134,823,0,68,9,0,0,24,0,0,44,0,1098,0,81,13,149,0,0,0,9,4,0,0,37,45,0,0,0,0,8,0,0,0,24,1050,0,0,0,0,44,0,112,157,8,0,0,0,1798,0,0,133,24,164,0,0,0,8,22,0,0,313,0,112,0,0,0,0,0,0,0,0
116,06,021800,18,33,71,123,102,35,28,201,150,0,0,64,0,72,1101,26,33,0,6,47,92,789,0,50,0,0,33,6,0,0,61,0,1304,0,71,35,196,0,10,35,0,0,0,0,0,26,0,0,0,0,6,0,0,0,6,1239,0,0,0,0,61,0,181,240,6,35,0,0,1777,0,0,162,6,5,0,0,0,6,19,0,0,237,0,181,0,0,0,0,0,17,0,0
117,06,022600,0,19,21,106,36,0,9,6,47,0,0,14,0,0,424,27,0,0,0,28,111,382,0,140,0,0,8,0,0,0,14,0,1191,0,14,0,209,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1128,0,0,0,0,14,0,27,54,0,0,0,0,2185,0,0,131,0,57,0,0,0,0,0,0,0,666,0,27,0,0,0,0,0,0,0,0
118,06,022702,0,21,94,44,16,0,1,68,25,0,0,0,0,0,382,24,0,0,0,5,84,289,0,61,0,0,35,0,0,0,59,0,627,0,94,0,158,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,59,0,80,115,0,0,0,0,1001,0,0,194,0,0,0,0,0,0,0,0,0,119,0,80,0,0,0,0,0,24,0,24
119,06,022704,14,19,82,31,95,0,8,118,96,33,0,57,0,76,931,33,0,0,12,141,116,713,0,71,0,0,27,17,0,0,77,0,1179,0,82,0,143,0,5,0,0,0,0,0,0,31,0,0,0,0,12,0,0,0,45,1152,0,28,0,0,77,0,176,234,12,0,0,0,1822,0,0,203,17,19,0,0,0,12,0,0,0,350,0,176,0,0,0,0,0,0,0,0
120,06,022801,0,24,126,119,92,37,20,95,122,9,0,49,0,30,879,22,0,0,61,21,52,672,0,246,0,0,55,44,0,0,103,5,1006,0,103,37,513,23,0,0,0,0,37,0,0,31,0,0,0,0,61,0,0,0,70,869,0,9,0,0,91,0,120,229,44,0,0,0,1895,17,0,139,0,66,61,0,17,0,77,0,0,356,0,108,0,0,0,0,0,44,61,12
121,06,022802,0,0,116,31,37,0,9,53,22,0,0,0,0,18,329,14,0,0,0,9,20,253,0,70,0,0,4,0,0,0,108,0,444,0,116,0,185,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,415,0,0,0,0,108,0,114,126,0,0,0,0,751,0,0,133,0,17,0,0,0,0,0,0,0,87,0,114,0,0,0,0,0,0,0,0
122,06,022803,2,47,41,45,57,0,30,95,78,0,0,18,0,24,607,23,54,0,4,29,60,399,0,330,0,0,0,0,0,0,35,0,751,0,41,0,406,0,0,0,0,0,0,0,6,16,0,0,0,11,4,0,0,0,4,703,0,0,0,0,31,0,79,106,0,0,0,0,1422,4,0,120,0,30,4,0,4,0,0,0,0,191,0,75,0,0,0,0,0,4,4,4
123,06,022901,0,0,52,36,43,0,10,92,0,0,0,4,0,41,318,8,0,0,0,0,32,208,0,394,0,0,0,0,0,0,52,0,612,0,52,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,52,0,78,78,0,0,0,0,1408,0,0,196,0,17,0,0,0,0,47,0,0,142,0,56,0,0,0,0,0,22,0,0
124,06,022902,6,19,18,37,32,0,9,63,21,0,5,0,0,6,328,23,6,7,0,53,23,209,0,119,0,0,3,0,0,0,6,0,332,0,18,0,233,0,3,0,0,0,0,0,9,17,0,0,0,6,0,0,0,0,12,284,0,12,0,0,6,0,17,43,0,0,0,0,727,0,0,96,0,0,0,0,0,0,19,0,0,161,0,17,0,0,0,0,0,9,0,3
125,06,022903,8,11,21,116,83,0,5,62,0,0,10,25,8,8,465,44,0,0,0,16,48,328,0,146,0,0,0,0,0,0,0,0,633,0,21,0,268,0,0,0,0,0,0,0,0,0,0,0,8,21,0,8,0,0,10,561,0,0,0,0,0,0,44,65,0,0,0,21,1058,10,8,150,0,14,10,0,0,0,0,0,0,115,0,33,0,0,0,0,0,32,0,21
126,06,023001,0,24,167,74,21,0,36,225,35,0,0,0,0,0,797,53,12,0,18,68,64,453,0,127,0,0,8,0,0,18,34,0,122,0,162,0,200,42,8,0,0,0,0,0,83,92,0,0,0,8,0,0,0,0,18,94,0,0,0,0,34,0,41,191,0,0,0,0,1319,0,0,60,0,236,0,0,0,0,18,0,0,756,0,34,0,37,0,0,0,15,0,0
127,06,023003,53,9,147,119,68,0,40,198,99,37,0,25,0,53,996,37,0,0,13,20,78,618,0,82,0,0,12,13,0,37,0,7,142,0,147,0,129,31,0,0,0,0,0,0,125,180,0,0,0,11,13,0,0,0,50,142,0,0,0,0,0,0,0,234,13,0,0,0,1206,0,0,130,13,243,0,0,0,13,0,0,0,602,0,0,0,22,0,0,0,11,0,0
128,06,023102,0,28,71,31,17,41,0,60,55,0,8,0,0,50,403,3,0,8,0,30,1,324,0,124,0,0,31,0,0,0,13,0,60,41,71,41,163,40,31,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,16,35,0,16,0,0,0,0,13,134,0,0,0,16,1128,0,0,190,0,692,0,0,0,0,0,0,0,62,0,0,0,11,0,0,0,77,0,43
129,06,023103,0,0,9,0,0,0,0,0,0,12,0,0,0,0,45,0,0,0,0,10,14,33,0,152,0,0,0,0,0,12,0,135,0,0,9,0,268,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,1518,0,0,67,0,951,0,0,0,0,16,0,0,197,0,0,0,9,0,0,0,0,0,0
130,06,023200,0,13,34,101,38,0,0,163,92,0,0,0,10,14,772,127,0,0,17,84,79,455,0,156,0,0,0,0,0,17,0,0,200,0,34,0,255,21,0,0,0,0,0,0,34,34,0,0,0,0,17,10,0,0,17,101,0,0,0,0,0,0,0,55,0,0,0,0,1153,0,0,73,0,389,0,0,0,0,0,0,10,335,0,0,0,0,10,17,0,0,0,0
131,06,023300,47,44,57,105,17,0,21,117,31,0,12,14,6,25,672,37,0,0,23,64,52,409,0,189,0,0,0,0,0,0,0,0,222,0,57,0,243,24,0,0,0,0,0,0,38,70,0,0,0,19,23,6,0,0,35,187,0,20,0,0,0,0,27,140,0,0,0,19,1281,15,0,65,0,181,15,0,15,0,0,0,0,624,0,27,6,0,0,0,8,19,15,19
132,06,023400,0,0,40,29,36,0,12,218,18,0,0,25,0,36,649,10,9,0,48,134,34,352,0,123,0,0,0,0,0,32,0,8,132,0,40,0,221,65,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,106,0,16,0,0,0,0,0,65,0,0,0,0,1169,0,0,210,0,381,0,0,0,0,6,0,0,309,0,0,0,40,0,32,16,0,0,0
133,06,025100,17,18,111,103,33,0,7,123,86,0,0,23,0,80,784,14,8,0,5,78,78,610,0,49,0,0,20,0,0,0,84,0,898,0,111,0,215,0,20,0,0,0,0,0,7,32,0,0,0,0,5,0,0,0,5,821,5,0,0,0,84,0,160,212,0,0,5,0,1306,0,0,123,0,31,0,0,0,0,10,0,0,195,0,160,0,0,0,0,0,20,0,20
134,06,025200,33,46,178,255,117,0,26,242,163,0,21,27,0,22,1690,50,20,0,253,76,161,1045,0,221,0,0,0,233,20,0,163,0,1602,0,178,0,416,0,0,0,0,0,0,0,15,32,0,0,0,0,253,0,0,0,274,1586,0,0,0,0,163,20,219,251,233,0,0,0,2463,21,0,318,233,15,41,0,0,233,0,0,0,307,0,219,0,0,0,0,0,0,20,0
135,06,025300,11,84,70,73,76,0,16,79,80,0,0,20,0,74,873,53,0,8,22,110,97,684,4,284,0,0,24,7,0,0,48,0,1041,0,70,0,409,0,12,0,0,0,0,4,0,0,0,0,0,26,22,0,0,0,30,992,0,0,0,0,48,8,194,248,7,0,0,6,1692,15,0,153,7,36,15,0,15,7,14,0,0,164,0,194,0,0,0,0,0,38,15,18
136,06,025401,12,0,138,65,43,12,12,144,55,0,0,41,0,30,754,14,9,0,0,78,101,563,0,94,0,0,0,0,0,0,20,0,901,0,110,12,264,30,0,0,0,0,12,0,47,47,0,0,0,13,0,0,0,0,0,798,0,0,0,0,20,0,116,206,0,0,0,13,1357,0,0,151,0,93,0,0,0,0,0,0,0,118,0,116,0,30,0,0,0,0,0,0
137,06,025402,0,53,116,101,36,0,9,77,106,0,0,28,0,13,739,95,0,0,7,27,71,551,0,235,0,0,10,7,0,0,38,0,540,0,116,0,272,0,10,0,0,0,0,0,47,69,0,0,0,21,7,0,0,0,7,520,0,0,0,0,38,0,110,210,7,0,0,21,1087,0,0,73,7,40,0,0,0,7,0,0,0,199,0,110,0,0,0,0,0,11,0,11
138,06,025403,0,35,69,36,64,0,0,106,73,0,0,13,0,19,710,55,0,36,52,66,86,461,0,285,0,0,59,8,26,0,15,0,482,0,69,0,502,13,28,0,0,0,0,0,26,26,0,0,0,0,52,0,0,0,88,433,0,54,0,0,15,26,30,128,8,0,0,0,1380,0,0,201,8,75,26,0,0,8,10,0,0,327,0,30,0,0,0,0,18,39,26,8
139,06,025501,7,30,24,142,10,0,27,193,90,0,0,49,0,101,833,21,0,24,0,47,68,561,0,145,0,0,0,0,0,0,16,0,341,0,16,0,211,5,0,0,0,0,0,0,0,92,0,0,0,15,0,0,0,0,14,303,0,0,0,0,16,0,33,145,0,0,0,0,1031,14,0,79,0,17,14,0,0,0,34,0,0,415,0,33,0,0,0,0,0,15,0,0
140,06,025502,36,0,137,29,53,30,38,175,56,0,0,38,0,9,897,122,0,27,0,85,62,499,0,143,0,0,0,27,0,0,99,41,471,30,137,30,223,0,0,0,30,0,0,0,20,60,0,0,0,25,0,0,0,0,27,462,0,0,0,0,99,0,99,184,0,0,0,18,1220,0,0,104,27,0,0,0,0,0,10,0,0,451,0,99,0,0,0,0,0,25,0,18
141,06,025600,21,51,89,41,81,0,24,269,97,7,0,87,0,47,1097,65,50,32,26,46,64,603,0,217,0,0,10,0,5,13,18,36,453,0,89,0,360,0,0,0,0,0,0,0,35,131,0,0,0,13,18,0,0,0,65,323,0,47,0,0,0,5,84,274,0,0,0,0,1656,0,0,38,0,13,5,36,0,0,0,36,0,899,0,18,0,0,0,13,0,89,5,18
142,06,025701,0,8,70,161,51,0,15,214,66,0,0,24,0,79,967,104,0,0,0,46,129,634,0,206,0,0,0,0,0,0,0,0,327,0,70,0,298,10,0,0,0,0,0,0,60,170,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,1,181,0,0,0,0,1559,0,0,54,0,32,0,0,0,0,0,0,0,940,0,0,0,10,0,0,0,1,0,0
143,06,025702,15,18,21,0,77,0,9,230,90,0,0,55,0,0,695,73,0,0,24,74,9,344,0,29,0,0,0,24,0,0,0,0,356,0,21,0,200,0,0,0,0,0,0,0,21,85,0,0,0,0,24,0,0,0,24,211,0,0,0,0,0,0,9,94,24,0,0,0,1135,0,0,60,24,2,0,0,0,24,0,0,0,688,0,9,0,0,0,0,0,9,0,0
144,06,025800,21,46,31,63,6,0,0,33,13,0,0,18,0,0,300,7,7,0,0,42,13,232,0,19,0,0,0,0,0,0,0,0,79,0,31,0,39,5,0,0,0,0,0,0,31,90,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,95,0,0,0,0,621,0,0,65,0,59,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0
145,06,025900,5,75,189,48,24,0,17,204,160,0,0,28,0,40,1281,135,8,0,77,112,159,835,0,255,0,0,19,20,0,32,23,0,368,0,189,0,340,5,0,0,0,0,0,0,133,142,0,0,0,97,77,0,0,0,77,323,0,25,0,0,23,0,69,332,20,0,0,28,1444,0,0,72,20,79,0,0,0,20,0,0,0,670,0,69,0,5,0,32,25,109,0,40
146,06,026001,0,38,84,63,31,0,61,178,124,0,9,48,13,94,944,73,0,0,33,64,31,577,0,303,0,0,22,0,0,0,31,22,513,0,84,0,614,8,0,0,0,0,0,0,45,90,0,0,0,41,33,13,0,0,42,437,0,15,0,0,31,9,77,238,0,0,0,0,1785,18,0,182,0,48,27,0,18,0,54,0,0,663,13,66,0,8,0,0,15,74,18,0
147,06,026002,19,38,131,80,0,0,30,146,92,0,0,19,22,44,785,44,3,16,17,39,45,488,0,98,0,0,6,0,13,0,13,0,346,0,131,0,198,32,0,0,0,0,0,0,57,111,0,0,0,45,17,22,0,0,33,319,0,11,0,0,13,22,38,232,0,0,0,39,1038,0,0,119,0,32,22,0,0,0,6,0,0,437,22,28,0,22,0,0,4,55,13,39
148,06,026003,10,10,124,90,100,0,44,161,90,0,0,46,24,0,966,87,13,7,13,107,40,607,26,424,0,0,31,7,0,13,0,0,372,0,115,0,600,0,22,0,0,0,0,26,58,74,0,0,0,9,13,24,0,0,20,288,0,0,0,0,0,0,40,180,0,0,0,9,1393,0,0,98,7,13,13,0,0,0,26,0,0,460,24,40,0,0,0,13,0,57,13,57
149,06,026004,13,5,81,66,17,0,70,229,99,0,0,0,0,32,747,32,16,0,6,57,24,381,0,131,0,0,0,0,0,0,0,19,331,0,81,0,295,0,0,0,0,0,0,0,81,100,0,0,0,0,6,0,0,0,6,303,0,6,0,0,0,0,8,108,0,0,0,0,1121,0,0,90,0,78,0,0,0,0,22,0,0,450,0,8,0,0,0,0,6,0,0,0
150,06,026100,54,74,288,122,21,0,62,281,162,0,0,40,0,35,1344,49,16,0,18,83,39,864,0,190,0,0,9,0,10,0,0,25,297,0,288,0,455,0,9,0,0,0,0,0,279,404,0,0,0,0,18,0,0,0,18,197,0,8,0,0,0,10,24,437,0,0,0,0,2007,0,0,102,0,5,10,0,0,0,23,0,0,1365,0,24,0,0,0,0,8,9,10,9
151,06,026201,0,49,79,41,69,0,32,120,50,0,0,42,0,24,627,13,8,0,0,56,44,454,0,260,0,0,13,0,0,0,6,0,81,0,79,0,273,0,0,0,0,0,0,0,46,125,0,0,0,27,0,0,0,0,0,59,0,0,0,0,6,0,18,183,0,0,0,27,999,0,0,18,0,0,0,0,0,0,0,0,0,640,0,6,0,0,0,0,0,39,0,27
152,06,026202,12,0,37,79,29,0,57,148,28,26,0,8,0,18,680,58,5,0,0,70,105,374,0,59,0,0,0,0,0,18,0,4,232,0,37,0,311,0,0,0,0,0,0,0,37,60,0,0,0,0,0,0,0,0,26,140,0,8,0,0,0,0,3,63,0,0,0,0,1043,0,0,70,0,35,0,0,0,0,25,0,0,618,0,3,0,0,0,0,0,0,0,0
153,06,026301,0,24,112,38,24,0,24,211,41,3,0,0,0,51,798,59,0,5,25,108,73,471,0,275,0,0,11,14,0,0,0,12,126,0,112,0,360,0,11,0,0,0,0,0,63,77,0,0,0,55,6,0,0,0,33,81,0,19,0,0,0,0,7,150,6,0,0,38,1365,0,0,73,14,42,0,0,0,6,0,0,0,837,0,7,0,0,0,0,0,66,0,49
154,06,026302,23,163,102,53,16,0,28,225,66,9,11,47,0,23,1089,91,9,7,25,153,38,661,0,241,0,0,11,9,0,0,21,14,236,0,93,0,363,6,0,0,0,0,0,0,66,232,0,0,0,7,25,0,0,0,52,205,0,43,0,0,0,0,69,325,0,0,0,0,1552,0,0,84,9,142,7,0,0,0,13,0,0,822,0,48,0,6,0,0,25,39,0,21
155,06,026303,40,36,159,119,47,0,20,154,65,0,0,83,0,17,1083,227,12,18,0,10,76,612,0,142,0,0,14,10,0,0,10,40,370,0,153,0,316,8,14,0,0,0,0,0,102,196,0,0,0,24,0,0,0,0,10,306,0,0,0,0,0,0,36,278,0,0,0,19,1342,0,0,141,10,9,0,0,0,0,5,0,0,635,0,26,0,8,0,0,0,15,0,10
156,06,026401,29,0,72,41,0,0,57,187,58,0,0,0,0,85,739,88,11,0,34,46,31,333,0,66,0,0,8,0,0,0,0,26,99,0,72,0,143,13,8,0,0,0,0,0,51,64,0,0,0,0,34,0,0,0,34,90,0,34,0,0,0,0,0,85,0,0,0,0,1035,0,0,89,0,78,0,0,0,0,0,0,0,677,0,0,0,13,0,0,34,0,0,0
157,06,026402,0,9,85,139,0,0,0,307,97,0,0,7,0,54,919,62,7,8,37,84,23,498,0,69,0,0,43,6,0,23,14,34,309,0,85,0,194,0,8,0,0,0,0,0,63,84,0,0,0,0,37,0,0,0,45,309,0,16,0,0,14,0,28,155,6,0,0,0,1262,0,0,126,6,136,0,0,0,6,0,0,0,588,0,28,0,0,0,23,8,35,0,0
158,06,026403,27,49,122,31,0,0,7,157,47,8,0,12,0,94,774,26,21,0,10,138,25,518,0,7,0,0,0,0,0,0,0,0,144,0,122,0,142,5,0,0,0,0,0,0,117,247,0,0,0,0,10,0,0,0,18,68,0,18,0,0,0,0,25,277,0,0,0,0,1109,0,0,85,0,5,0,0,0,0,0,0,0,868,0,0,0,5,0,0,10,25,0,0
159,06,026404,0,0,37,22,40,0,0,76,6,0,0,30,21,6,384,24,0,0,44,62,16,219,0,126,0,0,0,0,0,0,0,0,49,0,37,0,165,0,0,0,0,0,0,0,37,50,0,0,0,23,44,21,0,0,44,35,0,44,0,0,0,0,0,73,0,0,0,0,694,0,0,35,0,102,0,0,0,0,0,0,0,382,0,0,21,0,0,0,44,23,0,0
160,06,030101,8,0,28,17,19,27,20,96,72,0,0,12,0,0,486,81,0,25,15,30,36,241,0,88,0,0,0,0,0,0,11,14,1223,0,28,27,262,6,0,27,0,0,0,0,11,11,0,0,0,0,0,0,0,0,15,1153,0,15,0,0,11,0,23,40,0,27,0,0,2098,0,0,223,0,6,0,0,0,0,22,0,0,522,0,23,0,6,0,0,0,0,0,0
161,06,030102,30,16,127,86,28,40,14,186,156,0,0,29,13,14,978,0,0,0,32,107,100,703,0,35,0,0,0,32,0,0,109,0,1271,0,127,40,279,18,0,40,0,0,0,0,0,16,0,0,0,0,32,13,0,0,32,1090,0,0,0,0,109,0,152,186,32,40,0,0,2120,0,0,210,32,80,0,0,0,32,0,0,0,524,13,152,0,18,0,0,0,0,0,0
162,06,030201,2,48,79,5,30,0,10,93,48,0,0,0,10,57,529,23,14,9,30,4,67,338,0,143,0,0,0,23,0,0,8,0,1130,0,79,0,309,8,0,0,0,0,0,0,63,97,0,0,0,0,30,10,0,0,39,1034,0,16,0,0,8,0,79,184,23,0,0,0,1971,0,0,152,23,20,0,0,0,23,0,0,0,526,10,79,0,8,0,0,7,0,0,0
163,06,030202,20,18,124,14,34,0,24,93,37,0,0,0,0,21,472,56,0,0,0,0,31,279,0,77,0,0,0,0,0,0,107,0,1110,0,124,0,195,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,87,0,146,163,0,0,0,0,2045,0,0,181,0,20,0,0,0,0,0,0,0,657,0,126,0,0,0,0,0,20,0,20
164,06,030301,0,65,113,66,121,0,108,360,105,35,0,71,0,74,1444,46,0,0,85,135,60,810,0,24,0,0,65,27,0,73,93,0,1282,0,113,0,311,0,0,0,0,0,0,0,20,95,0,0,0,0,85,0,0,0,120,1235,0,20,0,0,46,0,139,299,12,0,0,0,2542,0,0,308,27,73,0,0,0,12,0,0,0,855,0,92,0,0,0,73,0,112,0,47
165,06,030302,4,25,107,101,21,9,9,141,76,8,9,19,0,56,882,65,25,12,34,0,161,575,0,61,0,0,16,29,0,0,36,13,703,0,93,9,97,0,4,9,0,0,0,0,53,68,0,0,0,0,34,0,0,0,63,680,0,34,0,0,36,0,115,199,0,9,0,0,1318,0,0,87,17,18,12,0,0,0,0,0,0,436,0,115,0,0,0,0,34,16,0,4
166,06,030400,155,62,250,142,69,0,174,266,166,0,0,70,12,71,1851,111,27,0,27,141,108,1079,0,47,0,0,9,19,0,0,71,0,813,0,250,0,125,0,0,0,0,0,0,0,170,248,0,0,12,9,27,12,0,0,27,768,0,8,0,0,71,0,168,434,19,0,0,9,2193,0,12,70,19,33,0,0,0,19,0,0,0,1230,0,160,0,0,0,0,8,26,0,9
167,06,030500,67,10,53,102,26,0,47,81,28,16,0,27,0,34,715,58,11,0,0,69,86,435,0,35,0,0,0,7,0,0,8,0,570,0,53,0,102,0,0,0,0,0,0,0,45,69,0,0,0,0,0,0,0,0,16,560,0,9,0,0,8,0,55,124,0,0,0,0,1008,0,0,67,7,67,0,0,0,0,0,0,0,269,0,55,0,0,0,0,0,0,0,0
