,year,label,Category,Attribute,010800,011100,011101,011102,011200,011900,011901,011902,012000,012001,012002,012100
167,2021,ACS5YR,Housing Type,5-9 Units,0.1606357795062563,INACTIVE,0.3018223234624145,0.1303083187899942,0.2241610738255033,INACTIVE,0.0656534954407294,0.0457452041318248,INACTIVE,0.0,0.0198675496688741,0.0353302611367127
168,2021,ACS5YR,Housing Type,Other Type,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
169,2021,ACS5YR,Housing Type,Single Family Housing,0.099763273588096,INACTIVE,0.046127562642369,0.0162885398487492,0.0402684563758389,INACTIVE,0.0285714285714285,0.0167240531234628,INACTIVE,0.0507649513212795,0.0,0.0
170,2021,ACS5YR,Income,Household Income 10000 to 14999,183.0,INACTIVE,0.0,171.0,57.0,INACTIVE,14.0,84.0,INACTIVE,48.0,19.0,19.0
171,2021,ACS5YR,Income,Household Income 100000 to 124999,88.0,INACTIVE,272.0,137.0,126.0,INACTIVE,132.0,230.0,INACTIVE,85.0,155.0,175.0
172,2021,ACS5YR,Income,Household Income 125000 to 149999,105.0,INACTIVE,49.0,294.0,179.0,INACTIVE,146.0,132.0,INACTIVE,70.0,63.0,118.0
173,2021,ACS5YR,Income,Household Income 15000 to 19999,107.0,INACTIVE,0.0,36.0,42.0,INACTIVE,7.0,5.0,INACTIVE,0.0,17.0,42.0
174,2021,ACS5YR,Income,Household Income 150000 to 199999,231.0,INACTIVE,169.0,157.0,194.0,INACTIVE,173.0,118.0,INACTIVE,113.0,136.0,345.0
175,2021,ACS5YR,Income,Household Income 20000 to 24999,38.0,INACTIVE,96.0,71.0,37.0,INACTIVE,41.0,40.0,INACTIVE,34.0,17.0,99.0
176,2021,ACS5YR,Income,Household Income 25000 to 29999,113.0,INACTIVE,42.0,0.0,34.0,INACTIVE,17.0,99.0,INACTIVE,17.0,163.0,0.0
177,2021,ACS5YR,Income,Household Income 30000 to 34999,19.0,INACTIVE,32.0,16.0,14.0,INACTIVE,65.0,27.0,INACTIVE,0.0,28.0,34.0
178,2021,ACS5YR,Income,Household Income 35000 to 39999,42.0,INACTIVE,27.0,27.0,37.0,INACTIVE,86.0,59.0,INACTIVE,78.0,2.0,62.0
179,2021,ACS5YR,Income,Household Income 40000 to 44999,153.0,INACTIVE,10.0,0.0,15.0,INACTIVE,15.0,84.0,INACTIVE,34.0,103.0,43.0
180,2021,ACS5YR,Income,Household Income 45000 to 49999,0.0,INACTIVE,9.0,49.0,0.0,INACTIVE,16.0,37.0,INACTIVE,33.0,49.0,93.0
181,2021,ACS5YR,Income,Household Income 50000 to 59999,85.0,INACTIVE,146.0,47.0,69.0,INACTIVE,58.0,86.0,INACTIVE,121.0,71.0,143.0
182,2021,ACS5YR,Income,Household Income 60000 to 74999,139.0,INACTIVE,93.0,81.0,96.0,INACTIVE,160.0,181.0,INACTIVE,167.0,76.0,232.0
183,2021,ACS5YR,Income,Household Income 75000 to 99999,157.0,INACTIVE,86.0,138.0,136.0,INACTIVE,62.0,174.0,INACTIVE,130.0,96.0,265.0
184,2021,ACS5YR,Income,Household Income Greater than 200000,932.0,INACTIVE,398.0,120.0,622.0,INACTIVE,255.0,182.0,INACTIVE,139.0,120.0,399.0
185,2021,ACS5YR,Income,Household Income Less than 10000,80.0,INACTIVE,75.0,20.0,78.0,INACTIVE,78.0,97.0,INACTIVE,63.0,158.0,206.0
186,2021,ACS5YR,Income,Households Total for Income,2472.0,INACTIVE,1504.0,1364.0,1736.0,INACTIVE,1325.0,1635.0,INACTIVE,1132.0,1273.0,2275.0
187,2021,ACS5YR,Income,Median Family Income,186556.6037735849,INACTIVE,163380.28169014084,105645.16129032258,164215.68627450982,INACTIVE,135174.41860465115,74444.44444444444,INACTIVE,90853.65853658535,103688.52459016391,165340.9090909091
188,2021,ACS5YR,Income,Median Household Income,132619.04761904763,INACTIVE,112500.0,104744.52554744526,142737.43016759778,INACTIVE,108238.63636363635,77658.0459770115,INACTIVE,72395.20958083832,61875.0,90518.8679245283
189,2021,ACS5YR,Income,Percent in Poverty,0.0984196839367873,INACTIVE,0.0945411392405063,0.1458859162039374,0.0826923076923076,INACTIVE,0.0904669260700389,0.0819198845182244,INACTIVE,0.1082130965593784,0.1980018165304269,0.1267899761336515
190,2021,ACS5YR,Journey to Work,Journey to Work by Bike,0.0224751897256275,INACTIVE,0.0305895439377085,0.0185449358059914,0.0101471334348046,INACTIVE,0.0102367242482405,0.0,INACTIVE,0.0138142747505755,0.131578947368421,0.038991729027176
191,2021,ACS5YR,Journey to Work,Journey to Work by Car,0.2621132516053707,INACTIVE,0.2385984427141268,0.0485021398002853,0.2034500253678335,INACTIVE,0.0959692898272552,0.1249273678094131,INACTIVE,0.0974673829623944,0.2716718266253869,0.1169751870815281
192,2021,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.045826036193812,INACTIVE,0.0305895439377085,0.0,0.0258751902587519,INACTIVE,0.0121561100447856,0.0337013364323068,INACTIVE,0.0,0.0921052631578947,0.0248129184718393
193,2021,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.2162872154115586,INACTIVE,0.2080088987764182,0.0485021398002853,0.1775748351090816,INACTIVE,0.0838131797824696,0.0912260313771063,INACTIVE,0.0974673829623944,0.1795665634674922,0.0921622686096888
194,2021,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.0396964389959136,INACTIVE,0.0161290322580645,0.1333808844507845,0.0339928970065956,INACTIVE,0.0531030070377479,0.0261475886112725,INACTIVE,0.0997697620874904,0.0565015479876161,0.0870421425758172
195,2021,ACS5YR,Journey to Work,Journey to Work by Transit,0.1894337419731465,INACTIVE,0.2569521690767519,0.3309557774607703,0.1872146118721461,INACTIVE,0.1753039027511196,0.2289366647298082,INACTIVE,0.3023791250959324,0.25,0.2430090586845214
196,2021,ACS5YR,Journey to Work,Journey to Work by Walk,0.3692352597781669,INACTIVE,0.296440489432703,0.3865905848787446,0.3734145104008117,INACTIVE,0.5214331413947537,0.421266705403835,INACTIVE,0.2747505755947813,0.1710526315789473,0.3706183536825522
197,2021,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.1170461179217746,INACTIVE,0.1612903225806451,0.0820256776034236,0.1917808219178082,INACTIVE,0.1439539347408829,0.1987216734456711,INACTIVE,0.2118188795088257,0.1191950464396284,0.1433635289484048
198,2021,ACS5YR,Journey to Work,Total Workers 16 Years and Older,3426.0,INACTIVE,1798.0,1402.0,1971.0,INACTIVE,1563.0,1721.0,INACTIVE,1303.0,1292.0,2539.0
199,2021,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,0.0,0.0
200,2021,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.227903125646864,INACTIVE,0.3045977011494253,0.2022077270446563,0.18903839842468,INACTIVE,0.2136602451838879,0.2697947214076246,INACTIVE,0.1267361111111111,0.184377838328792,0.2156084656084656
201,2021,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.227903125646864,INACTIVE,0.3045977011494253,0.2022077270446563,0.18903839842468,INACTIVE,0.2136602451838879,0.2697947214076246,INACTIVE,0.1267361111111111,0.184377838328792,0.2156084656084656
202,2021,ACS5YR,Language Spoken at Home,English Only,0.7042020285655144,INACTIVE,0.6174055829228243,0.6713497240341194,0.6901870692484411,INACTIVE,0.626970227670753,0.6502932551319648,INACTIVE,0.6498842592592593,0.6198910081743869,0.6566137566137566
203,2021,ACS5YR,Language Spoken at Home,"English Only, alternate",0.7042020285655144,INACTIVE,0.6174055829228243,0.6713497240341194,0.6901870692484411,INACTIVE,0.626970227670753,0.6502932551319648,INACTIVE,0.6498842592592593,0.6198910081743869,0.6566137566137566
204,2021,ACS5YR,Language Spoken at Home,Other European Languages,0.0407783067687849,INACTIVE,0.0217569786535303,0.0200702458605117,0.0823761076468657,INACTIVE,0.0652364273204903,0.0271260997067448,INACTIVE,0.1417824074074074,0.1439600363306085,0.0809523809523809
205,2021,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0407783067687849,INACTIVE,0.0217569786535303,0.0200702458605117,0.0823761076468657,INACTIVE,0.0652364273204903,0.0271260997067448,INACTIVE,0.1417824074074074,0.1439600363306085,0.0809523809523809
206,2021,ACS5YR,Language Spoken at Home,Other Languages,0.0132477747878286,INACTIVE,0.0,0.0566984445559458,0.0177223498523137,INACTIVE,0.025831873905429,0.0,INACTIVE,0.0347222222222222,0.0,0.001058201058201
207,2021,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0132477747878286,INACTIVE,0.0,0.0566984445559458,0.0177223498523137,INACTIVE,0.025831873905429,0.0,INACTIVE,0.0347222222222222,0.0,0.001058201058201
208,2021,ACS5YR,Language Spoken at Home,Spanish Only,0.013868764231008,INACTIVE,0.05623973727422,0.0496738585047666,0.0206760748276993,INACTIVE,0.0683012259194395,0.0527859237536656,INACTIVE,0.046875,0.0517711171662125,0.0457671957671957
209,2021,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.013868764231008,INACTIVE,0.05623973727422,0.0496738585047666,0.0206760748276993,INACTIVE,0.0683012259194395,0.0527859237536656,INACTIVE,0.046875,0.0517711171662125,0.0457671957671957
210,2021,ACS5YR,Nativity,Foreign Born,0.2674534906981396,INACTIVE,0.3892405063291139,0.45800395256917,0.2692307692307692,INACTIVE,0.3302872062663185,0.3399494767232046,INACTIVE,0.2404580152671755,0.371480472297911,0.235309412376495
211,2021,ACS5YR,Population,Total Population,4999.0,INACTIVE,2528.0,2024.0,3120.0,INACTIVE,2298.0,2771.0,INACTIVE,1834.0,2202.0,3846.0
212,2021,ACS5YR,Race/Ethnicity,Asian,1809.0,INACTIVE,935.0,775.0,876.0,INACTIVE,749.0,918.0,INACTIVE,410.0,641.0,1172.0
213,2021,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",1809.0,INACTIVE,935.0,775.0,876.0,INACTIVE,749.0,918.0,INACTIVE,410.0,641.0,1172.0
214,2021,ACS5YR,Race/Ethnicity,Black/African American,272.0,INACTIVE,42.0,142.0,129.0,INACTIVE,59.0,45.0,INACTIVE,20.0,211.0,158.0
215,2021,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",272.0,INACTIVE,42.0,142.0,129.0,INACTIVE,59.0,45.0,INACTIVE,20.0,198.0,158.0
216,2021,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),195.0,INACTIVE,228.0,111.0,168.0,INACTIVE,266.0,204.0,INACTIVE,391.0,426.0,479.0
217,2021,ACS5YR,Race/Ethnicity,Native American Indian,0.0,INACTIVE,0.0,3.0,0.0,INACTIVE,0.0,9.0,INACTIVE,39.0,10.0,2.0
218,2021,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,0.0,10.0,0.0
219,2021,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,16.0,13.0,INACTIVE,0.0,0.0,0.0
220,2021,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,16.0,13.0,INACTIVE,0.0,0.0,0.0
221,2021,ACS5YR,Race/Ethnicity,Other/Two or More Races,324.0,INACTIVE,137.0,123.0,189.0,INACTIVE,269.0,279.0,INACTIVE,515.0,371.0,575.0
222,2021,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",4804.0,INACTIVE,2300.0,1913.0,2952.0,INACTIVE,2032.0,2567.0,INACTIVE,1443.0,1776.0,3367.0
223,2021,ACS5YR,Race/Ethnicity,Some Other Race Alone,51.0,INACTIVE,25.0,8.0,42.0,INACTIVE,107.0,130.0,INACTIVE,245.0,122.0,144.0
224,2021,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",51.0,INACTIVE,14.0,0.0,28.0,INACTIVE,0.0,0.0,INACTIVE,165.0,0.0,5.0
225,2021,ACS5YR,Race/Ethnicity,Two Or More Races,273.0,INACTIVE,112.0,115.0,147.0,INACTIVE,162.0,149.0,INACTIVE,270.0,249.0,431.0
226,2021,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",217.0,INACTIVE,84.0,115.0,123.0,INACTIVE,131.0,149.0,INACTIVE,80.0,82.0,240.0
227,2021,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",2455.0,INACTIVE,1225.0,881.0,1796.0,INACTIVE,1077.0,1442.0,INACTIVE,768.0,845.0,1792.0
228,2021,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",2594.0,INACTIVE,1414.0,981.0,1926.0,INACTIVE,1205.0,1507.0,INACTIVE,850.0,969.0,1939.0
229,2021,ACS5YR,Sex,Female,0.4788957791558311,INACTIVE,0.4770569620253164,0.4703557312252964,0.4657051282051282,INACTIVE,0.4456048738033072,0.5135330205701912,INACTIVE,0.3511450381679389,0.3560399636693914,0.5057202288091524
230,2021,ACS5YR,Sex,Male,0.5211042208441689,INACTIVE,0.5229430379746836,0.5296442687747036,0.5342948717948718,INACTIVE,0.5543951261966927,0.4864669794298087,INACTIVE,0.648854961832061,0.6439600363306085,0.4942797711908476
231,2021,ACS5YR,Unit Size,1 Bedroom,1057.0,INACTIVE,1001.0,647.0,971.0,INACTIVE,742.0,783.0,INACTIVE,417.0,433.0,979.0
232,2021,ACS5YR,Unit Size,2 Bedrooms,923.0,INACTIVE,537.0,222.0,736.0,INACTIVE,355.0,277.0,INACTIVE,96.0,263.0,231.0
233,2021,ACS5YR,Unit Size,3-4 Bedrooms,562.0,INACTIVE,83.0,21.0,323.0,INACTIVE,68.0,114.0,INACTIVE,104.0,6.0,18.0
234,2021,ACS5YR,Unit Size,5 or More Bedrooms,28.0,INACTIVE,10.0,47.0,11.0,INACTIVE,0.0,10.0,INACTIVE,0.0,0.0,6.0
235,2021,ACS5YR,Unit Size,No Bedroom,387.0,INACTIVE,125.0,782.0,194.0,INACTIVE,480.0,849.0,INACTIVE,821.0,808.0,1370.0
236,2021,ACS5YR,Vehicles Available,Households with no Vehicle,0.340210355987055,INACTIVE,0.4913563829787234,0.8284457478005866,0.4694700460829493,INACTIVE,0.610566037735849,0.6483180428134556,INACTIVE,0.7402826855123675,0.7022780832678712,0.7327472527472527
237,2021,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.3709369024856596,INACTIVE,0.3153153153153153,0.4677419354838709,0.2072072072072072,INACTIVE,0.3068181818181818,0.4,INACTIVE,0.2195121951219512,0.0625,0.6104651162790697
238,2021,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.331965110312981,INACTIVE,0.5053840631730079,0.8456221198156681,0.5595975232198143,INACTIVE,0.7204522096608428,0.6662295081967213,INACTIVE,0.780952380952381,0.7942497753818508,0.7427484545886829
239,2021,ACS5YR,Vehicles Available,Vehicles Available,2133.0,INACTIVE,836.0,0.0,1129.0,INACTIVE,624.0,679.0,INACTIVE,405.0,0.0,0.0
240,2021,ACS5YR,Vehicles Available,Vehicles Homeowners,0.1809657759024847,INACTIVE,0.0909090909090909,,0.4641275465013286,INACTIVE,0.4391025641025641,0.1458026509572901,INACTIVE,0.1950617283950617,,
241,2021,ACS5YR,Vehicles Available,Vehicles Per Capita,0.4266853370674134,INACTIVE,0.3306962025316455,0.0,0.3618589743589743,INACTIVE,0.2715404699738903,0.2450378924575965,INACTIVE,0.2208287895310796,0.0,0.0
242,2021,ACS5YR,Vehicles Available,Vehicles Renters,0.8190342240975153,INACTIVE,0.9090909090909092,,0.5358724534986714,INACTIVE,0.5608974358974359,0.8541973490427098,INACTIVE,0.8049382716049382,,
11,2022,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,1515,INACTIVE,1116,1201,903,INACTIVE,961,1325,INACTIVE,933,1044,1776
2,2022,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,1515,INACTIVE,922,534,903,INACTIVE,809,795,INACTIVE,484,151,973
5,2022,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1515,INACTIVE,1116,1201,903,INACTIVE,961,1325,INACTIVE,933,570,1776
8,2022,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,1515,INACTIVE,1116,1201,903,INACTIVE,961,1325,INACTIVE,933,1044,1776
9,2022,ACS5YR,Affordability,100 AMI Annual Income,141231.3432835821,INACTIVE,113367.0520231214,99707.60233918128,155520.83333333334,INACTIVE,121093.75,84990.15748031496,INACTIVE,84929.0780141844,54330.357142857145,91391.9413919414
10,2022,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,11769.278606965176,INACTIVE,9447.254335260117,8308.96686159844,12960.069444444445,INACTIVE,10091.145833333334,7082.513123359579,INACTIVE,7077.4231678487,4527.529761904762,7615.995115995116
0,2022,ACS5YR,Affordability,30 AMI Annual Income,42369.40298507463,INACTIVE,34010.11560693642,29912.280701754382,46656.25,INACTIVE,36328.125,25497.047244094487,INACTIVE,25478.72340425532,16299.107142857143,27417.582417582416
1,2022,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,3530.7835820895525,INACTIVE,2834.1763005780354,2492.6900584795317,3888.0208333333335,INACTIVE,3027.34375,2124.753937007874,INACTIVE,2123.22695035461,1358.2589285714287,2284.7985347985345
3,2022,ACS5YR,Affordability,50 AMI Annual Income,70615.67164179105,INACTIVE,56683.5260115607,49853.80116959064,77760.41666666667,INACTIVE,60546.875,42495.07874015748,INACTIVE,42464.5390070922,27165.178571428572,45695.9706959707
4,2022,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,5884.639303482588,INACTIVE,4723.6271676300585,4154.48343079922,6480.034722222223,INACTIVE,5045.572916666667,3541.2565616797897,INACTIVE,3538.71158392435,2263.764880952381,3807.997557997558
6,2022,ACS5YR,Affordability,80 AMI Annual Income,112985.07462686568,INACTIVE,90693.64161849713,79766.08187134503,124416.66666666669,INACTIVE,96875.0,67992.12598425196,INACTIVE,67943.26241134752,43464.28571428572,73113.55311355312
7,2022,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,9415.42288557214,INACTIVE,7557.803468208094,6647.173489278753,10368.055555555557,INACTIVE,8072.916666666667,5666.010498687664,INACTIVE,5661.93853427896,3622.0238095238096,6092.796092796093
0,2022,ACS5YR,Age,0-2 Years,0.4,INACTIVE,0.703125,1.0,0.9382716049382716,INACTIVE,0.3,0.59375,INACTIVE,0.0,,1.0
1,2022,ACS5YR,Age,0-4 Years,0.0205939735530023,INACTIVE,0.0255795363709032,0.0135256988277727,0.0282722513089005,INACTIVE,0.0414746543778801,0.0120754716981132,INACTIVE,0.0543933054393305,0.0,0.0039851978366068
2,2022,ACS5YR,Age,18-34 Years,0.3524821157598092,INACTIVE,0.3717026378896882,0.3733092876465284,0.3598603839441536,INACTIVE,0.3674067867616254,0.3652830188679245,INACTIVE,0.4084728033472803,0.5071360608943863,0.4745231995445488
3,2022,ACS5YR,Age,3-5 Years,0.6,INACTIVE,0.296875,0.0,0.0617283950617283,INACTIVE,0.7,0.40625,INACTIVE,1.0,,0.0
4,2022,ACS5YR,Age,35-59 Years,0.2818122696726642,INACTIVE,0.3013589128697042,0.324165915238954,0.3165794066317626,INACTIVE,0.3908671973188102,0.3147169811320754,INACTIVE,0.4241631799163179,0.3382492863939105,0.3737546256760603
5,2022,ACS5YR,Age,5-17 Years,0.0136570561456752,INACTIVE,0.0075939248601119,0.0198376916140667,0.0349040139616055,INACTIVE,0.0343527440301633,0.0256603773584905,INACTIVE,0.0036610878661087,0.0,0.0549387987475092
6,2022,ACS5YR,Age,60 and older,0.3314545848688489,INACTIVE,0.2937649880095923,0.269161406672678,0.2603839441535777,INACTIVE,0.1658986175115207,0.2822641509433962,INACTIVE,0.1093096234309623,0.1546146527117031,0.0927981781952747
7,2022,ACS5YR,Age,Under 18 Years,158.0,INACTIVE,83.0,74.0,180.0,INACTIVE,158.0,100.0,INACTIVE,104.0,0.0,192.0
8,2022,ACS5YR,Age,Under 6 Years,95.0,INACTIVE,64.0,30.0,81.0,INACTIVE,110.0,32.0,INACTIVE,104.0,0.0,14.0
9,2022,ACS5YR,Educational Attainment,College Degree or higher,0.6795758414015676,INACTIVE,0.5817843866171004,0.4632571996027805,0.7244062244062244,INACTIVE,0.634121791645697,0.5663679043960734,INACTIVE,0.6040428061831153,0.7387533875338753,0.6775525525525525
10,2022,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.6795758414015676,INACTIVE,0.5817843866171004,0.4632571996027805,0.7244062244062244,INACTIVE,0.634121791645697,0.5663679043960734,INACTIVE,0.6040428061831153,0.7387533875338753,0.6775525525525525
11,2022,ACS5YR,Educational Attainment,High School or Less,0.2143845089903181,INACTIVE,0.3029739776951672,0.3063555114200595,0.1253071253071253,INACTIVE,0.1303472571716155,0.2791293213828425,INACTIVE,0.0612366230677764,0.1219512195121951,0.1347597597597597
12,2022,ACS5YR,Educational Attainment,"High School or Less, alternate",0.2143845089903181,INACTIVE,0.3029739776951672,0.3063555114200595,0.1253071253071253,INACTIVE,0.1303472571716155,0.2791293213828425,INACTIVE,0.0612366230677764,0.1219512195121951,0.1347597597597597
13,2022,ACS5YR,Educational Attainment,Some College/Associate Degree,0.1060396496081143,INACTIVE,0.1152416356877323,0.2303872889771598,0.1502866502866502,INACTIVE,0.2355309511826874,0.154502774221084,INACTIVE,0.3347205707491082,0.1392953929539295,0.1876876876876876
14,2022,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",0.1060396496081143,INACTIVE,0.1152416356877323,0.2303872889771598,0.1502866502866502,INACTIVE,0.2355309511826874,0.154502774221084,INACTIVE,0.3347205707491082,0.1392953929539295,0.1876876876876876
15,2022,ACS5YR,Employment,"6-17, Living with One Parent",0.0,INACTIVE,17.0,27.0,11.0,INACTIVE,39.0,14.0,INACTIVE,0.0,0.0,17.0
16,2022,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",,INACTIVE,1.0,1.0,0.0,INACTIVE,0.3076923076923077,1.0,INACTIVE,,,0.0
17,2022,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",,INACTIVE,0.0,0.0,1.0,INACTIVE,0.6923076923076923,0.0,INACTIVE,,,1.0
18,2022,ACS5YR,Employment,"6-17, Living with Two Parents",63.0,INACTIVE,2.0,17.0,88.0,INACTIVE,9.0,54.0,INACTIVE,0.0,0.0,161.0
19,2022,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.0,INACTIVE,0.0,0.0,0.25,INACTIVE,1.0,0.7222222222222222,INACTIVE,,,0.0
20,2022,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,0.0,0.0,INACTIVE,,,0.0
21,2022,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",1.0,INACTIVE,1.0,1.0,0.75,INACTIVE,0.0,0.2777777777777778,INACTIVE,,,1.0
22,2022,ACS5YR,Employment,Employed Residents,3199.0,INACTIVE,1860.0,1524.0,1790.0,INACTIVE,1702.0,1595.0,INACTIVE,1406.0,1245.0,2470.0
23,2022,ACS5YR,Employment,"Employed Residents, alternate",3199.0,INACTIVE,1860.0,1524.0,1790.0,INACTIVE,1702.0,1595.0,INACTIVE,1406.0,1245.0,2470.0
24,2022,ACS5YR,Employment,Managerial Professional,0.6795873710534542,INACTIVE,0.6741935483870968,0.5800524934383202,0.7139664804469273,INACTIVE,0.6057579318448884,0.6100313479623825,INACTIVE,0.5931721194879089,0.695582329317269,0.6906882591093118
25,2022,ACS5YR,Employment,"Managerial Professional, alternate",0.6795873710534542,INACTIVE,0.6741935483870968,0.5800524934383202,0.7139664804469273,INACTIVE,0.6057579318448884,0.6100313479623825,INACTIVE,0.5931721194879089,0.695582329317269,0.6906882591093118
26,2022,ACS5YR,Employment,Natural Resources,0.0587683651140981,INACTIVE,0.0139784946236559,0.0380577427821522,0.0033519553072625,INACTIVE,0.0047003525264394,0.0056426332288401,INACTIVE,0.0,0.0,0.0064777327935222
27,2022,ACS5YR,Employment,"Natural Resources, alternate",0.0587683651140981,INACTIVE,0.0139784946236559,0.0380577427821522,0.0033519553072625,INACTIVE,0.0047003525264394,0.0056426332288401,INACTIVE,0.0,0.0,0.0064777327935222
28,2022,ACS5YR,Employment,Production Transport Materials,0.0462644576430134,INACTIVE,0.0548387096774193,0.0393700787401574,0.0,INACTIVE,0.0182138660399529,0.0463949843260188,INACTIVE,0.0028449502133712,0.0377510040160642,0.0331983805668016
29,2022,ACS5YR,Employment,"Production Transport Materials, alternate",0.0462644576430134,INACTIVE,0.0548387096774193,0.0393700787401574,0.0,INACTIVE,0.0182138660399529,0.0463949843260188,INACTIVE,0.0028449502133712,0.0377510040160642,0.0331983805668016
30,2022,ACS5YR,Employment,Sales and Office,0.190997186620819,INACTIVE,0.1177419354838709,0.208005249343832,0.176536312849162,INACTIVE,0.2191539365452409,0.2106583072100313,INACTIVE,0.2126600284495021,0.1493975903614458,0.1562753036437247
31,2022,ACS5YR,Employment,"Sales and Office, alternate",0.190997186620819,INACTIVE,0.1177419354838709,0.208005249343832,0.176536312849162,INACTIVE,0.2191539365452409,0.2106583072100313,INACTIVE,0.2126600284495021,0.1493975903614458,0.1562753036437247
32,2022,ACS5YR,Employment,Services,0.0243826195686151,INACTIVE,0.139247311827957,0.134514435695538,0.106145251396648,INACTIVE,0.1521739130434782,0.1272727272727272,INACTIVE,0.1913229018492176,0.1172690763052208,0.1133603238866396
33,2022,ACS5YR,Employment,"Services, alternate",0.0243826195686151,INACTIVE,0.139247311827957,0.134514435695538,0.106145251396648,INACTIVE,0.1521739130434782,0.1272727272727272,INACTIVE,0.1913229018492176,0.1172690763052208,0.1133603238866396
34,2022,ACS5YR,Employment,"Under 6 Years, Living with One Parent",0.0,INACTIVE,25.0,0.0,5.0,INACTIVE,15.0,0.0,INACTIVE,0.0,0.0,0.0
35,2022,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",,INACTIVE,0.0,,1.0,INACTIVE,1.0,,INACTIVE,,,
36,2022,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",,INACTIVE,1.0,,0.0,INACTIVE,0.0,,INACTIVE,,,
37,2022,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",95.0,INACTIVE,39.0,30.0,76.0,INACTIVE,84.0,32.0,INACTIVE,104.0,0.0,14.0
38,2022,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.7473684210526316,INACTIVE,0.0,1.0,0.0,INACTIVE,0.0,0.0625,INACTIVE,0.0,,0.0
39,2022,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0,INACTIVE,0.0,0.0,0.4210526315789473,INACTIVE,0.0,0.0,INACTIVE,0.0,,0.0
40,2022,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.2526315789473684,INACTIVE,1.0,0.0,0.5789473684210527,INACTIVE,1.0,0.9375,INACTIVE,1.0,,1.0
41,2022,ACS5YR,Employment,Unemployment Rate,0.0378947368421052,INACTIVE,0.0662650602409638,0.0427135678391959,0.0696465696465696,INACTIVE,0.0218390804597701,0.0806916426512968,INACTIVE,0.0701058201058201,0.1010830324909747,0.048169556840077
