,year,label,Category,Attribute,010500,011700,061501,061502,061503,061504,061505,061506,061507,061508
228,2018,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",3217.0,4196.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
229,2018,ACS5YR,Sex,Female,0.4944567627494456,0.4830351634793337,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
230,2018,ACS5YR,Sex,Male,0.5055432372505543,0.5169648365206663,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
231,2018,ACS5YR,Unit Size,1 Bedroom,984.0,986.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
232,2018,ACS5YR,Unit Size,2 Bedrooms,918.0,666.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
233,2018,ACS5YR,Unit Size,3-4 Bedrooms,504.0,563.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
234,2018,ACS5YR,Unit Size,5 or More Bedrooms,23.0,59.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
235,2018,ACS5YR,Unit Size,No Bedroom,404.0,395.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
236,2018,ACS5YR,Vehicles Available,Households with no Vehicle,0.458578720062819,0.2887573964497041,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
237,2018,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.3154981549815498,0.1328125,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
238,2018,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.4972568578553616,0.3282254078101829,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
239,2018,ACS5YR,Vehicles Available,Vehicles Available,1880.0,2485.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
240,2018,ACS5YR,Vehicles Available,Vehicles Homeowners,0.2882978723404255,0.2901408450704225,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
241,2018,ACS5YR,Vehicles Available,Vehicles Per Capita,0.4168514412416851,0.5110014394406744,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
242,2018,ACS5YR,Vehicles Available,Vehicles Renters,0.7117021276595744,0.7098591549295775,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
11,2019,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,1137,946,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
2,2019,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,918,595,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
5,2019,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1137,912,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
8,2019,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,1137,946,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
9,2019,ACS5YR,Affordability,100 AMI Annual Income,132758.62068965516,60600.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
10,2019,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,11063.218390804597,5050.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
0,2019,ACS5YR,Affordability,30 AMI Annual Income,39827.58620689654,18180.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
1,2019,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,3318.9655172413786,1515.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
3,2019,ACS5YR,Affordability,50 AMI Annual Income,66379.31034482758,30300.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
4,2019,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,5531.609195402299,2525.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
6,2019,ACS5YR,Affordability,80 AMI Annual Income,106206.89655172413,48480.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
7,2019,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,8850.574712643678,4040.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
0,2019,ACS5YR,Age,0-2 Years,0.5416666666666666,0.8181818181818182,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
1,2019,ACS5YR,Age,0-4 Years,0.0690896005757466,0.0307262569832402,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
2,2019,ACS5YR,Age,18-34 Years,0.2472112270600935,0.2715083798882681,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
3,2019,ACS5YR,Age,3-5 Years,0.4583333333333333,0.1818181818181818,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
4,2019,ACS5YR,Age,35-59 Years,0.3242173443684779,0.4212290502793296,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
5,2019,ACS5YR,Age,5-17 Years,0.0140338251169485,0.0256983240223463,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
6,2019,ACS5YR,Age,60 and older,0.3454480028787333,0.2508379888268156,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
7,2019,ACS5YR,Age,Under 18 Years,231.0,101.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
8,2019,ACS5YR,Age,Under 6 Years,192.0,55.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
9,2019,ACS5YR,Educational Attainment,College Degree or higher,0.7855661551223558,0.525584333543904,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
10,2019,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.7855661551223558,0.525584333543904,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
11,2019,ACS5YR,Educational Attainment,High School or Less,0.1082538365823309,0.3474415666456096,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
12,2019,ACS5YR,Educational Attainment,"High School or Less, alternate",0.1082538365823309,0.3474415666456096,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
13,2019,ACS5YR,Educational Attainment,Some College/Associate Degree,0.1061800082953131,0.1269740998104864,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
14,2019,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",0.1061800082953131,0.1269740998104864,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
15,2019,ACS5YR,Employment,"6-17, Living with One Parent",0.0,23.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
16,2019,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
17,2019,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",,1.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
18,2019,ACS5YR,Employment,"6-17, Living with Two Parents",39.0,23.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
19,2019,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.0,0.6086956521739131,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
20,2019,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
21,2019,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",1.0,0.391304347826087,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
22,2019,ACS5YR,Employment,Employed Residents,1504.0,1127.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
23,2019,ACS5YR,Employment,"Employed Residents, alternate",1504.0,1127.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
24,2019,ACS5YR,Employment,Managerial Professional,0.7659574468085106,0.4338952972493345,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
25,2019,ACS5YR,Employment,"Managerial Professional, alternate",0.7659574468085106,0.4338952972493345,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
26,2019,ACS5YR,Employment,Natural Resources,0.0152925531914893,0.0026619343389529,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
27,2019,ACS5YR,Employment,"Natural Resources, alternate",0.0152925531914893,0.0026619343389529,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
28,2019,ACS5YR,Employment,Production Transport Materials,0.0159574468085106,0.0718722271517302,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
29,2019,ACS5YR,Employment,"Production Transport Materials, alternate",0.0159574468085106,0.0718722271517302,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
30,2019,ACS5YR,Employment,Sales and Office,0.1449468085106383,0.1952085181898846,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
31,2019,ACS5YR,Employment,"Sales and Office, alternate",0.1449468085106383,0.1952085181898846,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
32,2019,ACS5YR,Employment,Services,0.057845744680851,0.2963620230700976,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
33,2019,ACS5YR,Employment,"Services, alternate",0.057845744680851,0.2963620230700976,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
34,2019,ACS5YR,Employment,"Under 6 Years, Living with One Parent",40.0,10.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
35,2019,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",1.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
36,2019,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",0.0,1.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
37,2019,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",152.0,45.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
38,2019,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.1907894736842105,0.2,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
39,2019,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.7171052631578947,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
40,2019,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.0921052631578947,0.8,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
41,2019,ACS5YR,Employment,Unemployment Rate,0.0327974276527331,0.0400340715502555,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
42,2019,ACS5YR,Employment,"Unemployment Rate, alternate",0.0327974276527331,0.0400340715502555,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
43,2019,ACS5YR,Employment,Worked in place of residence,0.7892287234042553,0.8899909828674482,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
44,2019,ACS5YR,Employment,Worked outside place of residence,0.2107712765957446,0.1100090171325518,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
45,2019,ACS5YR,Households,Average Family Household Size,2.582116788321168,2.420911528150134,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
46,2019,ACS5YR,Households,Average Household Size,1.613821138211382,1.585343228200371,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
47,2019,ACS5YR,Households,Family Households,0.3182346109175377,0.3460111317254174,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
48,2019,ACS5YR,Households,Households,1722.0,1078.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
49,2019,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.4448315911730546,0.2727272727272727,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
50,2019,ACS5YR,Households,"Households with Children, % of Total",0.0667828106852497,0.0742115027829313,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
51,2019,ACS5YR,Households,Living in Group Quarters,0.0,81.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
52,2019,ACS5YR,Households,Non-Family Households,0.6817653890824622,0.6539888682745826,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
53,2019,ACS5YR,Households,"Single Person Households, % of Total",0.6219512195121951,0.577922077922078,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
54,2019,ACS5YR,Housing,Median Year Moved In Owner,2005.9166666666667,2011.225,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
55,2019,ACS5YR,Housing,Median Year Moved In Renter,2013.78305785124,2012.461462450593,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
56,2019,ACS5YR,Housing,Median Year Structure Built,1971.7548500881835,1939.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
57,2019,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.0809084457061745,0.2537165510406343,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
58,2019,ACS5YR,Housing,Owner Occupied,0.1817653890824622,0.0640074211502783,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
59,2019,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,297.0,92.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
60,2019,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,1112.0,917.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
61,2019,ACS5YR,Housing,Renter Occupied,0.8182346109175378,0.9359925788497218,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
62,2019,ACS5YR,Housing,Total Number of Units,2107.0,1383.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
63,2019,ACS5YR,Housing,Total Vacant Units,385.0,305.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
64,2019,ACS5YR,Housing,Vacancy Rate,0.1827242524916943,0.2205350686912509,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
65,2019,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
66,2019,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,91.0,59.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
67,2019,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,88.0,93.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
68,2019,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
69,2019,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,138.0,138.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
70,2019,ACS5YR,Housing Prices,Contract Rent 200 to 249,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
71,2019,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",215.0,121.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
72,2019,ACS5YR,Housing Prices,Contract Rent 250 to 299,27.0,36.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
73,2019,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),139.0,34.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
74,2019,ACS5YR,Housing Prices,Contract Rent 300 to 349,41.0,33.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
75,2019,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),233.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
76,2019,ACS5YR,Housing Prices,Contract Rent 350 to 399,29.0,27.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
77,2019,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),209.0,63.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
78,2019,ACS5YR,Housing Prices,Contract Rent 400 to 449,18.0,17.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
79,2019,ACS5YR,Housing Prices,Contract Rent 500 to 549,24.0,13.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
80,2019,ACS5YR,Housing Prices,Contract Rent 550 to 599,78.0,102.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
81,2019,ACS5YR,Housing Prices,Contract Rent 600 to 649,0.0,56.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
82,2019,ACS5YR,Housing Prices,Contract Rent 650 to 699,0.0,54.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
83,2019,ACS5YR,Housing Prices,Contract Rent 700 to 749,0.0,40.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
84,2019,ACS5YR,Housing Prices,Contract Rent 750 to 749,0.0,40.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
85,2019,ACS5YR,Housing Prices,Contract Rent 750 to 799,0.0,11.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
86,2019,ACS5YR,Housing Prices,Contract Rent 800 to 899,30.0,35.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
87,2019,ACS5YR,Housing Prices,Contract Rent 900 to 999,0.0,37.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
88,2019,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
89,2019,ACS5YR,Housing Prices,Contract Rent Total,1409.0,1009.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
90,2019,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),49.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
91,2019,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",139.0,34.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
92,2019,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,1360.0,1009.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
93,2019,ACS5YR,Housing Prices,Extremely Rent Burdened,0.1497515968772179,0.2319127849355798,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
94,2019,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
95,2019,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
96,2019,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",94.0,27.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
97,2019,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
98,2019,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
99,2019,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
100,2019,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),100.0,9.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
101,2019,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
102,2019,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
103,2019,ACS5YR,Housing Prices,Home Value 200000 to 249999,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
104,2019,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),62.0,33.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
105,2019,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
106,2019,ACS5YR,Housing Prices,Home Value 250000 to 299999,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
107,2019,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
108,2019,ACS5YR,Housing Prices,Home Value 300000 to 399999,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
109,2019,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
110,2019,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
111,2019,ACS5YR,Housing Prices,Home Value 400000 to 499999,0.0,0.0,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE,INACTIVE
