,Category,Attribute,2024_Lakeshore,2024_San Francisco,2023_Lakeshore,2023_San Francisco,2022_Lakeshore,2022_San Francisco,2021_Lakeshore,2021_San Francisco,2020_Lakeshore,2020_San Francisco,2019_Lakeshore,2019_San Francisco,2018_Lakeshore,2018_San Francisco,2017_Lakeshore,2017_San Francisco,2016_Lakeshore,2016_San Francisco,2015_Lakeshore,2015_San Francisco,2014_Lakeshore,2014_San Francisco,2013_Lakeshore,2013_San Francisco,2012_Lakeshore,2012_San Francisco,2011_Lakeshore,2011_San Francisco,2010_Lakeshore,2010_San Francisco,2000_Lakeshore,2000_San Francisco
0,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,3671,156904,3581.0,158878.0,3646.0,164391.0,4036.0,177267.0,4897.0,179637.0,4249.0,194605.0,4801.0,196852.0,4234.0,201554.0,4482.0,206125.0,4468.0,208027.0,4591.0,219759.0,4696.0,217742.0,4787.0,213982.0,4946.0,212110.0,5090.0,209068.0,4581.0,209020.0
1,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,626,156904,566.0,158878.0,651.0,142404.0,690.0,155085.0,3594.0,133315.0,1060.0,146746.0,2117.0,152803.0,125.0,131265.0,221.0,139452.0,218.0,146046.0,289.0,103611.0,781.0,106717.0,407.0,108966.0,917.0,114525.0,1134.0,119019.0,1524.0,147066.0
2,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,2398,156904,3200.0,158878.0,3162.0,164391.0,2895.0,177267.0,4496.0,179637.0,3400.0,194605.0,4801.0,196852.0,1171.0,201554.0,1304.0,206125.0,2758.0,195487.0,1395.0,219759.0,3007.0,217742.0,3314.0,213982.0,3744.0,212110.0,4007.0,203005.0,3739.0,193235.0
3,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,3671,156904,3581.0,158878.0,3646.0,164391.0,4036.0,177267.0,4897.0,179637.0,4249.0,194605.0,4801.0,196852.0,4004.0,201554.0,3911.0,206125.0,4329.0,208027.0,4591.0,219759.0,4696.0,217742.0,4787.0,213982.0,4946.0,212110.0,5090.0,209068.0,4581.0,209020.0
4,Affordability,100 AMI Annual Income,71120.68965517242,140630.3486172417,79468.91191709845,140840.72978303747,74678.57142857142,136440.23367285798,70996.62162162163,126479.8932723461,80389.39051918736,117453.07472291742,61914.89361702128,113537.43350844154,96372.03166226912,104995.55809378768,45932.53968253968,96817.47583985272,42572.46376811594,88612.28084661327,48057.85123966942,81982.65550239234,46991.86991869919,78773.52733781732,53179.19075144509,75789.09138932911,49607.62331838565,73882.86576506091,53802.52100840336,73015.850789739,54120.982986767485,71436.31988152536,46438.05309734513,55915.28958767848
5,Affordability,100 AMI Monthly Affordable Rent,5926.724137931035,11719.195718103474,6622.40932642487,11736.72748191979,6223.214285714285,11370.019472738166,5916.385135135136,10539.991106028841,6699.115876598947,9787.756226909785,5159.574468085107,9461.452792370128,8031.002638522426,8749.629841148973,3827.7116402116403,8068.122986654394,3547.7053140096614,7384.356737217772,4004.8209366391184,6831.887958532695,3915.989159891599,6564.460611484777,4431.599229287091,6315.7576157774265,4133.968609865471,6156.905480421742,4483.543417366946,6084.6542324782495,4510.081915563957,5953.02665679378,3869.8377581120944,4659.607465639873
6,Affordability,30 AMI Annual Income,21336.206896551725,42189.10458517251,23840.673575129535,42252.21893491124,22403.571428571424,40932.0701018574,21298.986486486487,37943.96798170383,24116.81715575621,35235.922416875226,18574.468085106382,34061.23005253246,28911.609498680733,31498.6674281363,13779.761904761905,29045.242751955815,12771.73913043478,26583.68425398398,14417.355371900825,24594.7966507177,14097.560975609756,23632.058201345193,15953.757225433525,22736.727416798734,14882.286995515695,22164.859729518274,16140.756302521007,21904.755236921697,16236.294896030246,21430.895964457606,13931.415929203538,16774.586876303543
7,Affordability,30 AMI Monthly Affordable Rent,1778.0172413793105,3515.758715431042,1986.7227979274612,3521.0182445759365,1866.9642857142853,3411.00584182145,1774.9155405405406,3161.9973318086522,2009.734762979684,2936.3268680729357,1547.8723404255318,2838.4358377110384,2409.3007915567277,2624.888952344692,1148.313492063492,2420.436895996318,1064.3115942028983,2215.3070211653317,1201.4462809917354,2049.5663875598084,1174.7967479674796,1969.3381834454328,1329.4797687861271,1894.7272847332279,1240.1905829596412,1847.0716441265229,1345.0630252100839,1825.3962697434747,1353.0245746691871,1785.9079970381338,1160.9513274336282,1397.882239691962
8,Affordability,50 AMI Annual Income,35560.34482758621,70315.17430862084,39734.455958549224,70420.36489151874,37339.28571428571,68220.11683642899,35498.31081081081,63239.94663617305,40194.69525959368,58726.53736145871,30957.44680851064,56768.71675422077,48186.01583113456,52497.77904689384,22966.26984126984,48408.73791992636,21286.23188405797,44306.140423306635,24028.92561983471,40991.32775119617,23495.934959349594,39386.76366890866,26589.595375722543,37894.54569466456,24803.811659192826,36941.432882530455,26901.26050420168,36507.9253948695,27060.491493383743,35718.15994076268,23219.026548672566,27957.64479383924
9,Affordability,50 AMI Monthly Affordable Rent,2963.3620689655177,5859.597859051737,3311.204663212435,5868.363740959895,3111.6071428571427,5685.009736369083,2958.192567567568,5269.995553014421,3349.5579382994733,4893.878113454893,2579.7872340425533,4730.726396185064,4015.501319261213,4374.814920574487,1913.8558201058202,4034.061493327197,1773.8526570048307,3692.178368608886,2002.4104683195592,3415.9439792663475,1957.9945799457994,3282.2303057423883,2215.7996146435453,3157.8788078887133,2066.9843049327355,3078.452740210871,2241.771708683473,3042.3271162391247,2255.0409577819787,2976.51332839689,1934.9188790560472,2329.8037328199366
10,Affordability,80 AMI Annual Income,56896.55172413794,112504.27889379335,63575.12953367876,112672.58382642998,59742.85714285714,109152.1869382864,56797.29729729731,101183.91461787689,64311.51241534989,93962.45977833394,49531.914893617024,90829.94680675323,77097.6253298153,83996.44647503016,36746.031746031746,77453.98067188218,34057.97101449275,70889.82467729061,38446.28099173554,65586.12440191388,37593.49593495935,63018.82187025386,42543.352601156075,60631.27311146329,39686.09865470853,59106.29261204873,43042.01680672269,58412.6806317912,43296.78638941399,57149.05590522029,37150.44247787611,44732.23167014279
11,Affordability,80 AMI Monthly Affordable Rent,4741.379310344829,9375.35657448278,5297.927461139897,9389.381985535832,4978.571428571428,9096.015578190532,4733.108108108109,8431.992884823074,5359.292701279158,7830.204981527829,4127.659574468085,7569.162233896102,6424.802110817942,6999.70387291918,3062.169312169312,6454.498389323515,2838.164251207729,5907.485389774218,3203.856749311295,5465.510366826157,3132.791327913279,5251.568489187822,3545.279383429673,5052.606092621941,3307.1748878923772,4925.524384337395,3586.8347338935578,4867.7233859826,3608.065532451166,4762.421325435024,3095.8702064896756,3727.6859725118993
12,Age,0-2 Years,0.8138528138528138,0.5478517844964764,0.8021390374331551,0.5406992325496406,0.7,0.5435105855696382,0.4712990936555891,0.5452634434122194,0.5734265734265734,0.5463237718430597,0.5373134328358209,0.5439706576294453,0.4487632508833922,0.5485122061580229,0.5741626794258373,0.5440728159567982,0.5652173913043478,0.5398601090002427,0.3866666666666666,0.5406174484518621,0.467018469656992,0.5405688483381436,0.3022222222222222,0.5284299122869234,0.4296724470134875,0.5306792579454485,0.4621513944223107,0.537271756021756,0.6629464285714286,0.5470185194379623,0.4991243432574431,0.5067081678651927
13,Age,0-4 Years,0.0171376024076241,0.0410560088487774,0.0134786587902487,0.0420818720739854,0.0178785218293558,0.0429241305894045,0.0189999263568745,0.044113206543054,0.0254709305964077,0.0449551586788678,0.0177015066549557,0.0451682212163969,0.0454867435741752,0.0454203559955169,0.0114447191805015,0.045376638858545,0.0211174043773162,0.0455484248199895,0.017447471972678,0.0453526040368801,0.0213264765938138,0.0451965654091783,0.0229736901963757,0.0448415927988704,0.0279828706438275,0.0443776522702378,0.0264432316088861,0.0442509760598566,0.0283677068159165,0.0440338149220979,0.0385906040268456,0.0400176122296851
14,Age,18-34 Years,0.3741849189098813,0.2720516049880636,0.4268241950245445,0.2751838010561819,0.4714661984196663,0.2839780215639264,0.5125561528831284,0.2937872454640216,0.4238062456974779,0.305727332987868,0.5933382879535166,0.3058618588627659,0.3755312689738919,0.3066219589313914,0.5996467679265277,0.3056840821116546,0.5977204391301307,0.3052043890961046,0.5799985151087683,0.3044161499051527,0.5509339786735235,0.3034690431088777,0.5274092046402304,0.3032975760903671,0.5510927347903131,0.303876826740466,0.5216388654008763,0.3034485355963694,0.5104653837307368,0.3029564563668388,0.4562919463087248,0.3214952885998148
15,Age,3-5 Years,0.1861471861471861,0.4521482155035235,0.1978609625668449,0.4593007674503593,0.3,0.4564894144303618,0.5287009063444109,0.4547365565877805,0.4265734265734265,0.4536762281569403,0.4626865671641791,0.4560293423705546,0.5512367491166078,0.4514877938419771,0.4258373205741627,0.4559271840432018,0.4347826086956521,0.4601398909997573,0.6133333333333333,0.4593825515481379,0.5329815303430079,0.4594311516618564,0.6977777777777778,0.4715700877130765,0.5703275529865125,0.4693207420545515,0.5378486055776892,0.4627282439782439,0.3370535714285714,0.4529814805620376,0.500875656742557,0.4932918321348073
16,Age,35-59 Years,0.278632335729811,0.3571679565096113,0.2763125052000998,0.3582532487301127,0.2446324527097134,0.3555327627544171,0.2263789675233816,0.3533718894867573,0.2083359409224607,0.3441166739989114,0.1909330450645226,0.3477087189166407,0.2998380894555758,0.3498157591311249,0.1882020487460261,0.3530123918927381,0.1840430739109153,0.3570726313357319,0.195708664340337,0.3598353198993224,0.2047190501399077,0.3612654748190046,0.2301160057623777,0.3645669909005334,0.2132309509746013,0.3666356963787091,0.2489046045045737,0.3702449251164367,0.2658897492908073,0.3732403935169017,0.2762583892617449,0.3578295244311752
17,Age,5-17 Years,0.1081758903193445,0.0956109919010985,0.0812879607288459,0.0950096245352536,0.0695187165775401,0.0925993527995892,0.0578834965755946,0.0923392494160466,0.0304775017210088,0.0893695890108821,0.0512127558948719,0.0891075388026607,0.0748836267961951,0.0888260994267166,0.0507947721653126,0.0887436248895444,0.0541920145444374,0.089276704499908,0.0576880243522162,0.0887033409362156,0.0583831203206534,0.088993279990716,0.0586094472666616,0.0893044497176027,0.0588452451269935,0.0898952923094862,0.057652394496118,0.0902896167317373,0.0529019397377903,0.0908309342788169,0.075,0.1041181461325835
18,Age,60 and older,0.2218692526333389,0.2341134377524491,0.2020966802562609,0.2294714536044663,0.1965041104637241,0.2249657322926627,0.1841814566610207,0.2163884090901202,0.3119093810626447,0.2158312453234706,0.1468144044321329,0.2121536622015356,0.2042602712001619,0.2093158265152501,0.1499116919816319,0.2071832622475178,0.1429270680372002,0.2028978502482659,0.1491573242260004,0.201692585222429,0.1646373742721016,0.2010756366722233,0.1608916521343543,0.1979893904926263,0.1488481984642646,0.1952145323011006,0.1453609039895457,0.1917659464955999,0.1423752204247489,0.1889384009153445,0.1538590604026845,0.1765394286067413
19,Age,Under 18 Years,1479.0,112981.0,1054.0,114067.0,1022.0,114689.0,942.0,117386.0,855.0,116553.0,889.0,116625.0,878.0,116002.0,813.0,115114.0,982.0,113760.0,943.0,111913.0,997.0,110271.0,975.0,108795.0,1070.0,107603.0,1058.0,106642.0,993.0,105626.0,1354.0,111955.0
20,Age,Under 6 Years,231.0,39591.0,187.0,41045.0,250.0,42369.0,331.0,44241.0,286.0,45495.0,335.0,46622.0,283.0,46411.0,209.0,45924.0,345.0,45321.0,300.0,44279.0,379.0,42964.0,450.0,42297.0,519.0,41722.0,502.0,41184.0,448.0,40282.0,571.0,37268.0
21,Educational Attainment,College Degree or higher,0.5396568031347115,0.6037814737779744,0.5647974242017708,0.6015770791834534,0.5825970548862115,0.5981580544247345,0.551693175987686,0.5954773065649281,0.5994279946164199,0.5817083849870736,0.551562917445899,0.5809853065788942,0.6674125874125875,0.5718184592579675,0.5453639082751744,0.5583391409602758,0.5518156424581006,0.5483582916944467,0.548337091319053,0.5386867457615273,0.5089600677296459,0.5295800684635643,0.5290377278507842,0.5241250965981674,0.5328976034858388,0.5198689199853714,0.5155398438650759,0.5138067991451463,0.5332382310984308,0.5124188366490302,0.5214530139510397,0.4497981722207769
22,Educational Attainment,High School or Less,0.1987569247399,0.2226179457153548,0.177756909042125,0.2249546945438751,0.166532797858099,0.2277040043832001,0.1907388404309902,0.2256737658772623,0.2332604306864064,0.2350681531009399,0.1613678867218808,0.2355443598360608,0.1327272727272727,0.2375143509031986,0.1542515311209229,0.2434933793052855,0.1448324022346368,0.2497404280502513,0.1564261555806088,0.2564566535550907,0.1955693523352617,0.2634329941120096,0.1975413310724883,0.2697919788036021,0.1962236746550472,0.2777815204768412,0.205921343349536,0.2867029253043871,0.2223965763195435,0.2866962090560432,0.1933403527244011,0.3267562373595388
23,Educational Attainment,Some College/Associate Degree,0.2615862721253885,0.1736005805066708,0.2574456667561041,0.1734682262726714,0.2508701472556894,0.1741379411920654,0.2575679835813237,0.1788489275578095,0.1673115746971736,0.1832234619119865,0.2870691958322201,0.1834703335850449,0.1998601398601398,0.1906671898388339,0.3003845606039025,0.1981674797344386,0.3033519553072625,0.2019012802553019,0.2952367531003382,0.204856600683382,0.2954705799350924,0.2069869374244261,0.2734209410767274,0.2060829245982304,0.270878721859114,0.2023495595377873,0.2785388127853881,0.1994902755504666,0.2443651925820257,0.2008849542949266,0.2852066333245591,0.2234455904196843
24,Employment,"6-17, Living with One Parent",374.0,20099.0,373.0,20175.0,434.0,19426.0,373.0,20458.0,275.0,20445.0,206.0,19973.0,172.0,20256.0,236.0,20087.0,232.0,19772.0,260.0,19777.0,274.0,19907.0,274.0,19719.0,273.0,20009.0,304.0,20335.0,285.0,20089.0,233.0,19204.0
25,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.1657754010695187,0.1659286531668242,0.1983914209115281,0.1765551425030979,0.1543778801843318,0.1788839699371975,0.2332439678284182,0.1864796167758334,0.4181818181818181,0.1962827097089753,0.3446601941747573,0.1985680668903019,0.3430232558139535,0.1812302527646129,0.2457627118644068,0.165181460646189,0.0862068965517241,0.1608335019219097,0.1346153846153846,0.1700965768316731,0.083941605839416,0.1591400010046717,0.1021897810218978,0.1724732491505654,0.1062271062271062,0.1948123344494977,0.1052631578947368,0.1800835997049422,0.0,0.1810443526307929,0.0343347639484978,0.2812955634242866
26,Employment,"6-17, Living with One Parent, Parent in Labor Force",0.8342245989304813,0.8340713468331757,0.8016085790884718,0.8234448574969021,0.8456221198156681,0.8211160300628024,0.7667560321715817,0.8135203832241665,0.5818181818181818,0.8037172902910247,0.6553398058252428,0.8014319331096981,0.6569767441860465,0.8187697472353871,0.7542372881355932,0.8348185393538109,0.913793103448276,0.8391664980780902,0.8653846153846154,0.8299034231683269,0.916058394160584,0.8408599989953283,0.8978102189781022,0.8275267508494345,0.8937728937728938,0.8051876655505023,0.8947368421052632,0.8199164002950577,1.0,0.818955647369207,0.965665236051502,0.7187044365757134
27,Employment,"6-17, Living with Two Parents",647.0,49075.0,372.0,48594.0,293.0,48739.0,231.0,48247.0,286.0,46389.0,340.0,46832.0,423.0,46257.0,368.0,45768.0,399.0,45467.0,372.0,44455.0,334.0,43591.0,242.0,43379.0,264.0,42049.0,248.0,41463.0,260.0,41539.0,513.0,48312.0
28,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.482225656877898,0.2628018339276617,0.2204301075268817,0.251903527184426,0.378839590443686,0.2531237817764008,0.1168831168831168,0.2552697577051422,0.0979020979020979,0.261117937442066,0.1676470588235294,0.2751323881106935,0.3829787234042553,0.2824869749443327,0.3804347826086957,0.2922128998426848,0.543859649122807,0.2958849275298568,0.5349462365591398,0.3079743560904285,0.3143712574850299,0.299786653208231,0.0206611570247933,0.2915927061481362,0.0871212121212121,0.2885918809008537,0.0604838709677419,0.3013047777536599,0.3615384615384615,0.303762729001661,0.3313840155945419,0.3014571948998178
29,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0,0.0145287824758023,0.0,0.0186854344157714,0.0,0.0172346580766942,0.0,0.0200841503098638,0.0384615384615384,0.0181508547284916,0.0264705882352941,0.0196873932353946,0.0212765957446808,0.0202347752772553,0.0217391304347826,0.0196206956825729,0.0200501253132832,0.018540919787978,0.0,0.0182881565628163,0.0,0.0207841068110389,0.0,0.0210009451577952,0.0,0.0214036005612499,0.0,0.0210066806550418,0.0,0.0248681961530128,0.0136452241715399,0.1003477396920019
30,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.517774343122102,0.7226693835965359,0.7795698924731183,0.7294110383998025,0.621160409556314,0.729641560146905,0.8831168831168831,0.7246460919849939,0.8636363636363636,0.7207312078294423,0.8058823529411765,0.7051802186539119,0.5957446808510638,0.6972782497784119,0.5978260869565217,0.6881664044747422,0.4360902255639097,0.685574152682165,0.4650537634408602,0.6737374873467551,0.6856287425149701,0.67942923998073,0.9793388429752066,0.6874063486940686,0.9128787878787878,0.6900045185378962,0.939516129032258,0.6776885415912983,0.6384615384615384,0.671369074845326,0.6549707602339181,0.5981950654081801
31,Employment,Employed Residents,5434.0,475344.0,5934.0,483955.0,6418.0,496966.0,7269.0,511122.0,8219.0,500641.0,7818.0,522693.0,11445.0,514605.0,6599.0,504143.0,6315.0,487737.0,5892.0,477522.0,5578.0,465885.0,5985.0,456055.0,6290.0,449117.0,6700.0,446684.0,7121.0,443834.0,6168.0,427823.0
32,Employment,Managerial Professional,0.5320206109679794,0.636263421858696,0.5699359622514324,0.6344990753272515,0.5247740729199127,0.6206521170462366,0.4550832301554546,0.6037599633746933,0.6745346149166566,0.584368839148212,0.3801483755436173,0.5758313197230497,0.5592835299257317,0.5636459031684495,0.3636914684043036,0.5504787332165675,0.3852731591448931,0.5458249015350486,0.4105566870332654,0.5345366286788881,0.4092864826102546,0.5232213958380287,0.4230576441102757,0.5170692131431516,0.416852146263911,0.5124611181496136,0.3974626865671641,0.5045401223236113,0.4115994944530262,0.5047833198898687,0.4716277561608301,0.4833868211853968
33,Employment,Natural Resources,0.0218991534781008,0.0307777104581103,0.018705763397371,0.029322974243473,0.0149579308195699,0.0278288655561949,0.0166460310909341,0.0286017819620364,0.0131402847061686,0.029214546950809,0.0147096444103351,0.0309416808719458,0.0213193534294451,0.0325375773651635,0.0203061069859069,0.0350297435449862,0.0277117973079968,0.0354781367827333,0.0308893414799728,0.0365072185155867,0.0250986016493366,0.0367000440022752,0.0203842940685045,0.0406288715176897,0.0297297297297297,0.0417508132624683,0.0373134328358208,0.0447967690806028,0.0334222721527875,0.0460577603338185,0.0530155642023346,0.042050100158243
34,Employment,Production Transport Materials,0.0916451969083548,0.0523683900501531,0.0744860128075497,0.0536682129536837,0.0867871611093798,0.0556396212215725,0.0909341037281606,0.0568063984723803,0.0385691689986616,0.0570708351892873,0.0817344589409056,0.058803159789781,0.0510266491917868,0.0599275172219469,0.0607667828458857,0.0545757850451161,0.0487727632620744,0.0526451755761814,0.0493890020366598,0.0536205661728674,0.0326281821441376,0.0548161026862852,0.0228905597326649,0.0521801098551709,0.0248012718600953,0.0528949026645617,0.0352238805970149,0.056415721180969,0.0478865327903384,0.058440768395391,0.0552853437094682,0.0745331597412948
35,Employment,Sales and Office,0.2002208317997791,0.1501544144871924,0.2076171216717222,0.1525885671188437,0.2187597382362106,0.1615362016717441,0.2484523318200577,0.1689498788938844,0.1648619053412824,0.1773106876983707,0.2838321821437707,0.1802453830451144,0.2046308431629532,0.1825788711730356,0.29943930898621,0.1954723163864221,0.2769596199524941,0.1998392576326995,0.2907331975560081,0.2054271845066824,0.2837934743635711,0.2118033420264657,0.3258145363408521,0.2171952944272072,0.3397456279809221,0.2180166860751207,0.3550746268656716,0.220927993839045,0.3243926414829378,0.2243113416277256,0.305609597924773,0.2555168843189824
36,Employment,Services,0.1542142068457858,0.130436063145848,0.1292551398719245,0.129921170356748,0.1547210969149267,0.1343431945042518,0.1888843032053927,0.1418819772970054,0.1088940260372308,0.1520350910133209,0.2395753389613712,0.154178456570109,0.163739624290083,0.1613101310714043,0.2557963327776936,0.1644434218069079,0.2612826603325415,0.166212528473337,0.2184317718940936,0.1699084021259753,0.2491932592326999,0.173459115446945,0.2078529657477026,0.1729265110567804,0.1888712241653418,0.1748764798482355,0.1749253731343283,0.1733193935757717,0.1826990591209099,0.166406809753196,0.114461738002594,0.1434331487554432
37,Employment,"Under 6 Years, Living with One Parent",0.0,6580.0,27.0,6745.0,40.0,7242.0,63.0,7622.0,45.0,8015.0,46.0,8712.0,57.0,8972.0,55.0,9280.0,104.0,9061.0,80.0,9277.0,114.0,9251.0,89.0,9029.0,101.0,9269.0,33.0,9025.0,33.0,8317.0,101.0,8668.0
38,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",,0.2427051671732522,0.0,0.2317272053372868,0.0,0.2346037006351836,0.0,0.2332721070585148,0.0,0.2331877729257642,0.0,0.1887052341597796,0.0,0.1754346856888096,0.0,0.1479525862068965,0.1923076923076923,0.1351947908619357,0.2375,0.1384068125471596,0.2543859649122807,0.1318776348502864,0.3707865168539326,0.1348986598737401,0.4752475247524752,0.1807098931923616,0.4848484848484848,0.1905817174515235,0.8181818181818182,0.2776241433209089,0.2277227722772277,0.3289109367789571
39,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",,0.7572948328267477,1.0,0.7682727946627131,1.0,0.7653962993648163,1.0,0.7667278929414851,1.0,0.7668122270742358,1.0,0.8112947658402204,1.0,0.8245653143111904,1.0,0.8520474137931034,0.8076923076923077,0.8648052091380642,0.7625,0.8615931874528403,0.7456140350877193,0.8681223651497135,0.6292134831460674,0.8651013401262598,0.5247524752475248,0.8192901068076384,0.5151515151515151,0.8094182825484765,0.1818181818181818,0.722375856679091,0.7722772277227723,0.6710890632210429
40,Employment,"Under 6 Years, Living with Two Parents",231.0,31178.0,160.0,32695.0,210.0,33144.0,268.0,34687.0,241.0,35920.0,289.0,36371.0,226.0,36135.0,154.0,35287.0,241.0,34710.0,220.0,33503.0,235.0,32018.0,331.0,31593.0,387.0,30861.0,438.0,30505.0,388.0,30522.0,461.0,25388.0
41,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.29004329004329,0.2492783372891141,0.2625,0.249365346383239,0.3,0.2557325609461742,0.3694029850746269,0.2829878628881137,0.4522821576763485,0.2931514476614699,0.4463667820069204,0.2815154931126447,0.4203539823008849,0.2911304829113048,0.577922077922078,0.3134015359764219,0.8132780082987552,0.3202823393834629,0.55,0.3241799241858938,0.3404255319148936,0.3401836466987319,0.2507552870090634,0.3268445541733928,0.3152454780361757,0.3272739055766177,0.2031963470319634,0.3348631371906245,0.2268041237113402,0.3595111722691829,0.5574837310195228,0.370174885772806
42,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0,0.0162614664186285,0.0,0.0166386297599021,0.0,0.0095341539946898,0.0,0.009484821402831,0.0,0.0053452115812917,0.0,0.0075884633361744,0.0,0.0085789400857894,0.0,0.0100036840762887,0.0,0.01120714491501,0.0,0.0139688983076142,0.0,0.0153663564245112,0.1027190332326284,0.0175671826037413,0.0749354005167958,0.0194420141926703,0.1803652968036529,0.024356662842157,0.2731958762886597,0.0238844112443483,0.0563991323210412,0.0863793918386639
43,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.70995670995671,0.7344601962922573,0.7375,0.7339960238568588,0.7,0.7347332850591359,0.6305970149253731,0.7075273157090552,0.5477178423236515,0.7015033407572383,0.5536332179930796,0.7108960435511809,0.5796460176991151,0.7002905770029058,0.422077922077922,0.6765947799472893,0.1867219917012448,0.668510515701527,0.45,0.6618511775064919,0.6595744680851063,0.6444499968767569,0.6465256797583081,0.6555882632228658,0.6098191214470284,0.6532840802307119,0.6164383561643836,0.6407801999672185,0.5,0.6166044164864688,0.386117136659436,0.5434457223885301
44,Employment,Unemployment Rate,0.136638068001271,0.0608135844766881,0.1376253451533207,0.0562046654080624,0.1311763909570867,0.0535574280864409,0.1292525155725922,0.0528643499003607,0.0558299827685238,0.0473714538922793,0.1330671989354624,0.0421464851369989,0.0593839835728952,0.0467561898167262,0.1566326530612244,0.0542882955154614,0.1607427055702917,0.0616593070488925,0.1473259334006054,0.0674995414830973,0.1462264150943396,0.0756142580428994,0.1268158047646717,0.0824785173449569,0.109778467616763,0.0804399877212729,0.0841516639388979,0.0751930879380297,0.0779489835556131,0.0714463457119018,0.0464649583204692,0.0459336392752786
45,Employment,Worked in place of residence,0.7793221629855294,0.8253169561041847,0.7826682651138893,0.823000162549794,0.7989156434380481,0.8150015822719782,0.8027114814291767,0.8033030688796547,0.8289491433967354,0.787710045863901,0.8157620041753654,0.7662421676810082,0.8265960412601059,0.763732761445209,0.8273414596512884,0.758829095879553,0.8206248988181966,0.75375162546046,0.7825635703165542,0.7547692840780026,0.7675269998169504,0.7585445293737045,0.7822990844354019,0.7619994669640917,0.7796719202315857,0.7654151647580465,0.7484588783641558,0.7678917094340922,0.7582433200682206,0.7633115045678713,0.745776747267307,0.7693386500634328
46,Employment,Worked outside place of residence,0.2206778370144707,0.1746830438958153,0.2173317348861106,0.1769998374502059,0.2010843565619518,0.1849984177280218,0.1972885185708233,0.1966969311203452,0.1710508566032645,0.2122899541360989,0.1842379958246346,0.2337578323189918,0.173403958739894,0.236267238554791,0.1726585403487116,0.2411709041204469,0.1793751011818034,0.24624837453954,0.2174364296834457,0.2452307159219974,0.2324730001830496,0.2414554706262954,0.2177009155645981,0.2380005330359082,0.2203280797684143,0.2345848352419535,0.2515411216358442,0.2321082905659077,0.2417566799317794,0.2366884954321287,0.2542232527326929,0.2306613499365671
47,Households,Average Family Household Size,3.137863121614968,3.1319983337300643,2.7880205896116053,3.144151117308533,2.9502285424073134,3.2018118894912773,2.988664366683095,3.2615402697381954,2.5496062992125985,3.28706601556316,3.002079002079002,3.2517095916023706,2.9797882579403274,3.268945126068028,3.034090909090909,3.289369891655579,2.9802927927927927,3.2672108135580915,2.859894921190893,3.2838383338079966,2.835084033613445,3.298934193677973,2.7450381679389317,3.2995935115235646,2.8464285714285715,3.334838052183911,2.743223262690981,3.339890688687735,2.7683453237410074,3.344840920606982,2.92756804214223,3.3800225564931448
48,Households,Average Household Size,2.113363673976003,2.209471781902731,2.0765895953757227,2.237901330812144,2.1826522101751458,2.2943849561823813,2.2858032378580324,2.3444979393966285,1.8250776083142124,2.3684053111240844,2.452883834281072,2.359117045903988,2.3529411764705883,2.362153216954271,2.4229880226938434,2.352446654005139,2.4402907580477677,2.326626108742424,2.327491554054054,2.3229749890800586,2.3054270088346653,2.320853188109825,2.281122031122031,2.3119669277632724,2.344682555577809,2.314770502501632,2.2108949416342414,2.3034212201512974,2.2631479379493,2.304953708122554,2.125354394491697,2.2949552827042594
49,Households,Family Households,0.4201489449731072,0.4629277618913811,0.4411643270024773,0.4678741837925105,0.4105504587155963,0.4703304028998791,0.421129099211291,0.4719280924304026,0.3428262923471453,0.4723127316858534,0.3907392363931762,0.479277241058859,0.4968914395026303,0.478662290843646,0.3698255936121034,0.4702044464305664,0.3688473520249221,0.4642084744715392,0.3616976351351351,0.4581213162925523,0.4005048380311317,0.4576034099950309,0.4023341523341523,0.4539077458659704,0.392549569397156,0.4499820682113482,0.3947470817120622,0.4474618425143229,0.3944381384790011,0.4473728166459864,0.4613203726204941,0.4462210095497954
50,Households,Households,4834.0,362994.0,4844.0,361734.0,4796.0,360015.0,4818.0,360574.0,7409.0,347723.0,4924.0,361559.0,8364.0,358942.0,4759.0,358040.0,4815.0,356034.0,4736.0,352566.0,4754.0,348153.0,4884.0,344700.0,4993.0,340178.0,5140.0,337745.0,5286.0,335264.0,4938.0,329850.0
