,Category,Attribute,2010_Farallon Islands,2011_Farallon Islands,2012_Farallon Islands,2013_Farallon Islands,2014_Farallon Islands,2015_Farallon Islands,2016_Farallon Islands,2017_Farallon Islands,2018_Farallon Islands,2019_Farallon Islands,2020_Farallon Islands,2021_Farallon Islands,2022_Farallon Islands,2023_Farallon Islands,2024_Farallon Islands,Category_y,2010_San Francisco,2011_San Francisco,2012_San Francisco,2013_San Francisco,2014_San Francisco,2015_San Francisco,2016_San Francisco,2017_San Francisco,2018_San Francisco,2019_San Francisco,2020_San Francisco,2021_San Francisco,2022_San Francisco,2023_San Francisco,2024_San Francisco
158,Income,"Household Income 10000 to 14999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,2631.0,2503.0,2708.0,2675.0,2597.0,2621.0,2678.0,2587.0,2669.0,2641.0,2366.0,2167.0,2293.0,2154.0,2060.0
159,Income,"Household Income 10000 to 14999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,2233.0,2269.0,2618.0,2657.0,2966.0,3057.0,2997.0,2832.0,2508.0,2364.0,2058.0,2139.0,1916.0,2017.0,1842.0
160,Income,"Household Income 10000 to 14999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,61.0,83.0,92.0,108.0,95.0,159.0,165.0,147.0,80.0,83.0,49.0,64.0,15.0,30.0,12.0
161,Income,"Household Income 10000 to 14999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,717.0,809.0,765.0,898.0,911.0,1207.0,1317.0,1478.0,1210.0,1461.0,1238.0,1235.0,1146.0,1204.0,1121.0
162,Income,"Household Income 10000 to 14999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,646.0,598.0,853.0,798.0,888.0,910.0,859.0,849.0,705.0,524.0,764.0,1138.0,1097.0,1286.0,1341.0
163,Income,"Household Income 10000 to 14999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,8740.0,8510.0,9220.0,9287.0,9445.0,8895.0,8485.0,7762.0,7151.0,6432.0,6238.0,5869.0,5158.0,4291.0,4263.0
164,Income,"Household Income 10000 to 14999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,7420.0,7294.0,7733.0,7782.0,7725.0,7415.0,6993.0,6490.0,5940.0,5501.0,5413.0,5219.0,4667.0,3902.0,3983.0
165,Income,Household Income 100000 to 124999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,33163.0,32711.0,32239.0,32521.0,33454.0,33451.0,33784.0,33643.0,31518.0,30267.0,27970.0,27559.0,25620.0,26209.0,26735.0
166,Income,"Household Income 100000 to 124999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,193.0,187.0,141.0,118.0,114.0,52.0,60.0,48.0,63.0,172.0,185.0,186.0,96.0,91.0,95.0
167,Income,"Household Income 100000 to 124999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,8797.0,8699.0,8493.0,8213.0,8311.0,8891.0,9670.0,10214.0,9429.0,9469.0,8931.0,9056.0,8421.0,8788.0,9316.0
168,Income,"Household Income 100000 to 124999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1054.0,1070.0,865.0,979.0,904.0,1049.0,1021.0,1056.0,940.0,959.0,749.0,674.0,716.0,826.0,959.0
169,Income,"Household Income 100000 to 124999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3066.0,3164.0,3296.0,3380.0,3470.0,3486.0,3816.0,3862.0,3910.0,3982.0,3308.0,3503.0,3485.0,3780.0,3925.0
170,Income,"Household Income 100000 to 124999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,72.0,21.0,29.0,55.0,52.0,39.0,30.0,75.0,51.0,37.0,24.0,5.0,83.0,41.0,97.0
171,Income,"Household Income 100000 to 124999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,713.0,830.0,889.0,1052.0,1372.0,1482.0,1705.0,1835.0,1794.0,2035.0,1597.0,1600.0,1716.0,1551.0,1771.0
172,Income,"Household Income 100000 to 124999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1115.0,1173.0,1281.0,1314.0,1365.0,1208.0,1235.0,1112.0,1308.0,1197.0,1690.0,1569.0,1692.0,2399.0,2635.0
173,Income,"Household Income 100000 to 124999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,21219.0,20731.0,20541.0,20790.0,21336.0,20730.0,20063.0,19303.0,17933.0,16398.0,14794.0,14469.0,12896.0,12513.0,11862.0
174,Income,"Household Income 100000 to 124999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,19003.0,18587.0,18470.0,18776.0,19597.0,19062.0,18349.0,17598.0,16277.0,14686.0,13316.0,13081.0,11818.0,11583.0,11159.0
175,Income,Household Income 125000 to 149999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,20872.0,22421.0,22628.0,22511.0,24036.0,24220.0,24878.0,26092.0,26865.0,25995.0,25181.0,26235.0,23366.0,22308.0,22202.0
176,Income,"Household Income 125000 to 149999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,90.0,121.0,70.0,60.0,58.0,22.0,90.0,122.0,120.0,99.0,70.0,45.0,159.0,143.0,139.0
177,Income,"Household Income 125000 to 149999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,4836.0,5680.0,5949.0,6298.0,6752.0,6950.0,7571.0,7735.0,8687.0,8610.0,8884.0,8387.0,7388.0,7211.0,7343.0
178,Income,"Household Income 125000 to 149999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,510.0,457.0,442.0,433.0,477.0,445.0,441.0,469.0,480.0,655.0,637.0,978.0,903.0,812.0,713.0
179,Income,"Household Income 125000 to 149999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1986.0,1843.0,1962.0,1983.0,2073.0,1917.0,2321.0,2704.0,2878.0,2905.0,2943.0,3255.0,3113.0,2944.0,3214.0
180,Income,"Household Income 125000 to 149999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,44.0,56.0,33.0,40.0,37.0,10.0,52.0,35.0,56.0,79.0,117.0,117.0,35.0,5.0,6.0
181,Income,"Household Income 125000 to 149999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,615.0,585.0,681.0,630.0,485.0,584.0,804.0,1047.0,1197.0,1117.0,1191.0,1561.0,1541.0,1312.0,1561.0
182,Income,"Household Income 125000 to 149999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,492.0,599.0,714.0,857.0,894.0,1008.0,985.0,1130.0,1151.0,1360.0,1474.0,2119.0,2190.0,2397.0,2520.0
183,Income,"Household Income 125000 to 149999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,14285.0,14923.0,14739.0,14193.0,15333.0,15201.0,14935.0,15554.0,15174.0,14075.0,12808.0,13028.0,11150.0,10428.0,9920.0
184,Income,"Household Income 125000 to 149999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,13052.0,13697.0,13543.0,12955.0,13877.0,14022.0,13637.0,14240.0,13813.0,12856.0,11690.0,11912.0,10323.0,9711.0,9200.0
185,Income,Household Income 15000 to 19999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,14661.0,14251.0,13720.0,13054.0,13637.0,13153.0,12624.0,11817.0,11261.0,10648.0,9914.0,8796.0,8641.0,8663.0,9038.0
186,Income,"Household Income 15000 to 19999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,68.0,67.0,65.0,50.0,51.0,4.0,55.0,69.0,103.0,206.0,248.0,161.0,63.0,76.0,17.0
187,Income,"Household Income 15000 to 19999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,4892.0,4698.0,4566.0,4363.0,4989.0,4830.0,4890.0,4697.0,4401.0,4249.0,3935.0,3079.0,2779.0,2908.0,2981.0
188,Income,"Household Income 15000 to 19999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1597.0,1702.0,1429.0,1334.0,1412.0,1296.0,952.0,1108.0,1085.0,1012.0,992.0,787.0,888.0,827.0,866.0
189,Income,"Household Income 15000 to 19999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1788.0,1886.0,1832.0,1679.0,1553.0,1556.0,1497.0,1215.0,1246.0,1312.0,1282.0,1108.0,1345.0,1361.0,1485.0
190,Income,"Household Income 15000 to 19999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,61.0,66.0,51.0,13.0,26.0,27.0,19.0,27.0,11.0,27.0,55.0,53.0,69.0,30.0,19.0
191,Income,"Household Income 15000 to 19999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,528.0,554.0,697.0,650.0,673.0,675.0,598.0,492.0,485.0,533.0,474.0,441.0,545.0,596.0,713.0
192,Income,"Household Income 15000 to 19999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,317.0,342.0,296.0,372.0,408.0,377.0,434.0,401.0,441.0,404.0,338.0,511.0,848.0,683.0,883.0
193,Income,"Household Income 15000 to 19999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,7198.0,6822.0,6616.0,6272.0,6078.0,5944.0,5676.0,5023.0,4735.0,4217.0,3872.0,3764.0,3449.0,3543.0,3559.0
194,Income,"Household Income 15000 to 19999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,5990.0,5588.0,5621.0,5324.0,5289.0,5161.0,4909.0,4383.0,4129.0,3665.0,3398.0,3407.0,3115.0,3218.0,3271.0
195,Income,Household Income 150000 to 199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,29308.0,29802.0,30817.0,32129.0,32900.0,34042.0,37112.0,38845.0,40710.0,43041.0,41573.0,42044.0,41397.0,41831.0,40776.0
196,Income,"Household Income 150000 to 199999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,90.0,35.0,41.0,48.0,45.0,55.0,54.0,67.0,85.0,135.0,137.0,80.0,63.0,87.0,132.0
197,Income,"Household Income 150000 to 199999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,7361.0,7828.0,8451.0,8657.0,8870.0,9626.0,10019.0,11245.0,11706.0,12398.0,12009.0,12743.0,13688.0,14452.0,13613.0
198,Income,"Household Income 150000 to 199999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,733.0,787.0,786.0,788.0,971.0,839.0,792.0,853.0,772.0,847.0,937.0,1324.0,1079.0,1223.0,1170.0
199,Income,"Household Income 150000 to 199999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,2176.0,2122.0,2109.0,2399.0,2727.0,2825.0,3143.0,3617.0,3844.0,3992.0,4616.0,4900.0,4803.0,4951.0,5262.0
200,Income,"Household Income 150000 to 199999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,67.0,62.0,62.0,54.0,123.0,113.0,140.0,181.0,176.0,133.0,217.0,268.0,182.0,120.0,82.0
201,Income,"Household Income 150000 to 199999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,365.0,455.0,476.0,666.0,878.0,856.0,1023.0,1098.0,1035.0,1143.0,1789.0,1887.0,2076.0,1899.0,1959.0
202,Income,"Household Income 150000 to 199999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,604.0,551.0,579.0,554.0,735.0,880.0,1273.0,1478.0,1596.0,1792.0,2209.0,2693.0,3111.0,3702.0,4119.0
203,Income,"Household Income 150000 to 199999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,20088.0,20084.0,20422.0,21362.0,21278.0,21673.0,23811.0,23923.0,25340.0,26593.0,24275.0,23049.0,21198.0,20348.0,19701.0
204,Income,"Household Income 150000 to 199999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,18367.0,18396.0,18845.0,19675.0,19537.0,19929.0,21962.0,21799.0,22959.0,24231.0,22006.0,20967.0,19568.0,19040.0,18517.0
205,Income,Household Income 20000 to 24999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,13280.0,13822.0,13745.0,13963.0,13469.0,12936.0,12088.0,11901.0,11101.0,10249.0,8831.0,9052.0,8944.0,8692.0,7934.0
206,Income,"Household Income 20000 to 24999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,80.0,104.0,126.0,149.0,118.0,88.0,99.0,155.0,112.0,82.0,61.0,229.0,206.0,276.0,255.0
207,Income,"Household Income 20000 to 24999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,4070.0,4133.0,4585.0,4264.0,4003.0,3992.0,3775.0,3989.0,3787.0,3656.0,3181.0,3318.0,3684.0,3516.0,3351.0
208,Income,"Household Income 20000 to 24999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1585.0,1758.0,1350.0,1309.0,1486.0,1285.0,1253.0,1305.0,1258.0,1116.0,1088.0,959.0,685.0,750.0,666.0
209,Income,"Household Income 20000 to 24999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1651.0,1887.0,1872.0,1995.0,2262.0,2442.0,2195.0,2074.0,2070.0,1708.0,1277.0,1313.0,1272.0,1287.0,1305.0
210,Income,"Household Income 20000 to 24999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,41.0,69.0,52.0,62.0,63.0,49.0,16.0,26.0,46.0,49.0,89.0,97.0,36.0,41.0,15.0
211,Income,"Household Income 20000 to 24999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,529.0,614.0,493.0,643.0,928.0,1130.0,1137.0,1136.0,1065.0,940.0,724.0,590.0,416.0,462.0,596.0
212,Income,"Household Income 20000 to 24999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,310.0,399.0,517.0,543.0,519.0,486.0,438.0,338.0,303.0,294.0,291.0,348.0,493.0,511.0,561.0
213,Income,"Household Income 20000 to 24999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,6665.0,6745.0,6622.0,6993.0,6352.0,5906.0,5370.0,4952.0,4530.0,4112.0,3397.0,3511.0,3424.0,3136.0,2490.0
214,Income,"Household Income 20000 to 24999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,5636.0,5598.0,5537.0,5888.0,5223.0,4780.0,4435.0,4138.0,3687.0,3497.0,2953.0,3133.0,2992.0,2759.0,2245.0
215,Income,Household Income 25000 to 29999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,12023.0,12108.0,11528.0,11514.0,11209.0,10420.0,10116.0,9524.0,9442.0,8990.0,8838.0,9408.0,8370.0,6819.0,7042.0
216,Income,"Household Income 25000 to 29999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,156.0,167.0,170.0,56.0,80.0,38.0,23.0,41.0,7.0,49.0,32.0,135.0,97.0,147.0,168.0
217,Income,"Household Income 25000 to 29999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3331.0,3309.0,3173.0,3451.0,3609.0,3211.0,3134.0,2894.0,3083.0,2970.0,3204.0,2994.0,2793.0,2109.0,2546.0
218,Income,"Household Income 25000 to 29999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1299.0,1300.0,1156.0,1135.0,953.0,836.0,931.0,950.0,1062.0,1161.0,917.0,916.0,821.0,550.0,630.0
219,Income,"Household Income 25000 to 29999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1826.0,1707.0,1747.0,1852.0,1655.0,1870.0,1812.0,1663.0,1429.0,1509.0,1347.0,1957.0,1612.0,1282.0,1203.0
220,Income,"Household Income 25000 to 29999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,36.0,21.0,50.0,31.0,60.0,62.0,98.0,70.0,43.0,17.0,12.0,12.0,49.0,60.0,10.0
221,Income,"Household Income 25000 to 29999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,467.0,431.0,611.0,908.0,904.0,1048.0,1062.0,946.0,917.0,684.0,623.0,853.0,834.0,578.0,529.0
222,Income,"Household Income 25000 to 29999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,299.0,350.0,453.0,444.0,456.0,319.0,296.0,258.0,271.0,219.0,341.0,565.0,600.0,710.0,715.0
223,Income,"Household Income 25000 to 29999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,6435.0,6530.0,5915.0,5489.0,5147.0,4906.0,4572.0,4365.0,4059.0,3890.0,3709.0,3933.0,3176.0,2665.0,2444.0
224,Income,"Household Income 25000 to 29999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,5183.0,5480.0,4952.0,4669.0,4443.0,4167.0,3914.0,3732.0,3606.0,3236.0,3174.0,3318.0,2824.0,2495.0,2322.0
225,Income,Household Income 30000 to 34999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,11157.0,11743.0,12069.0,12185.0,10978.0,10782.0,10295.0,9868.0,9029.0,8892.0,7459.0,6759.0,6572.0,7237.0,7458.0
226,Income,"Household Income 30000 to 34999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,29.0,33.0,40.0,22.0,10.0,22.0,21.0,30.0,36.0,63.0,96.0,43.0,33.0,30.0,6.0
227,Income,"Household Income 30000 to 34999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,2916.0,3275.0,3456.0,3520.0,3624.0,3734.0,3353.0,3037.0,2699.0,2761.0,2523.0,2493.0,2360.0,2483.0,2732.0
228,Income,"Household Income 30000 to 34999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1192.0,1111.0,1073.0,1061.0,731.0,653.0,702.0,807.0,810.0,923.0,759.0,480.0,580.0,714.0,643.0
229,Income,"Household Income 30000 to 34999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,2041.0,1984.0,1929.0,2049.0,1829.0,1988.0,2258.0,2265.0,1888.0,1910.0,1346.0,1090.0,1053.0,1327.0,1339.0
230,Income,"Household Income 30000 to 34999 by Race, Native Hawaiian and Other Pacific Islander Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,19.0,32.0,40.0,32.0,14.0,41.0,31.0,22.0,28.0,24.0,28.0,15.0,7.0,79.0,76.0
231,Income,"Household Income 30000 to 34999 by Race, Some Other Race Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,498.0,554.0,779.0,836.0,848.0,1002.0,1200.0,1241.0,1183.0,1241.0,797.0,588.0,517.0,532.0,630.0
232,Income,"Household Income 30000 to 34999 by Race, Two or More Races",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,359.0,317.0,302.0,308.0,305.0,335.0,270.0,281.0,252.0,198.0,181.0,244.0,305.0,496.0,626.0
233,Income,"Household Income 30000 to 34999 by Race, White Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,6144.0,6421.0,6379.0,6406.0,5446.0,4995.0,4718.0,4450.0,4021.0,3682.0,3075.0,2896.0,2770.0,2903.0,2745.0
234,Income,"Household Income 30000 to 34999 by Race, White Alone, Not Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,4707.0,5107.0,5305.0,5328.0,4612.0,4126.0,3698.0,3488.0,3321.0,3080.0,2646.0,2556.0,2497.0,2530.0,2539.0
235,Income,Household Income 35000 to 39999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,10462.0,10401.0,9882.0,10063.0,10577.0,10040.0,9028.0,8432.0,7686.0,6979.0,6850.0,7482.0,5733.0,5673.0,5089.0
236,Income,"Household Income 35000 to 39999 by Race, American Indian and Alaska Native Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,77.0,16.0,25.0,18.0,21.0,24.0,22.0,13.0,34.0,38.0,48.0,100.0,55.0,71.0,59.0
237,Income,"Household Income 35000 to 39999 by Race, Asian Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,3244.0,2968.0,2895.0,2902.0,2884.0,2876.0,2708.0,2525.0,2427.0,2440.0,2418.0,2526.0,2093.0,2044.0,1996.0
238,Income,"Household Income 35000 to 39999 by Race, Black or African American Alone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1165.0,1372.0,1177.0,943.0,963.0,776.0,491.0,585.0,574.0,491.0,568.0,759.0,339.0,250.0,196.0
239,Income,"Household Income 35000 to 39999 by Race, Hispanic or Latino",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Income,1630.0,1691.0,1397.0,1366.0,1588.0,1708.0,1432.0,1288.0,1241.0,961.0,830.0,1293.0,827.0,952.0,697.0
