,Category,Attribute,2024_Twin Peaks,2024_San Francisco,2023_Twin Peaks,2023_San Francisco,2022_Twin Peaks,2022_San Francisco,2021_Twin Peaks,2021_San Francisco,2020_Twin Peaks,2020_San Francisco,2019_Twin Peaks,2019_San Francisco,2018_Twin Peaks,2018_San Francisco,2017_Twin Peaks,2017_San Francisco,2016_Twin Peaks,2016_San Francisco,2015_Twin Peaks,2015_San Francisco,2014_Twin Peaks,2014_San Francisco,2013_Twin Peaks,2013_San Francisco,2012_Twin Peaks,2012_San Francisco,2011_Twin Peaks,2011_San Francisco,2010_Twin Peaks,2010_San Francisco,2000_Twin Peaks,2000_San Francisco
124,Housing Prices,Housing Units with a Mortgage 0 to 30%,683.0,56203.0,633.0,56372.0,654.0,56525.0,603.0,56227.0,568.0,52776.0,659.0,55849.0,652.0,55122.0,617.0,54107.0,599.0,52499.0,578.0,49874.0,541.0,47633.0,587.0,45780.0,489.0,45483.0,553.0,44283.0,562.0,44917.0,595.0,33318.0
125,Housing Prices,Housing Units with a Mortgage 30-50%,189.0,17093.0,173.0,17431.0,151.0,16639.0,140.0,17385.0,42.0,17385.0,78.0,18446.0,141.0,18515.0,176.0,19655.0,119.0,20586.0,125.0,21780.0,132.0,22368.0,92.0,22998.0,196.0,23568.0,155.0,23760.0,213.0,23833.0,247.0,12389.0
126,Housing Prices,Housing Units with a Mortgage 50%+,90.0,15053.0,119.0,15121.0,100.0,15048.0,176.0,14934.0,165.0,14686.0,229.0,14985.0,244.0,15396.0,214.0,15684.0,165.0,16367.0,174.0,17528.0,206.0,18638.0,224.0,19680.0,215.0,20452.0,231.0,21220.0,181.0,20755.0,143.0,8506.0
127,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,447.0,0.0,567.0,0.0,484.0,0.0,518.0,0.0,536.0,30.0,464.0,18.0,421.0,17.0,399.0,16.0,320.0,25.0,277.0,7.0,254.0,5.0,271.0,19.0,295.0,16.0,320.0,10.0,283.0,6.0,222.0
128,Housing Prices,Housing Units without a Mortgage,588.0,49856.0,554.0,49744.0,641.0,50072.0,552.0,48709.0,346.0,45988.0,403.0,46229.0,402.0,45580.0,391.0,43732.0,461.0,41320.0,456.0,39011.0,502.0,38581.0,556.0,37439.0,517.0,35833.0,426.0,35691.0,470.0,35967.0,423.0,25110.0
129,Housing Prices,Housing Units without a Mortgage 0 to 30%,556.0,40976.0,518.0,41425.0,592.0,41739.0,504.0,40617.0,291.0,38954.0,370.0,39447.0,379.0,38837.0,363.0,37150.0,418.0,35094.0,413.0,32810.0,455.0,32577.0,511.0,31893.0,482.0,30836.0,384.0,30586.0,422.0,30951.0,396.0,22071.0
130,Housing Prices,Housing Units without a Mortgage 30-50%,8.0,2743.0,16.0,2665.0,19.0,2816.0,11.0,2897.0,55.0,2760.0,11.0,3105.0,0.0,3226.0,0.0,3285.0,16.0,2912.0,23.0,2896.0,23.0,2709.0,25.0,2344.0,35.0,1947.0,32.0,2118.0,27.0,2067.0,21.0,1335.0
131,Housing Prices,Housing Units without a Mortgage 50%+,24.0,5474.0,20.0,4908.0,22.0,4660.0,26.0,4383.0,0.0,3539.0,12.0,3062.0,12.0,2949.0,28.0,2804.0,27.0,2727.0,20.0,2774.0,24.0,2743.0,20.0,2569.0,0.0,2440.0,10.0,2470.0,21.0,2459.0,0.0,1231.0
132,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,663.0,0.0,746.0,8.0,857.0,11.0,812.0,0.0,735.0,10.0,615.0,11.0,568.0,0.0,493.0,0.0,587.0,0.0,531.0,0.0,552.0,0.0,633.0,0.0,610.0,0.0,517.0,0.0,490.0,6.0,473.0
133,Housing Prices,Median Contract Rent,2774.869109947644,2360.0052772189056,2650.1677852348994,2314.345563889452,2591.114457831325,2227.5080744514366,2395.833333333333,2031.349010772372,447.4489795918368,1913.7382970647773,2001.8867924528304,1820.420679762288,1932.692307692308,1735.5098943107714,1826.976421636616,1644.6230470258165,1781.908302354399,1574.3097010488264,1723.3870967741937,1498.2431138766808,1752.739608801956,1277.125786163522,1679.2385057471265,1428.0326904491783,1660.8216432865731,1389.1041019388838,1487.637362637363,1332.518068921455,1467.391304347826,1264.2868923432152,1101.3513513513512,841.380743861205
134,Housing Prices,Median Gross Rent by Bedrooms - 1 Bedroom- COUNTY ONLY,2408.0,2527.9544131073585,2317.0,2527.763279799277,2287.0,2431.3887613866423,2030.0,2332.782505826766,266.0,2236.9238444897705,1871.0,1987.3592815457653,1887.0,1879.697100817997,1550.8020788220008,1773.904183048578,1811.0,1702.3081390250975,1695.0,1615.6187887418328,,,,,,,,,,,,
135,Housing Prices,Median Gross Rent by Bedrooms - 2 Bedrooms- COUNTY ONLY,3501.0,3037.3912325463225,3459.0,2974.0977105440743,3366.0,2888.7137188599822,3087.0,2686.888502338676,1670.0,2478.535920269136,2306.0,2357.3725121002717,2355.0,2259.758818197654,2135.58380251191,2163.1152869029315,1915.0,2064.7827937154125,1900.0,2040.4539020537125,,,,,,,,,,,,
136,Housing Prices,Median Gross Rent by Bedrooms - 3-4 Bedrooms- COUNTY ONLY,,6430.173012770701,,6439.977962507547,6132.0,6172.378898796101,7002.0,5879.461080366243,,5407.014069372479,,5141.023766261463,,5049.50689427445,,4804.605713132323,,4725.432584904807,,4900.870439210516,,,,,,,,,,,,
137,Housing Prices,Median Gross Rent by Bedrooms - 5 Bedrooms or more- COUNTY ONLY,,2236.218649701972,,1969.8453809326795,,2070.645886936705,,2411.8356148287407,,2445.470040582478,,1831.595673876872,,1608.7699591836736,,1489.3307520612218,,1810.520923520924,,1406.267073943865,,,,,,,,,,,,
138,Housing Prices,Median Gross Rent by Bedrooms - No Bedroom- COUNTY ONLY,1136.6514146000698,2056.9530122877245,1017.0656836461126,2019.7694670479325,1787.0,2009.441433506406,1059.8670103092784,1869.028631857237,441.0,1853.5116718054253,2368.0,1656.6306397444298,1683.0,1578.3927933074528,1460.172802078822,1444.259250117122,1283.0,1351.2930499794438,988.0,1307.3434908332092,,,,,,,,,,,,
139,Housing Prices,Median Home Value,1380044.8430493274,1426646.1690381076,1401761.5176151765,1419458.553982492,1475988.7005649717,1388653.245774572,1243367.3469387754,1274285.747280412,881597.2222222222,1202749.2454483495,1267788.4615384615,1141164.276849138,1156620.5533596838,1014371.7169332468,1020061.7283950616,927726.0336210814,933673.4693877551,859155.3590486355,845528.4552845529,800109.7006738755,929316.4535104363,983842.0055049296,822487.644151565,744882.6154443151,821207.4303405572,751347.0248321099,837279.2937399679,767822.1909596918,873919.3083573487,785814.4638548964,484905.6603773585,422742.7002745196
140,Housing Prices,Median Rent,2853.6585365853657,2477.560434224673,2862.3046875,2420.0504501979467,2733.9357429718875,2316.617543624611,2423.245614035088,2130.896266987786,470.3125,1990.7136894824707,2170.0680272108843,1896.5871467423435,2027.5800711743773,1806.484197708529,1892.8030303030305,1710.554971943939,1873.5795454545453,1632.989666060664,1798.5312899106002,1558.9823431996829,1658.120930232558,1965.3573282929492,1689.218523878437,1488.3549711725911,1691.712204007286,1447.190041902884,1578.125,1387.895407670619,1506.1728395061727,1328.375972442621,1174.5362563237777,927.747476647232
141,Housing Prices,Median Rent as % of Household Income,23.91270396270396,25.094034253511204,22.40816326530612,25.122283722837228,22.76404011461318,24.78552434711643,23.912347560975608,24.74661730346344,30.874347826086957,24.884884489661,22.34361111111111,24.816020014044945,26.04650837988827,25.01581448239451,24.444666666666667,26.056794397037518,25.102135231316723,27.20303856565577,27.927072538860106,27.92436527127097,26.94497549019608,28.632000471809388,26.32903645833333,28.963136085198386,27.03356009070295,28.994228655185047,26.43701716738197,28.385966623770184,26.412382075471697,28.285377898351065,22.149285714285718,25.37444913267698
142,Housing Prices,Rent 100 to 149,0.0,399.0,0.0,333.0,0.0,251.0,0.0,321.0,0.0,458.0,0.0,694.0,0.0,750.0,0.0,972.0,0.0,1113.0,0.0,1137.0,0.0,1000.0,0.0,1037.0,0.0,1015.0,0.0,796.0,0.0,792.0,0.0,1888.0
143,Housing Prices,Rent 1000 to 1249,24.0,10990.0,31.0,11140.0,61.0,12152.0,49.0,14128.0,27.0,15829.0,100.0,16887.0,86.0,17905.0,82.0,19380.0,114.0,20684.0,130.0,23176.0,89.0,23850.0,177.0,24688.0,231.0,25259.0,236.0,26026.0,321.0,27324.0,593.0,31472.0
144,Housing Prices,Rent 1250 to 1499,65.0,11993.0,87.0,12954.0,73.0,13260.0,193.0,15788.0,33.0,15049.0,172.0,17442.0,81.0,18871.0,128.0,19847.0,105.0,22179.0,164.0,23455.0,174.0,23527.0,228.0,24109.0,207.0,24342.0,318.0,25891.0,324.0,25837.0,390.0,20419.0
145,Housing Prices,Rent 150 to 199,0.0,656.0,0.0,664.0,0.0,549.0,0.0,680.0,0.0,652.0,0.0,504.0,0.0,436.0,0.0,530.0,23.0,562.0,21.0,622.0,19.0,558.0,15.0,607.0,16.0,702.0,0.0,721.0,0.0,782.0,103.0,5637.0
146,Housing Prices,Rent 1500 to 1999,162.0,26179.0,205.0,25819.0,264.0,27908.0,277.0,30793.0,28.0,31148.0,358.0,33828.0,504.0,36134.0,660.0,39029.0,704.0,41804.0,783.0,42873.0,645.0,43912.0,691.0,44764.0,549.0,44086.0,336.0,42781.0,486.0,40777.0,636.0,25750.0
147,Housing Prices,Rent 200 to 249,0.0,1114.0,0.0,1291.0,0.0,1363.0,0.0,1752.0,62.0,2198.0,0.0,2088.0,0.0,2115.0,11.0,2279.0,46.0,2726.0,8.0,2892.0,8.0,2835.0,6.0,3427.0,7.0,3379.0,0.0,3218.0,0.0,3222.0,0.0,4434.0
148,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",371.0,28833.0,249.0,28543.0,242.0,29857.0,342.0,29065.0,72.0,27648.0,294.0,30072.0,281.0,30181.0,262.0,30039.0,405.0,29992.0,537.0,30192.0,819.0,66552.0,541.0,60497.0,639.0,55161.0,726.0,48885.0,530.0,43209.0,311.0,15785.0
149,Housing Prices,Rent 250 to 299,8.0,2073.0,7.0,2439.0,0.0,3153.0,75.0,5803.0,144.0,6828.0,150.0,6752.0,133.0,6408.0,123.0,6332.0,48.0,6101.0,48.0,6246.0,32.0,5723.0,48.0,5209.0,44.0,5168.0,84.0,5356.0,88.0,5328.0,9.0,3433.0
150,Housing Prices,Rent 2500 to 2999 (ACS2015-),246.0,24391.0,256.0,23658.0,249.0,23861.0,347.0,25262.0,5.0,24434.0,346.0,25889.0,351.0,24624.0,380.0,23011.0,219.0,21664.0,145.0,19249.0,40.0,5684.0,43.0,5764.0,33.0,5769.0,11.0,5919.0,22.0,6063.0,,
151,Housing Prices,Rent 300 to 349,59.0,4729.0,76.0,4995.0,90.0,6496.0,54.0,4202.0,0.0,3376.0,0.0,2910.0,0.0,2456.0,0.0,2707.0,0.0,2713.0,7.0,2489.0,15.0,2480.0,13.0,2326.0,13.0,2344.0,8.0,2147.0,14.0,2557.0,9.0,4508.0
152,Housing Prices,Rent 3000 to 3499 (ACS2015-),263.0,23089.0,333.0,23165.0,273.0,21987.0,235.0,22182.0,14.0,21888.0,172.0,21970.0,148.0,19425.0,87.0,17239.0,151.0,15017.0,117.0,12540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
153,Housing Prices,Rent 350 to 399,0.0,2940.0,0.0,3246.0,0.0,2204.0,0.0,1664.0,0.0,1675.0,0.0,1848.0,10.0,2357.0,10.0,2210.0,9.0,1989.0,8.0,2084.0,8.0,1863.0,0.0,1785.0,29.0,1994.0,28.0,2073.0,23.0,2051.0,32.0,4710.0
154,Housing Prices,Rent 3500 or more (ACS2015-),608.0,60110.0,539.0,56730.0,502.0,51175.0,387.0,39942.0,12.0,31116.0,325.0,25265.0,276.0,21083.0,195.0,16596.0,118.0,12376.0,7.0,9419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
155,Housing Prices,Rent 400 to 449,0.0,1973.0,0.0,1771.0,0.0,1557.0,0.0,2041.0,27.0,2130.0,0.0,2476.0,0.0,2654.0,0.0,3520.0,0.0,3748.0,0.0,3531.0,0.0,3364.0,0.0,3022.0,0.0,2909.0,0.0,2693.0,0.0,2957.0,9.0,4998.0
156,Housing Prices,Rent 450 to 499,0.0,1146.0,0.0,1365.0,0.0,1344.0,0.0,1820.0,48.0,2017.0,0.0,2634.0,0.0,2839.0,0.0,2806.0,0.0,2819.0,0.0,3015.0,0.0,3140.0,0.0,3012.0,0.0,3707.0,0.0,3919.0,0.0,3851.0,24.0,5235.0
157,Housing Prices,Rent 500 to 549,0.0,1595.0,0.0,2090.0,0.0,1941.0,0.0,2545.0,14.0,3108.0,0.0,3890.0,0.0,3635.0,35.0,3587.0,28.0,3490.0,25.0,3377.0,31.0,3189.0,9.0,3382.0,10.0,3717.0,12.0,3839.0,13.0,4185.0,5.0,6882.0
158,Housing Prices,Rent 550 to 599,0.0,2054.0,0.0,1848.0,0.0,1935.0,0.0,1999.0,0.0,2113.0,0.0,2503.0,38.0,2441.0,0.0,2450.0,0.0,2452.0,0.0,2731.0,0.0,2730.0,0.0,3361.0,0.0,3581.0,0.0,3762.0,0.0,3904.0,16.0,7125.0
159,Housing Prices,Rent 600 to 649,0.0,1502.0,0.0,1609.0,0.0,1676.0,0.0,1974.0,0.0,2322.0,0.0,2561.0,0.0,2668.0,0.0,3093.0,0.0,3223.0,0.0,3152.0,0.0,3149.0,0.0,3230.0,0.0,3283.0,27.0,3458.0,31.0,3487.0,42.0,8197.0
160,Housing Prices,Rent 650 to 699,0.0,1645.0,0.0,1681.0,0.0,1518.0,0.0,1884.0,0.0,2004.0,0.0,2473.0,0.0,2328.0,0.0,2515.0,0.0,2842.0,0.0,3314.0,19.0,3478.0,18.0,4046.0,16.0,3694.0,13.0,3713.0,19.0,3331.0,74.0,8174.0
161,Housing Prices,Rent 700 to 749,0.0,1246.0,0.0,1264.0,0.0,1597.0,42.0,1848.0,0.0,2276.0,0.0,2656.0,0.0,2923.0,0.0,2996.0,0.0,2989.0,0.0,3496.0,0.0,3495.0,16.0,3322.0,14.0,3793.0,32.0,3586.0,24.0,4533.0,75.0,8384.0
162,Housing Prices,Rent 750 to 799,0.0,1523.0,0.0,1563.0,38.0,1657.0,0.0,2450.0,61.0,2100.0,0.0,2412.0,16.0,2399.0,31.0,2728.0,72.0,3363.0,51.0,3196.0,60.0,3461.0,51.0,3629.0,52.0,3511.0,54.0,4044.0,14.0,4164.0,77.0,8123.0
163,Housing Prices,Rent 800 to 899,48.0,3410.0,52.0,3411.0,0.0,3519.0,23.0,4242.0,9.0,4916.0,81.0,5728.0,79.0,5821.0,65.0,6618.0,14.0,7523.0,46.0,8037.0,39.0,7956.0,39.0,8269.0,70.0,8259.0,42.0,9338.0,49.0,9785.0,284.0,17915.0
164,Housing Prices,Rent 900 to 999,0.0,3424.0,23.0,4029.0,23.0,4606.0,19.0,4824.0,27.0,5468.0,76.0,6388.0,78.0,7482.0,62.0,7666.0,86.0,7132.0,146.0,7223.0,87.0,7813.0,89.0,8256.0,58.0,8309.0,103.0,9945.0,84.0,10929.0,326.0,15951.0
165,Housing Prices,Rent Burdened,0.2872841444270015,0.3773702650417666,0.225705329153605,0.3624825280113618,0.2366412213740458,0.3544816426889404,0.2789907811741873,0.3563897828106696,0.4940119760479042,0.3563544593994971,0.2979846449136276,0.3529297030844112,0.3571086644327429,0.3699197884845561,0.3257009345794392,0.3878991192312319,0.3365428702430078,0.4067626321451752,0.4039560439560439,0.4173791589318863,0.3563549160671463,0.4319849192718836,0.3361895161290322,0.4383156700162905,0.3375251509054326,0.4389853971390884,0.3206896551724137,0.428152547877122,0.3334965719882468,0.4262060341083199,0.2659225213394616,0.3576130496083063
166,Housing Prices,Rent Less than 100,32.0,754.0,27.0,626.0,0.0,381.0,0.0,475.0,78.0,576.0,0.0,515.0,0.0,661.0,0.0,807.0,0.0,967.0,0.0,985.0,0.0,920.0,0.0,790.0,0.0,565.0,0.0,361.0,0.0,441.0,17.0,882.0
167,Housing Prices,Rent Total,1911.0,224342.0,1914.0,222499.0,1834.0,221247.0,2061.0,222801.0,668.0,216352.0,2084.0,225586.0,2089.0,223908.0,2140.0,224463.0,2181.0,224942.0,2275.0,224096.0,2085.0,220679.0,1984.0,218532.0,1988.0,214547.0,2030.0,212471.0,2042.0,209509.0,3046.0,214198.0
168,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",246.0,24391.0,256.0,23658.0,249.0,23861.0,347.0,25262.0,5.0,24434.0,346.0,25889.0,351.0,24624.0,380.0,23011.0,219.0,21664.0,145.0,19249.0,40.0,5684.0,43.0,5764.0,33.0,5769.0,11.0,5919.0,22.0,6063.0,14.0,4296.0
169,Housing Prices,Rent Total No cash rent (ACS2015-),25.0,6574.0,29.0,6265.0,19.0,5300.0,18.0,5117.0,7.0,5023.0,10.0,5201.0,8.0,5312.0,9.0,5506.0,39.0,5474.0,32.0,5665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4296.0
170,Housing Prices,Rent Total With cash rent,1886.0,217768.0,1885.0,216234.0,1815.0,215947.0,2043.0,217684.0,661.0,211329.0,2074.0,220385.0,2081.0,218596.0,2131.0,218957.0,2142.0,219468.0,2243.0,218431.0,2045.0,214995.0,1941.0,212768.0,1955.0,208778.0,2019.0,206552.0,2020.0,203446.0,3032.0,209902.0
171,Housing Type,10-19 Units,0.2271409749670619,0.0925379197284142,0.2291502236253617,0.0923999883084237,0.2036354056902002,0.0900771942919437,0.2324110671936758,0.0930403547035101,0.0572618427902134,0.0962190515498388,0.2562334217506631,0.0935187261717874,0.2397368421052631,0.0946685050547191,0.2328515111695138,0.0985825817499377,0.2192105263157894,0.0992631055282631,0.2210749271908922,0.0998890093101602,0.2213843253433881,0.0989643813541247,0.2350230414746544,0.1030360345325418,0.2472063232488416,0.1013723169444355,0.2863722568409645,0.10052668285996,0.2760416666666667,0.1009007991263674,0.1994784876140808,0.1011609484975196
172,Housing Type,2-4 Units,0.1051383399209486,0.2017718843922809,0.1133912128387266,0.2021278668719187,0.1164383561643835,0.2101162824957523,0.0927536231884058,0.2096360130018344,0.0359187922956793,0.2022287586138438,0.1249336870026525,0.2142365774560225,0.0992105263157894,0.2153279843703097,0.088304862023653,0.2133649627353271,0.0894736842105263,0.2122846837883216,0.0828700026476039,0.2137759032683493,0.0921088068946943,0.2160211494761344,0.1051775548929249,0.2171740852293648,0.1169255928045789,0.2192934753633387,0.1370902194527228,0.2190690726800969,0.1444627192982456,0.2143170307250774,0.2272303967219221,0.2333180387098263
173,Housing Type,20 Units or More,0.1206851119894598,0.3071685393801789,0.1452249408050513,0.3055252440616536,0.1467334035827186,0.3019416426866756,0.1201581027667984,0.2920684353980636,0.2368558042686101,0.2945817028635316,0.1214854111405835,0.2800774094055451,0.1189473684210526,0.2735017730947499,0.1111695137976346,0.2661850371363068,0.136578947368421,0.2659349542938872,0.104580354778925,0.2614392228040165,0.096148666846216,0.2584728245557214,0.0880997560314448,0.2548589532687503,0.0899427636958299,0.2540519070620475,0.0688160390138173,0.2523401446707764,0.0849780701754386,0.2510832990389503,0.0841869994412367,0.2294308957166397
174,Housing Type,5-9 Units,0.13965744400527,0.0921437915134281,0.1160220994475138,0.0930332820203043,0.1203898840885142,0.0927362724781724,0.1480895915678524,0.0943524210098949,0.0,0.0946569352218048,0.1294429708222811,0.0983492545060992,0.1513157894736842,0.0986598761631959,0.1674113009198423,0.1020946776856109,0.1518421052631579,0.1036549343946272,0.1660047656870532,0.1040544246112061,0.1645569620253164,0.1046335574145608,0.139333152615885,0.1019472899265958,0.1310983919324066,0.0992397342802,0.1211053914928203,0.100793898922852,0.1077302631578947,0.0996500628057915,0.114918979325759,0.1129839810462099
175,Housing Type,Other Type,0.0055335968379446,0.0023091561062066,0.007366482504604,0.0018901381554589,0.0071127502634351,0.0019715972147199,0.0068511198945981,0.0020002822180357,0.0124934929724102,0.0019957472819698,0.0037135278514588,0.0018596400160261,0.0039473684210526,0.0020529231896371,0.0039421813403416,0.0020589919155043,0.0044736842105263,0.0023319445308127,0.0,0.00235039107896,0.0,0.0021433856540617,0.0,0.0020211974071454,0.0,0.0017513835130034,0.0,0.0016540674293013,0.0,0.0015116426068034,0.0,0.0016160356913025
176,Housing Type,Single Family Housing,0.4018445322793149,0.304068708879491,0.3888450407787424,0.3050234805822405,0.4056902002107481,0.3031570108327359,0.3997364953886693,0.3089024936686612,0.6574700676730869,0.3103178044690111,0.3641909814323607,0.3119583924445195,0.3868421052631579,0.315788938127388,0.3963206307490144,0.317713748777313,0.3984210526315789,0.3165303774640881,0.4254699496955255,0.3184910489273076,0.4258012388903851,0.3197647015453969,0.4323664949850908,0.3209624396356016,0.4148269283183429,0.3242911828369747,0.3866160931996749,0.3256161334370132,0.3867872807017544,0.3325371656970098,0.3741851368970013,0.3214901003385018
177,Income,Household Income 10000 to 14999,215.0,15308.0,229.0,15529.0,196.0,16000.0,244.0,16766.0,142.0,17288.0,106.0,18085.0,115.0,18491.0,152.0,19887.0,138.0,20617.0,154.0,21438.0,126.0,21208.0,131.0,21150.0,117.0,21154.0,128.0,20189.0,155.0,20010.0,131.0,16394.0
178,Income,Household Income 100000 to 124999,346.0,26735.0,409.0,26209.0,283.0,25620.0,329.0,27559.0,152.0,27970.0,381.0,30267.0,353.0,31518.0,372.0,33643.0,329.0,33784.0,419.0,33451.0,385.0,33454.0,408.0,32521.0,475.0,32239.0,376.0,32711.0,293.0,33163.0,521.0,27331.0
179,Income,Household Income 125000 to 149999,158.0,22202.0,167.0,22308.0,205.0,23366.0,268.0,26235.0,159.0,25181.0,163.0,25995.0,211.0,26865.0,294.0,26092.0,302.0,24878.0,200.0,24220.0,177.0,24036.0,223.0,22511.0,256.0,22628.0,321.0,22421.0,291.0,20872.0,310.0,16203.0
180,Income,Household Income 15000 to 19999,41.0,9038.0,50.0,8663.0,46.0,8641.0,57.0,8796.0,35.0,9914.0,29.0,10648.0,54.0,11261.0,38.0,11817.0,34.0,12624.0,48.0,13153.0,71.0,13637.0,81.0,13054.0,71.0,13720.0,64.0,14251.0,38.0,14661.0,136.0,13984.0
181,Income,Household Income 150000 to 199999,433.0,40776.0,441.0,41831.0,510.0,41397.0,469.0,42044.0,199.0,41573.0,483.0,43041.0,437.0,40710.0,421.0,38845.0,350.0,37112.0,261.0,34042.0,306.0,32900.0,278.0,32129.0,281.0,30817.0,316.0,29802.0,398.0,29308.0,402.0,17613.0
182,Income,Household Income 20000 to 24999,12.0,7934.0,16.0,8692.0,0.0,8944.0,34.0,9052.0,172.0,8831.0,47.0,10249.0,64.0,11101.0,30.0,11901.0,7.0,12088.0,32.0,12936.0,43.0,13469.0,26.0,13963.0,37.0,13745.0,38.0,13822.0,90.0,13280.0,125.0,14158.0
183,Income,Household Income 25000 to 29999,20.0,7042.0,59.0,6819.0,95.0,8370.0,88.0,9408.0,100.0,8838.0,88.0,8990.0,111.0,9442.0,136.0,9524.0,140.0,10116.0,86.0,10420.0,106.0,11209.0,90.0,11514.0,72.0,11528.0,111.0,12108.0,99.0,12023.0,124.0,14381.0
184,Income,Household Income 30000 to 34999,38.0,7458.0,7.0,7237.0,27.0,6572.0,61.0,6759.0,43.0,7459.0,92.0,8892.0,46.0,9029.0,70.0,9868.0,31.0,10295.0,44.0,10782.0,46.0,10978.0,57.0,12185.0,64.0,12069.0,57.0,11743.0,46.0,11157.0,130.0,15215.0
185,Income,Household Income 35000 to 39999,29.0,5089.0,31.0,5673.0,28.0,5733.0,39.0,7482.0,8.0,6850.0,43.0,6979.0,36.0,7686.0,33.0,8432.0,82.0,9028.0,111.0,10040.0,49.0,10577.0,65.0,10063.0,116.0,9882.0,95.0,10401.0,121.0,10462.0,185.0,14898.0
186,Income,Household Income 40000 to 44999,58.0,6774.0,7.0,6485.0,9.0,6629.0,67.0,7242.0,11.0,7180.0,93.0,8401.0,111.0,8703.0,115.0,9090.0,122.0,9521.0,132.0,10048.0,174.0,10111.0,189.0,10533.0,151.0,11229.0,173.0,11813.0,151.0,12388.0,206.0,15386.0
187,Income,Household Income 45000 to 49999,21.0,7018.0,0.0,6578.0,30.0,6266.0,31.0,6862.0,52.0,6867.0,14.0,6892.0,40.0,7473.0,58.0,8105.0,39.0,8397.0,22.0,8882.0,52.0,9158.0,47.0,9786.0,16.0,9577.0,63.0,9415.0,154.0,10300.0,123.0,13500.0
188,Income,Household Income 50000 to 59999,132.0,11035.0,128.0,11474.0,107.0,13172.0,109.0,13729.0,66.0,13496.0,191.0,14334.0,212.0,14470.0,207.0,15341.0,243.0,17317.0,247.0,18365.0,177.0,19378.0,144.0,19492.0,194.0,19646.0,157.0,20395.0,152.0,20695.0,434.0,24932.0
189,Income,Household Income 60000 to 74999,100.0,17650.0,126.0,17737.0,61.0,17182.0,85.0,19022.0,79.0,20959.0,166.0,21137.0,197.0,23398.0,208.0,24553.0,298.0,25900.0,311.0,26979.0,314.0,26252.0,249.0,26291.0,369.0,26841.0,322.0,26781.0,243.0,27010.0,719.0,33365.0
190,Income,Household Income 75000 to 99999,333.0,29418.0,229.0,30304.0,326.0,30936.0,341.0,29804.0,197.0,30297.0,340.0,32723.0,456.0,33589.0,484.0,34768.0,526.0,36333.0,751.0,36784.0,721.0,36872.0,771.0,37860.0,594.0,37058.0,578.0,37903.0,637.0,38689.0,955.0,39969.0
191,Income,Household Income Greater than 200000,1406.0,132400.0,1377.0,130863.0,1342.0,125937.0,1210.0,113561.0,237.0,98664.0,1118.0,97866.0,997.0,86676.0,804.0,76014.0,740.0,65693.0,633.0,58060.0,626.0,52380.0,597.0,48524.0,502.0,45348.0,506.0,42493.0,501.0,39183.0,446.0,20260.0
192,Income,Household Income Less than 10000,119.0,17117.0,117.0,15332.0,115.0,15250.0,100.0,16253.0,137.0,16356.0,129.0,17060.0,106.0,18530.0,133.0,20160.0,160.0,22331.0,182.0,22966.0,100.0,22534.0,92.0,23124.0,109.0,22697.0,106.0,21497.0,109.0,22063.0,181.0,32261.0
193,Income,Households Total for Income,3461.0,362994.0,3393.0,361734.0,3380.0,360015.0,3532.0,360574.0,1789.0,347723.0,3483.0,361559.0,3546.0,358942.0,3555.0,358040.0,3541.0,356034.0,3633.0,352566.0,3473.0,348153.0,3448.0,344700.0,3424.0,340178.0,3411.0,337745.0,3478.0,335264.0,5128.0,329850.0
194,Income,Median Family Income,204862.17691342536,173217.40919847722,201704.61363636365,168157.06857647406,197840.5315614618,162072.2573065061,173287.67123287672,147571.96998698416,106147.54098360657,136237.13751169317,172995.7805907173,131782.45925697073,151980.198019802,123389.0414629245,142708.33333333334,114544.38509474756,121200.0,104226.22450924336,112593.98496240602,96832.0036998497,118636.36363636365,94375.29425612051,109340.65934065936,91412.3330491617,106818.18181818182,89631.6362975967,140714.2857142857,88215.45859723199,140482.95454545453,86703.84419407802,91826.92307692308,63964.11709159584
195,Income,Median Household Income,162528.86836027715,140630.3486172417,163775.51020408163,140840.72978303747,165882.35294117648,136440.23367285798,141884.32835820896,126479.8932723461,81281.72588832487,117453.07472291742,128450.92024539875,113537.43350844154,115934.84419263455,104995.55809378768,107627.688172043,96817.47583985272,97647.33840304182,88612.28084661327,89896.80426098536,81982.65550239234,91591.53952843274,78773.52733781732,92931.25810635538,75789.09138932911,91666.66666666666,73882.86576506091,91933.39100346022,73015.850789739,89952.90423861853,71436.31988152536,76832.4607329843,55915.28958767848
