,year,label,Category,Attribute,030101,030102,030201,030202,030301,030302
197,2016,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.0877137428752374,0.0665511265164644,0.0864197530864197,0.0269203158650394,0.0900981266726137,0.0815552394499763
198,2016,ACS5YR,Journey to Work,Total Workers 16 Years and Older,3158.0,2885.0,2754.0,2786.0,3363.0,2109.0
199,2016,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,0.0,0.0,0.0,0.0,0.0
200,2016,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.1345869427424466,0.1098087600246761,0.2612933903946742,0.2281454709735712,0.2764388489208633,0.3077886301026797
201,2016,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.1345869427424466,0.1098087600246761,0.2612933903946742,0.2281454709735712,0.2764388489208633,0.3077886301026797
202,2016,ACS5YR,Language Spoken at Home,English Only,0.7775195436298331,0.7571457947768867,0.6307655729909653,0.5970182968149989,0.5847122302158273,0.5326821938392187
203,2016,ACS5YR,Language Spoken at Home,"English Only, alternate",0.7775195436298331,0.7571457947768867,0.6307655729909653,0.5970182968149989,0.5847122302158273,0.5326821938392187
204,2016,ACS5YR,Language Spoken at Home,Other European Languages,0.0589478132262835,0.100143944067448,0.0658582976699952,0.053083352157217,0.0839928057553956,0.0866516403706486
205,2016,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0589478132262835,0.100143944067448,0.0658582976699952,0.053083352157217,0.0839928057553956,0.0866516403706486
206,2016,ACS5YR,Language Spoken at Home,Other Languages,0.0038030847242763,0.004523956405511,0.0002377555872563,0.0192003614185678,0.0044964028776978,0.0152767342849987
207,2016,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0038030847242763,0.004523956405511,0.0002377555872563,0.0192003614185678,0.0044964028776978,0.0152767342849987
208,2016,ACS5YR,Language Spoken at Home,Spanish Only,0.0251426156771603,0.0283775447254781,0.0418449833571088,0.1025525186356449,0.0503597122302158,0.0576008014024542
209,2016,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0251426156771603,0.0283775447254781,0.0418449833571088,0.1025525186356449,0.0503597122302158,0.0576008014024542
210,2016,ACS5YR,Nativity,Foreign Born,0.2202188006482982,0.2067809974374137,0.308065634388722,0.2787275481497511,0.3298472775564409,0.3929519671735457
211,2016,ACS5YR,Population,Total Population,4936.0,5073.0,4327.0,4621.0,6024.0,4143.0
212,2016,ACS5YR,Race/Ethnicity,Asian,1068.0,1093.0,1493.0,1298.0,2498.0,2047.0
213,2016,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",1068.0,1093.0,1473.0,1254.0,2498.0,2003.0
214,2016,ACS5YR,Race/Ethnicity,Black/African American,115.0,72.0,38.0,105.0,167.0,64.0
215,2016,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",115.0,72.0,38.0,105.0,166.0,64.0
216,2016,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),457.0,435.0,244.0,681.0,370.0,353.0
217,2016,ACS5YR,Race/Ethnicity,Native American Indian,45.0,23.0,0.0,0.0,0.0,0.0
218,2016,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",45.0,0.0,0.0,0.0,0.0,0.0
219,2016,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,16.0,0.0,0.0,0.0,0.0,0.0
220,2016,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",16.0,0.0,0.0,0.0,0.0,0.0
221,2016,ACS5YR,Race/Ethnicity,Other/Two or More Races,473.0,313.0,445.0,653.0,548.0,199.0
222,2016,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",4479.0,4638.0,4083.0,3940.0,5654.0,3790.0
223,2016,ACS5YR,Race/Ethnicity,Some Other Race Alone,274.0,188.0,107.0,167.0,143.0,83.0
224,2016,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",157.0,131.0,0.0,0.0,41.0,17.0
225,2016,ACS5YR,Race/Ethnicity,Two Or More Races,199.0,125.0,338.0,486.0,405.0,116.0
226,2016,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",169.0,121.0,254.0,467.0,284.0,116.0
227,2016,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",2909.0,3221.0,2318.0,2114.0,2665.0,1590.0
228,2016,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",3219.0,3572.0,2351.0,2565.0,2811.0,1833.0
229,2016,ACS5YR,Sex,Female,0.4872366288492706,0.5101517839542677,0.4994222324936445,0.5555074659164683,0.5388446215139442,0.5459811730629979
230,2016,ACS5YR,Sex,Male,0.5127633711507293,0.4898482160457323,0.5005777675063554,0.4444925340835317,0.4611553784860557,0.4540188269370022
231,2016,ACS5YR,Unit Size,1 Bedroom,810.0,741.0,759.0,647.0,432.0,78.0
232,2016,ACS5YR,Unit Size,2 Bedrooms,523.0,718.0,779.0,680.0,833.0,403.0
233,2016,ACS5YR,Unit Size,3-4 Bedrooms,604.0,858.0,323.0,498.0,1128.0,933.0
234,2016,ACS5YR,Unit Size,5 or More Bedrooms,92.0,45.0,47.0,78.0,156.0,57.0
235,2016,ACS5YR,Unit Size,No Bedroom,206.0,35.0,74.0,295.0,47.0,9.0
236,2016,ACS5YR,Vehicles Available,Households with no Vehicle,0.2809839167455061,0.1186440677966101,0.1515469323544835,0.2526756630991159,0.1368064379500211,0.0812841530054644
237,2016,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.18125,0.0447897623400365,0.1312910284463894,0.136518771331058,0.0763888888888889,0.0610687022900763
238,2016,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.3242876526458616,0.1890243902439024,0.1579310344827586,0.2962252079334613,0.2103286384976525,0.1649122807017544
239,2016,ACS5YR,Vehicles Available,Vehicles Available,2014.0,3166.0,2252.0,2200.0,3638.0,2564.0
240,2016,ACS5YR,Vehicles Available,Vehicles Homeowners,0.4076464746772592,0.6162349968414403,0.3161634103019538,0.3440909090909091,0.6302913688840022,0.8478939157566303
241,2016,ACS5YR,Vehicles Available,Vehicles Per Capita,0.4080226904376013,0.6240883106643011,0.5204529697249827,0.4760874269638606,0.6039176626826029,0.6188752111996139
242,2016,ACS5YR,Vehicles Available,Vehicles Renters,0.5923535253227408,0.3837650031585597,0.6838365896980462,0.6559090909090909,0.3697086311159978,0.1521060842433697
11,2017,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,1396,997,1302,1468,913,273
2,2017,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,1089,814,853,1235,813,249
5,2017,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1396,997,1302,1468,913,273
8,2017,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,1396,997,1302,1468,913,273
9,2017,ACS5YR,Affordability,100 AMI Annual Income,110297.61904761904,122794.11764705884,96007.60456273764,113938.84892086333,135722.7488151659,132965.6862745098
10,2017,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,9191.468253968253,10232.843137254904,8000.63371356147,9494.90407673861,11310.229067930492,11080.47385620915
0,2017,ACS5YR,Affordability,30 AMI Annual Income,33089.28571428571,36838.23529411765,28802.281368821292,34181.65467625899,40716.824644549764,39889.70588235294
1,2017,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,2757.4404761904757,3069.8529411764707,2400.190114068441,2848.471223021583,3393.068720379147,3324.1421568627447
3,2017,ACS5YR,Affordability,50 AMI Annual Income,55148.80952380952,61397.05882352942,48003.80228136882,56969.42446043166,67861.37440758295,66482.8431372549
4,2017,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,4595.734126984126,5116.421568627452,4000.316856780735,4747.452038369305,5655.114533965246,5540.236928104575
6,2017,ACS5YR,Affordability,80 AMI Annual Income,88238.09523809524,98235.29411764708,76806.08365019012,91151.07913669066,108578.19905213272,106372.54901960783
7,2017,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,7353.174603174603,8186.274509803923,6400.5069708491765,7595.923261390889,9048.183254344394,8864.379084967319
0,2017,ACS5YR,Age,0-2 Years,0.5882352941176471,0.4438502673796791,0.6100917431192661,0.6590909090909091,0.2983193277310924,0.3347457627118644
1,2017,ACS5YR,Age,0-4 Years,0.0486409155937052,0.0326129666011787,0.0343511450381679,0.0342153284671532,0.0621296766548163,0.0362706913339824
2,2017,ACS5YR,Age,18-34 Years,0.387083588800327,0.337721021611002,0.3327346205657835,0.3982664233576642,0.270865075334349,0.2083739045764362
3,2017,ACS5YR,Age,3-5 Years,0.4117647058823529,0.5561497326203209,0.3899082568807339,0.3409090909090909,0.7016806722689075,0.6652542372881356
4,2017,ACS5YR,Age,35-59 Years,0.3650112405477212,0.3237721021611002,0.3565334530758868,0.3592609489051095,0.3206365329270357,0.3527263875365141
5,2017,ACS5YR,Age,5-17 Years,0.0641733088085019,0.1055009823182711,0.1026044005388415,0.0556569343065693,0.0883697308278313,0.1409444985394352
6,2017,ACS5YR,Age,60 and older,0.1350909462497445,0.2003929273084479,0.1737763807813201,0.1526003649635036,0.2579989842559675,0.2616845180136319
7,2017,ACS5YR,Age,Under 18 Years,552.0,703.0,610.0,394.0,889.0,728.0
8,2017,ACS5YR,Age,Under 6 Years,238.0,187.0,218.0,176.0,476.0,236.0
9,2017,ACS5YR,Educational Attainment,College Degree or higher,0.753131021194605,0.8563577317012241,0.723996723996724,0.7281931464174455,0.6722653789628386,0.6876640419947506
10,2017,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.753131021194605,0.8563577317012241,0.723996723996724,0.7281931464174455,0.6722653789628386,0.6876640419947506
11,2017,ACS5YR,Educational Attainment,High School or Less,0.0985067437379576,0.0462153384961279,0.1468741468741468,0.1041017653167186,0.1797186647071173,0.1437007874015748
12,2017,ACS5YR,Educational Attainment,"High School or Less, alternate",0.0985067437379576,0.0462153384961279,0.1468741468741468,0.1041017653167186,0.1797186647071173,0.1437007874015748
13,2017,ACS5YR,Educational Attainment,Some College/Associate Degree,0.1483622350674373,0.097426929802648,0.1291291291291291,0.1677050882658359,0.148015956330044,0.1686351706036745
14,2017,ACS5YR,Educational Attainment,"Some College/Associate Degree, alternate",0.1483622350674373,0.097426929802648,0.1291291291291291,0.1677050882658359,0.148015956330044,0.1686351706036745
15,2017,ACS5YR,Employment,"6-17, Living with One Parent",29.0,53.0,69.0,66.0,39.0,35.0
16,2017,ACS5YR,Employment,"6-17, Living with One Parent, Parent Not in Labor Force",0.0,0.0,0.0,0.0,0.0,0.0
17,2017,ACS5YR,Employment,"6-17, Living with One Parent, Parent in Labor Force",1.0,1.0,1.0,1.0,1.0,1.0
18,2017,ACS5YR,Employment,"6-17, Living with Two Parents",285.0,451.0,294.0,152.0,374.0,457.0
19,2017,ACS5YR,Employment,"6-17, Living with Two Parents, One Parent in Labor Force",0.2736842105263158,0.155210643015521,0.2040816326530612,0.3486842105263157,0.106951871657754,0.4595185995623632
20,2017,ACS5YR,Employment,"6-17, Living with Two Parents, Parents Not in Labor Force",0.0456140350877193,0.0576496674057649,0.0306122448979591,0.3223684210526316,0.0,0.0
21,2017,ACS5YR,Employment,"6-17, Living with Two Parents, Parents in Labor Force",0.6807017543859649,0.7871396895787139,0.7653061224489796,0.3289473684210526,0.893048128342246,0.5404814004376368
22,2017,ACS5YR,Employment,Employed Residents,3216.0,2925.0,2800.0,2822.0,3431.0,2215.0
23,2017,ACS5YR,Employment,"Employed Residents, alternate",3216.0,2925.0,2800.0,2822.0,3431.0,2215.0
24,2017,ACS5YR,Employment,Managerial Professional,0.7347636815920398,0.7726495726495727,0.6878571428571428,0.7331679659815733,0.7266103176916351,0.6158013544018058
25,2017,ACS5YR,Employment,"Managerial Professional, alternate",0.7347636815920398,0.7726495726495727,0.6878571428571428,0.7331679659815733,0.7266103176916351,0.6158013544018058
26,2017,ACS5YR,Employment,Natural Resources,0.0391791044776119,0.0157264957264957,0.0071428571428571,0.0,0.0233168172544447,0.0126410835214446
27,2017,ACS5YR,Employment,"Natural Resources, alternate",0.0391791044776119,0.0157264957264957,0.0071428571428571,0.0,0.0233168172544447,0.0126410835214446
28,2017,ACS5YR,Employment,Production Transport Materials,0.0161691542288557,0.0218803418803418,0.0253571428571428,0.0233876683203401,0.0306033226464587,0.0659142212189616
29,2017,ACS5YR,Employment,"Production Transport Materials, alternate",0.0161691542288557,0.0218803418803418,0.0253571428571428,0.0233876683203401,0.0306033226464587,0.0659142212189616
30,2017,ACS5YR,Employment,Sales and Office,0.1433457711442786,0.1213675213675213,0.1942857142857142,0.1672572643515237,0.1244535120955989,0.1932279909706546
31,2017,ACS5YR,Employment,"Sales and Office, alternate",0.1433457711442786,0.1213675213675213,0.1942857142857142,0.1672572643515237,0.1244535120955989,0.1932279909706546
32,2017,ACS5YR,Employment,Services,0.0665422885572139,0.0683760683760683,0.0853571428571428,0.0761871013465627,0.0950160303118624,0.1124153498871331
33,2017,ACS5YR,Employment,"Services, alternate",0.0665422885572139,0.0683760683760683,0.0853571428571428,0.0761871013465627,0.0950160303118624,0.1124153498871331
34,2017,ACS5YR,Employment,"Under 6 Years, Living with One Parent",36.0,22.0,19.0,0.0,55.0,8.0
35,2017,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",0.0,0.0,0.0,,0.2545454545454545,0.0
36,2017,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",1.0,1.0,1.0,,0.7454545454545455,1.0
37,2017,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",185.0,165.0,188.0,176.0,421.0,228.0
38,2017,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.0594594594594594,0.2666666666666666,0.2978723404255319,0.2840909090909091,0.168646080760095,0.25
39,2017,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0,0.0,0.0478723404255319,0.0,0.0,0.0
40,2017,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.9405405405405406,0.7333333333333333,0.6542553191489362,0.7159090909090909,0.831353919239905,0.75
41,2017,ACS5YR,Employment,Unemployment Rate,0.0439952437574316,0.0509409474367293,0.0351481736733287,0.0035310734463276,0.0310646709968935,0.0570455512984248
42,2017,ACS5YR,Employment,"Unemployment Rate, alternate",0.0439952437574316,0.0509409474367293,0.0351481736733287,0.0035310734463276,0.0310646709968935,0.0570455512984248
43,2017,ACS5YR,Employment,Worked in place of residence,0.7854849068721901,0.7913669064748201,0.788475565280817,0.8079157588961511,0.7068543451652387,0.8076749435665914
44,2017,ACS5YR,Employment,Worked outside place of residence,0.2145150931278099,0.2086330935251798,0.211524434719183,0.1920842411038489,0.2931456548347613,0.1923250564334085
45,2017,ACS5YR,Households,Average Family Household Size,2.967312348668281,2.7655038759689923,2.9711155378486054,2.7927350427350426,3.0516499282639886,3.3504098360655736
46,2017,ACS5YR,Households,Average Household Size,2.2095327984898536,2.0365961199294533,2.3277486910994765,2.0418233082706765,2.4747346072186835,2.757046979865772
47,2017,ACS5YR,Households,Family Households,0.389806512505899,0.455026455026455,0.5256544502617801,0.4398496240601504,0.591932059447983,0.6550335570469799
48,2017,ACS5YR,Households,Households,2119.0,2268.0,1910.0,2128.0,2355.0,1490.0
49,2017,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.2114204813591316,0.3024691358024691,0.2958115183246073,0.2368421052631578,0.3813163481953291,0.5114093959731544
50,2017,ACS5YR,Households,"Households with Children, % of Total",0.1647003303445021,0.1741622574955908,0.187434554973822,0.143796992481203,0.243312101910828,0.2966442953020134
51,2017,ACS5YR,Households,Living in Group Quarters,700.0,636.0,406.0,653.0,447.0,131.0
52,2017,ACS5YR,Households,Non-Family Households,0.610193487494101,0.544973544973545,0.4743455497382199,0.5601503759398496,0.408067940552017,0.3449664429530201
53,2017,ACS5YR,Households,"Single Person Households, % of Total",0.3732892873997168,0.3778659611992945,0.2712041884816754,0.3862781954887218,0.2815286624203821,0.2543624161073825
54,2017,ACS5YR,Housing,Median Year Moved In Owner,2009.361607142857,2009.159029649596,1999.698275862069,2000.1747572815532,2000.8957528957528,1999.9872611464968
55,2017,ACS5YR,Housing,Median Year Moved In Renter,2014.5208913649024,2014.7983193277312,2014.359375,2014.413746630728,2014.2765432098763,2014.072072072072
56,2017,ACS5YR,Housing,Median Year Structure Built,1939.0,1962.507692307692,1939.0,1939.0,1948.958742632613,1940.1417525773195
57,2017,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.0088555858310626,0.0119965724078834,0.027961736571008,0.0717488789237668,0.0131845841784989,0.0
58,2017,ACS5YR,Housing,Owner Occupied,0.3072203869749882,0.4854497354497354,0.2884816753926701,0.2664473684210526,0.5813163481953291,0.8040268456375839
59,2017,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,93.0,345.0,128.0,206.0,483.0,210.0
60,2017,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,1375.0,822.0,1231.0,1355.0,503.0,82.0
61,2017,ACS5YR,Housing,Renter Occupied,0.6927796130250118,0.5145502645502645,0.7115183246073299,0.7335526315789473,0.4186836518046709,0.1959731543624161
62,2017,ACS5YR,Housing,Total Number of Units,2239.0,2402.0,1983.0,2163.0,2624.0,1497.0
63,2017,ACS5YR,Housing,Total Vacant Units,120.0,134.0,73.0,35.0,269.0,7.0
64,2017,ACS5YR,Housing,Vacancy Rate,0.0535953550692273,0.0557868442964196,0.0368129097327281,0.0161812297734627,0.102515243902439,0.0046760187040748
65,2017,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0,0.0,0.0,0.0,0.0,0.0
66,2017,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,139.0,109.0,194.0,129.0,122.0,86.0
67,2017,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,187.0,0.0,121.0,144.0,51.0,27.0
68,2017,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,0.0,0.0,0.0,0.0,0.0
69,2017,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,308.0,372.0,425.0,305.0,252.0,33.0
70,2017,ACS5YR,Housing Prices,Contract Rent 200 to 249,0.0,0.0,0.0,0.0,19.0,0.0
71,2017,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",269.0,78.0,302.0,382.0,211.0,59.0
72,2017,ACS5YR,Housing Prices,Contract Rent 250 to 299,15.0,0.0,0.0,13.0,0.0,0.0
73,2017,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),208.0,218.0,94.0,110.0,149.0,23.0
74,2017,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0,0.0,0.0,0.0,0.0,0.0
75,2017,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),83.0,159.0,26.0,100.0,78.0,24.0
76,2017,ACS5YR,Housing Prices,Contract Rent 350 to 399,0.0,0.0,10.0,0.0,0.0,0.0
77,2017,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),32.0,88.0,20.0,54.0,11.0,19.0
78,2017,ACS5YR,Housing Prices,Contract Rent 400 to 449,0.0,0.0,0.0,0.0,0.0,9.0
79,2017,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,0.0,0.0,0.0,0.0,0.0
80,2017,ACS5YR,Housing Prices,Contract Rent 550 to 599,27.0,0.0,20.0,0.0,0.0,0.0
81,2017,ACS5YR,Housing Prices,Contract Rent 600 to 649,0.0,0.0,0.0,0.0,0.0,0.0
82,2017,ACS5YR,Housing Prices,Contract Rent 650 to 699,0.0,0.0,0.0,76.0,0.0,0.0
83,2017,ACS5YR,Housing Prices,Contract Rent 700 to 749,0.0,0.0,0.0,0.0,0.0,0.0
84,2017,ACS5YR,Housing Prices,Contract Rent 750 to 749,28.0,15.0,15.0,29.0,0.0,0.0
85,2017,ACS5YR,Housing Prices,Contract Rent 750 to 799,87.0,0.0,0.0,13.0,0.0,0.0
86,2017,ACS5YR,Housing Prices,Contract Rent 800 to 899,45.0,45.0,11.0,49.0,30.0,0.0
87,2017,ACS5YR,Housing Prices,Contract Rent 900 to 999,0.0,16.0,84.0,116.0,17.0,12.0
88,2017,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0,0.0,0.0,17.0,0.0,0.0
89,2017,ACS5YR,Housing Prices,Contract Rent Total,1468.0,1167.0,1359.0,1561.0,986.0,292.0
90,2017,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),40.0,67.0,37.0,24.0,46.0,0.0
91,2017,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",208.0,218.0,94.0,110.0,149.0,23.0
92,2017,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,1428.0,1100.0,1322.0,1537.0,940.0,292.0
93,2017,ACS5YR,Housing Prices,Extremely Rent Burdened,0.1341961852861035,0.1473864610111396,0.144223693892568,0.1089045483664317,0.1835699797160243,0.2876712328767123
94,2017,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0,0.0,0.0,0.0,0.0,0.0
95,2017,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0,0.0,0.0,0.0,0.0,0.0
96,2017,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",157.0,287.0,182.0,208.0,457.0,413.0
97,2017,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0,0.0,0.0,0.0,0.0,0.0
98,2017,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0,0.0,0.0,0.0,0.0,0.0
99,2017,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0,0.0,0.0,0.0,20.0,0.0
100,2017,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),81.0,97.0,95.0,104.0,217.0,199.0
101,2017,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0,0.0,0.0,0.0,0.0,0.0
102,2017,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,0.0,0.0,0.0,0.0
103,2017,ACS5YR,Housing Prices,Home Value 200000 to 249999,67.0,0.0,0.0,11.0,0.0,0.0
104,2017,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),85.0,396.0,0.0,12.0,265.0,42.0
105,2017,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,0.0,0.0,0.0,0.0
106,2017,ACS5YR,Housing Prices,Home Value 250000 to 299999,17.0,0.0,0.0,0.0,0.0,0.0
107,2017,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,0.0,0.0,0.0,0.0
108,2017,ACS5YR,Housing Prices,Home Value 300000 to 399999,0.0,0.0,0.0,0.0,0.0,23.0
109,2017,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,0.0,0.0,0.0,0.0
110,2017,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,0.0,0.0,0.0,0.0
111,2017,ACS5YR,Housing Prices,Home Value 400000 to 499999,0.0,23.0,0.0,0.0,54.0,76.0
112,2017,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,0.0,0.0,0.0,0.0
113,2017,ACS5YR,Housing Prices,Home Value 500000 to 749999,116.0,55.0,102.0,53.0,134.0,96.0
114,2017,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,0.0,0.0,0.0,0.0
115,2017,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,0.0,0.0,0.0,0.0
116,2017,ACS5YR,Housing Prices,Home Value 750000 to 999999,113.0,207.0,162.0,162.0,209.0,328.0
117,2017,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,0.0,0.0,0.0,0.0
118,2017,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,0.0,0.0,0.0,0.0
119,2017,ACS5YR,Housing Prices,Home Value Less than 10000,15.0,36.0,10.0,17.0,13.0,21.0
120,2017,ACS5YR,Housing Prices,Home Value Total,651.0,1101.0,551.0,567.0,1369.0,1198.0
121,2017,ACS5YR,Housing Prices,Housing Units with a Mortgage,462.0,717.0,320.0,379.0,988.0,756.0
122,2017,ACS5YR,Housing Prices,Housing Units with a Mortgage 0 to 30%,306.0,407.0,217.0,258.0,730.0,465.0
123,2017,ACS5YR,Housing Prices,Housing Units with a Mortgage 30-50%,89.0,222.0,81.0,64.0,140.0,199.0
124,2017,ACS5YR,Housing Prices,Housing Units with a Mortgage 50%+,52.0,88.0,22.0,57.0,118.0,92.0
125,2017,ACS5YR,Housing Prices,Housing Units with a Mortgage Not Computed,15.0,0.0,0.0,0.0,0.0,0.0
126,2017,ACS5YR,Housing Prices,Housing Units without a Mortgage,189.0,384.0,231.0,188.0,381.0,442.0
127,2017,ACS5YR,Housing Prices,Housing Units without a Mortgage 0 to 30%,96.0,287.0,213.0,188.0,303.0,442.0
128,2017,ACS5YR,Housing Prices,Housing Units without a Mortgage 30-50%,62.0,37.0,18.0,0.0,60.0,0.0
129,2017,ACS5YR,Housing Prices,Housing Units without a Mortgage 50%+,31.0,60.0,0.0,0.0,18.0,0.0
130,2017,ACS5YR,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,0.0,0.0,0.0,0.0,0.0
131,2017,ACS5YR,Housing Prices,Median Contract Rent,1801.948051948052,1990.5913978494625,1742.3529411764705,1799.1803278688524,1958.3333333333333,1681.8181818181818
132,2017,ACS5YR,Housing Prices,Median Home Value,994469.0265486726,1399825.7839721255,1004120.8791208792,1097355.7692307692,1278446.3894967176,1066585.9564164649
133,2017,ACS5YR,Housing Prices,Median Rent,1902.1352313167256,2087.378640776699,1789.4736842105262,1959.95670995671,2735.668789808917,1755.813953488372
134,2017,ACS5YR,Housing Prices,Median Rent as % of Household Income,21.92391304347826,22.342322097378275,24.30309917355372,22.39575757575757,25.80887096774193,28.66206896551724
135,2017,ACS5YR,Housing Prices,Rent 100 to 149,0.0,0.0,0.0,0.0,0.0,0.0
136,2017,ACS5YR,Housing Prices,Rent 1000 to 1249,128.0,111.0,193.0,194.0,105.0,47.0
137,2017,ACS5YR,Housing Prices,Rent 1250 to 1499,158.0,14.0,112.0,129.0,85.0,56.0
138,2017,ACS5YR,Housing Prices,Rent 150 to 199,0.0,0.0,0.0,0.0,0.0,0.0
139,2017,ACS5YR,Housing Prices,Rent 1500 to 1999,281.0,347.0,456.0,231.0,231.0,43.0
140,2017,ACS5YR,Housing Prices,Rent 200 to 249,0.0,0.0,0.0,0.0,0.0,0.0
141,2017,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",320.0,103.0,291.0,448.0,157.0,59.0
142,2017,ACS5YR,Housing Prices,Rent 250 to 299,15.0,0.0,0.0,30.0,0.0,0.0
143,2017,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),198.0,179.0,132.0,148.0,186.0,23.0
144,2017,ACS5YR,Housing Prices,Rent 300 to 349,0.0,0.0,0.0,0.0,0.0,0.0
145,2017,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),109.0,183.0,26.0,85.0,100.0,24.0
146,2017,ACS5YR,Housing Prices,Rent 350 to 399,0.0,0.0,0.0,0.0,19.0,0.0
147,2017,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),32.0,103.0,20.0,69.0,27.0,19.0
