,Category,Attribute,2024_Inner Richmond,2024_San Francisco,2023_Inner Richmond,2023_San Francisco,2022_Inner Richmond,2022_San Francisco,2021_Inner Richmond,2021_San Francisco,2020_Inner Richmond,2020_San Francisco,2019_Inner Richmond,2019_San Francisco,2018_Inner Richmond,2018_San Francisco,2017_Inner Richmond,2017_San Francisco,2016_Inner Richmond,2016_San Francisco,2015_Inner Richmond,2015_San Francisco,2014_Inner Richmond,2014_San Francisco,2013_Inner Richmond,2013_San Francisco,2012_Inner Richmond,2012_San Francisco,2011_Inner Richmond,2011_San Francisco,2010_Inner Richmond,2010_San Francisco,2000_Inner Richmond,2000_San Francisco
121,Housing Prices,Home Value Less than 10000,58.0,1163.0,8.0,1154.0,9.0,1215.0,0.0,1161.0,18.0,936.0,17.0,1162.0,26.0,1319.0,49.0,1611.0,45.0,1374.0,32.0,1254.0,20.0,1025.0,0.0,682.0,0.0,289.0,0.0,231.0,0.0,196.0,0.0,116.0
122,Housing Prices,Home Value Total,3006.0,138652.0,3137.0,139235.0,3085.0,138768.0,2987.0,137773.0,1596.0,131371.0,3345.0,135973.0,2704.0,135034.0,3095.0,133577.0,3041.0,131092.0,2852.0,128470.0,2723.0,127474.0,2771.0,126168.0,2663.0,125631.0,2701.0,125274.0,2761.0,125755.0,2697.0,115315.0
123,Housing Prices,Housing Units with a Mortgage,1842.0,88796.0,1779.0,89491.0,1785.0,88696.0,1748.0,89064.0,1296.0,85383.0,1957.0,89744.0,1752.0,89454.0,1863.0,89845.0,1956.0,89772.0,1812.0,89459.0,1802.0,88893.0,1714.0,88729.0,1693.0,89798.0,1667.0,89583.0,1791.0,89788.0,836.0,54435.0
124,Housing Prices,Housing Units with a Mortgage 0 to 30%,1349.0,56203.0,1340.0,56372.0,1462.0,56525.0,1357.0,56227.0,929.0,52776.0,1420.0,55849.0,1064.0,55122.0,1134.0,54107.0,1155.0,52499.0,1077.0,49874.0,1066.0,47633.0,925.0,45780.0,873.0,45483.0,778.0,44283.0,763.0,44917.0,494.0,33318.0
125,Housing Prices,Housing Units with a Mortgage 30-50%,284.0,17093.0,268.0,17431.0,237.0,16639.0,262.0,17385.0,221.0,17385.0,321.0,18446.0,405.0,18515.0,322.0,19655.0,363.0,20586.0,313.0,21780.0,285.0,22368.0,342.0,22998.0,363.0,23568.0,399.0,23760.0,483.0,23833.0,194.0,12389.0
126,Housing Prices,Housing Units with a Mortgage 50%+,209.0,15053.0,171.0,15121.0,86.0,15048.0,129.0,14934.0,146.0,14686.0,216.0,14985.0,283.0,15396.0,383.0,15684.0,424.0,16367.0,409.0,17528.0,436.0,18638.0,428.0,19680.0,457.0,20452.0,490.0,21220.0,545.0,20755.0,148.0,8506.0
127,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,447.0,0.0,567.0,0.0,484.0,0.0,518.0,0.0,536.0,0.0,464.0,0.0,421.0,24.0,399.0,14.0,320.0,13.0,277.0,15.0,254.0,19.0,271.0,0.0,295.0,0.0,320.0,0.0,283.0,0.0,222.0
128,Housing Prices,Housing Units without a Mortgage,1164.0,49856.0,1358.0,49744.0,1300.0,50072.0,1239.0,48709.0,300.0,45988.0,1388.0,46229.0,952.0,45580.0,1232.0,43732.0,1085.0,41320.0,1040.0,39011.0,921.0,38581.0,1057.0,37439.0,970.0,35833.0,1034.0,35691.0,970.0,35967.0,359.0,25110.0
129,Housing Prices,Housing Units without a Mortgage 0 to 30%,965.0,40976.0,1133.0,41425.0,1087.0,41739.0,1001.0,40617.0,281.0,38954.0,1171.0,39447.0,850.0,38837.0,1093.0,37150.0,967.0,35094.0,876.0,32810.0,774.0,32577.0,906.0,31893.0,845.0,30836.0,902.0,30586.0,900.0,30951.0,293.0,22071.0
130,Housing Prices,Housing Units without a Mortgage 30-50%,121.0,2743.0,145.0,2665.0,115.0,2816.0,148.0,2897.0,6.0,2760.0,104.0,3105.0,41.0,3226.0,101.0,3285.0,84.0,2912.0,60.0,2896.0,67.0,2709.0,62.0,2344.0,13.0,1947.0,14.0,2118.0,10.0,2067.0,35.0,1335.0
131,Housing Prices,Housing Units without a Mortgage 50%+,30.0,5474.0,49.0,4908.0,60.0,4660.0,49.0,4383.0,13.0,3539.0,93.0,3062.0,49.0,2949.0,38.0,2804.0,34.0,2727.0,104.0,2774.0,80.0,2743.0,89.0,2569.0,112.0,2440.0,118.0,2470.0,60.0,2459.0,31.0,1231.0
132,Housing Prices,Housing Units without a Mortgage Not Computed,48.0,663.0,31.0,746.0,38.0,857.0,41.0,812.0,0.0,735.0,20.0,615.0,12.0,568.0,0.0,493.0,0.0,587.0,0.0,531.0,0.0,552.0,0.0,633.0,0.0,610.0,0.0,517.0,0.0,490.0,0.0,473.0
133,Housing Prices,Median Contract Rent,2553.623188405797,2360.0052772189056,2548.9864864864867,2314.345563889452,2427.231025854879,2227.5080744514366,2292.1225382932166,2031.349010772372,2088.144963144963,1913.7382970647773,1981.070496083551,1820.420679762288,1518.5643564356435,1735.5098943107714,1692.9985337243402,1644.6230470258165,1576.2742282842785,1574.3097010488264,1514.1542816702051,1498.2431138766808,1252.9288888888889,1277.125786163522,1468.176605504587,1428.0326904491783,1477.326266195524,1389.1041019388838,1367.879746835443,1332.518068921455,1336.2068965517242,1264.2868923432152,958.7371512481644,841.380743861205
134,Housing Prices,Median Gross Rent by Bedrooms - 1 Bedroom- COUNTY ONLY,2258.21693639443,2527.9544131073585,2391.0633330823102,2527.763279799277,2372.099511887892,2431.3887613866423,2232.1596584153062,2332.782505826766,2434.5879316816818,2236.9238444897705,1962.1349283458828,1987.3592815457653,1433.7129821650767,1879.697100817997,1523.9095477386934,1773.904183048578,1428.128018223235,1702.3081390250975,1394.8624726818607,1615.6187887418328,,,,,,,,,,,,
135,Housing Prices,Median Gross Rent by Bedrooms - 2 Bedrooms- COUNTY ONLY,2925.729394053444,3037.3912325463225,2828.928684388885,2974.0977105440743,2832.4204062352387,2888.7137188599822,2536.346971622194,2686.888502338676,2384.833708708709,2478.535920269136,2099.1684478989555,2357.3725121002717,1659.696625567813,2259.758818197654,1756.2440775305097,2163.1152869029315,1714.2095671981776,2064.7827937154125,1777.633780830471,2040.4539020537125,,,,,,,,,,,,
136,Housing Prices,Median Gross Rent by Bedrooms - 3-4 Bedrooms- COUNTY ONLY,6390.0,6430.173012770701,5825.0,6439.977962507547,5826.0,6172.378898796101,5711.5834259053545,5879.461080366243,5406.159075907591,5407.014069372479,4903.449477775079,5141.023766261463,6040.0,5049.50689427445,5729.224982053122,4804.605713132323,5382.897494305239,4725.432584904807,5146.322802754152,4900.870439210516,,,,,,,,,,,,
137,Housing Prices,Median Gross Rent by Bedrooms - 5 Bedrooms or more- COUNTY ONLY,,2236.218649701972,,1969.8453809326795,,2070.645886936705,,2411.8356148287407,3501.0,2445.470040582478,,1831.595673876872,1521.0,1608.7699591836736,1538.0,1489.3307520612218,1636.0,1810.520923520924,979.0,1406.267073943865,,,,,,,,,,,,
138,Housing Prices,Median Gross Rent by Bedrooms - No Bedroom- COUNTY ONLY,1623.3861081756172,2056.9530122877245,1980.7029077117568,2019.7694670479325,2449.6517778058965,2009.441433506406,1733.897331639136,1869.028631857237,1860.1215277777776,1853.5116718054253,1514.395312120476,1656.6306397444298,1240.2199270959902,1578.3927933074528,1311.931074766355,1444.259250117122,1168.4409257003654,1351.2930499794438,1152.517394993636,1307.3434908332092,,,,,,,,,,,,
139,Housing Prices,Median Home Value,1852040.8163265309,1426646.1690381076,1808971.1417816808,1419458.553982492,1831250.0,1388653.245774572,1638835.8778625955,1274285.747280412,1375000.0,1202749.2454483495,1600689.127105666,1141164.276849138,1016129.0322580644,1014371.7169332468,1392180.09478673,927726.0336210814,1211136.023916293,859155.3590486355,1071739.1304347827,800109.7006738755,1000001.0,983842.0055049296,1000000.1098226468,744882.6154443151,998146.186440678,751347.0248321099,988851.9924098672,767822.1909596918,970477.3869346734,785814.4638548964,604532.967032967,422742.7002745196
140,Housing Prices,Median Rent,2693.119266055046,2477.560434224673,2648.1481481481483,2420.0504501979467,2513.8349514563106,2316.617543624611,2360.344827586207,2130.896266987786,2148.1607629427795,1990.7136894824707,2053.0188679245284,1896.5871467423435,1648.6486486486488,1806.484197708529,1748.3232729711603,1710.554971943939,1650.4524886877828,1632.989666060664,1603.589420654912,1558.9823431996829,1927.222374742622,1965.3573282929492,1524.7747747747749,1488.3549711725911,1542.526579111945,1447.190041902884,1411.7936925098554,1387.895407670619,1398.661567877629,1328.375972442621,1001.4011208967174,927.747476647232
141,Housing Prices,Median Rent as % of Household Income,20.85458762886598,25.094034253511204,21.78939909297052,25.122283722837228,21.990778251599146,24.78552434711643,22.69931330472103,24.74661730346344,21.591045548654243,24.884884489661,24.463894523326573,24.816020014044945,28.53157142857143,25.01581448239451,26.38823529411765,26.056794397037518,27.640203761755487,27.20303856565577,27.69496774193548,27.92436527127097,29.010278514588855,28.632000471809388,27.326285714285717,28.963136085198386,28.109590163934424,28.994228655185047,28.856424581005587,28.385966623770184,28.21884236453202,28.285377898351065,24.158095238095235,25.37444913267698
142,Housing Prices,Rent 100 to 149,0.0,399.0,0.0,333.0,0.0,251.0,0.0,321.0,0.0,458.0,0.0,694.0,11.0,750.0,0.0,972.0,52.0,1113.0,51.0,1137.0,56.0,1000.0,38.0,1037.0,52.0,1015.0,0.0,796.0,0.0,792.0,28.0,1888.0
143,Housing Prices,Rent 1000 to 1249,186.0,10990.0,167.0,11140.0,300.0,12152.0,370.0,14128.0,656.0,15829.0,430.0,16887.0,350.0,17905.0,628.0,19380.0,840.0,20684.0,1055.0,23176.0,1044.0,23850.0,913.0,24688.0,928.0,25259.0,1023.0,26026.0,968.0,27324.0,1249.0,31472.0
144,Housing Prices,Rent 1250 to 1499,165.0,11993.0,313.0,12954.0,177.0,13260.0,358.0,15788.0,365.0,15049.0,679.0,17442.0,337.0,18871.0,931.0,19847.0,899.0,22179.0,807.0,23455.0,811.0,23527.0,760.0,24109.0,721.0,24342.0,761.0,25891.0,1046.0,25837.0,738.0,20419.0
145,Housing Prices,Rent 150 to 199,0.0,656.0,0.0,664.0,0.0,549.0,13.0,680.0,46.0,652.0,20.0,504.0,0.0,436.0,18.0,530.0,0.0,562.0,0.0,622.0,0.0,558.0,0.0,607.0,0.0,702.0,0.0,721.0,0.0,782.0,60.0,5637.0
146,Housing Prices,Rent 1500 to 1999,779.0,26179.0,702.0,25819.0,716.0,27908.0,786.0,30793.0,824.0,31148.0,1157.0,33828.0,518.0,36134.0,1491.0,39029.0,1547.0,41804.0,1588.0,42873.0,1457.0,43912.0,1554.0,44764.0,1599.0,44086.0,1483.0,42781.0,1544.0,40777.0,844.0,25750.0
147,Housing Prices,Rent 200 to 249,0.0,1114.0,0.0,1291.0,0.0,1363.0,0.0,1752.0,52.0,2198.0,0.0,2088.0,0.0,2115.0,22.0,2279.0,28.0,2726.0,26.0,2892.0,30.0,2835.0,28.0,3427.0,0.0,3379.0,0.0,3218.0,17.0,3222.0,29.0,4434.0
148,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",878.0,28833.0,967.0,28543.0,1243.0,29857.0,1450.0,29065.0,734.0,27648.0,1325.0,30072.0,349.0,30181.0,1129.0,30039.0,986.0,29992.0,988.0,30192.0,1975.0,66552.0,1631.0,60497.0,1644.0,55161.0,1259.0,48885.0,1058.0,43209.0,332.0,15785.0
149,Housing Prices,Rent 250 to 299,0.0,2073.0,0.0,2439.0,38.0,3153.0,40.0,5803.0,278.0,6828.0,13.0,6752.0,118.0,6408.0,81.0,6332.0,82.0,6101.0,79.0,6246.0,97.0,5723.0,70.0,5209.0,43.0,5168.0,57.0,5356.0,46.0,5328.0,46.0,3433.0
150,Housing Prices,Rent 2500 to 2999 (ACS2015-),1090.0,24391.0,1053.0,23658.0,1030.0,23861.0,1090.0,25262.0,894.0,24434.0,935.0,25889.0,284.0,24624.0,545.0,23011.0,437.0,21664.0,560.0,19249.0,150.0,5684.0,217.0,5764.0,239.0,5769.0,258.0,5919.0,240.0,6063.0,,
151,Housing Prices,Rent 300 to 349,35.0,4729.0,22.0,4995.0,0.0,6496.0,45.0,4202.0,107.0,3376.0,75.0,2910.0,0.0,2456.0,0.0,2707.0,0.0,2713.0,0.0,2489.0,0.0,2480.0,0.0,2326.0,0.0,2344.0,0.0,2147.0,33.0,2557.0,91.0,4508.0
152,Housing Prices,Rent 3000 to 3499 (ACS2015-),659.0,23089.0,698.0,23165.0,648.0,21987.0,500.0,22182.0,666.0,21888.0,432.0,21970.0,78.0,19425.0,320.0,17239.0,265.0,15017.0,195.0,12540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
153,Housing Prices,Rent 350 to 399,0.0,2940.0,42.0,3246.0,79.0,2204.0,0.0,1664.0,54.0,1675.0,0.0,1848.0,20.0,2357.0,20.0,2210.0,19.0,1989.0,18.0,2084.0,15.0,1863.0,0.0,1785.0,6.0,1994.0,0.0,2073.0,0.0,2051.0,43.0,4710.0
154,Housing Prices,Rent 3500 or more (ACS2015-),1437.0,60110.0,1264.0,56730.0,1137.0,51175.0,920.0,39942.0,1268.0,31116.0,385.0,25265.0,241.0,21083.0,358.0,16596.0,393.0,12376.0,244.0,9419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
155,Housing Prices,Rent 400 to 449,0.0,1973.0,0.0,1771.0,0.0,1557.0,0.0,2041.0,12.0,2130.0,0.0,2476.0,35.0,2654.0,0.0,3520.0,33.0,3748.0,25.0,3531.0,30.0,3364.0,20.0,3022.0,59.0,2909.0,69.0,2693.0,58.0,2957.0,88.0,4998.0
156,Housing Prices,Rent 450 to 499,0.0,1146.0,0.0,1365.0,0.0,1344.0,11.0,1820.0,45.0,2017.0,9.0,2634.0,0.0,2839.0,33.0,2806.0,69.0,2819.0,74.0,3015.0,94.0,3140.0,57.0,3012.0,70.0,3707.0,25.0,3919.0,49.0,3851.0,64.0,5235.0
157,Housing Prices,Rent 500 to 549,0.0,1595.0,11.0,2090.0,17.0,1941.0,0.0,2545.0,89.0,3108.0,19.0,3890.0,25.0,3635.0,0.0,3587.0,9.0,3490.0,9.0,3377.0,8.0,3189.0,9.0,3382.0,21.0,3717.0,29.0,3839.0,35.0,4185.0,189.0,6882.0
158,Housing Prices,Rent 550 to 599,10.0,2054.0,0.0,1848.0,0.0,1935.0,15.0,1999.0,46.0,2113.0,0.0,2503.0,22.0,2441.0,0.0,2450.0,0.0,2452.0,27.0,2731.0,25.0,2730.0,28.0,3361.0,13.0,3581.0,63.0,3762.0,57.0,3904.0,156.0,7125.0
159,Housing Prices,Rent 600 to 649,16.0,1502.0,0.0,1609.0,14.0,1676.0,3.0,1974.0,85.0,2322.0,0.0,2561.0,20.0,2668.0,28.0,3093.0,27.0,3223.0,32.0,3152.0,44.0,3149.0,48.0,3230.0,45.0,3283.0,148.0,3458.0,136.0,3487.0,155.0,8197.0
160,Housing Prices,Rent 650 to 699,0.0,1645.0,0.0,1681.0,3.0,1518.0,0.0,1884.0,80.0,2004.0,0.0,2473.0,57.0,2328.0,64.0,2515.0,163.0,2842.0,105.0,3314.0,150.0,3478.0,218.0,4046.0,208.0,3694.0,113.0,3713.0,54.0,3331.0,273.0,8174.0
161,Housing Prices,Rent 700 to 749,3.0,1246.0,3.0,1264.0,0.0,1597.0,11.0,1848.0,76.0,2276.0,50.0,2656.0,23.0,2923.0,86.0,2996.0,36.0,2989.0,169.0,3496.0,131.0,3495.0,62.0,3322.0,79.0,3793.0,132.0,3586.0,148.0,4533.0,250.0,8384.0
162,Housing Prices,Rent 750 to 799,104.0,1523.0,5.0,1563.0,5.0,1657.0,102.0,2450.0,20.0,2100.0,86.0,2412.0,3.0,2399.0,104.0,2728.0,99.0,3363.0,46.0,3196.0,93.0,3461.0,84.0,3629.0,40.0,3511.0,117.0,4044.0,143.0,4164.0,264.0,8123.0
163,Housing Prices,Rent 800 to 899,35.0,3410.0,118.0,3411.0,115.0,3519.0,13.0,4242.0,92.0,4916.0,48.0,5728.0,18.0,5821.0,131.0,6618.0,153.0,7523.0,157.0,8037.0,145.0,7956.0,335.0,8269.0,319.0,8259.0,419.0,9338.0,399.0,9785.0,675.0,17915.0
164,Housing Prices,Rent 900 to 999,133.0,3424.0,41.0,4029.0,51.0,4606.0,103.0,4824.0,200.0,5468.0,210.0,6388.0,123.0,7482.0,195.0,7666.0,164.0,7132.0,213.0,7223.0,211.0,7813.0,338.0,8256.0,367.0,8309.0,323.0,9945.0,261.0,10929.0,709.0,15951.0
165,Housing Prices,Rent Burdened,0.2562654429932933,0.3773702650417666,0.2879440258342303,0.3624825280113618,0.2877291960507757,0.3544816426889404,0.2733523394264632,0.3563897828106696,0.2897777777777778,0.3563544593994971,0.3334437086092715,0.3529297030844112,0.4294096076274294,0.3699197884845561,0.4025196850393701,0.3878991192312319,0.4224524509045925,0.4067626321451752,0.4091046126017486,0.4173791589318863,0.4390354868061874,0.4319849192718836,0.4015233949945593,0.4383156700162905,0.4246087091275375,0.4389853971390884,0.4433827042522694,0.428152547877122,0.445645263827082,0.4262060341083199,0.3503332816617578,0.3576130496083063
166,Housing Prices,Rent Less than 100,0.0,754.0,0.0,626.0,0.0,381.0,0.0,475.0,0.0,576.0,0.0,515.0,0.0,661.0,21.0,807.0,24.0,967.0,24.0,985.0,28.0,920.0,23.0,790.0,0.0,565.0,0.0,361.0,0.0,441.0,29.0,882.0
167,Housing Prices,Rent Total,5666.0,224342.0,5574.0,222499.0,5672.0,221247.0,5963.0,222801.0,6750.0,216352.0,6040.0,225586.0,2727.0,223908.0,6350.0,224463.0,6467.0,224942.0,6634.0,224096.0,6594.0,220679.0,6433.0,218532.0,6453.0,214547.0,6279.0,212471.0,6292.0,209509.0,6451.0,214198.0
168,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",1090.0,24391.0,1053.0,23658.0,1030.0,23861.0,1090.0,25262.0,894.0,24434.0,935.0,25889.0,284.0,24624.0,545.0,23011.0,437.0,21664.0,560.0,19249.0,150.0,5684.0,217.0,5764.0,239.0,5769.0,258.0,5919.0,240.0,6063.0,139.0,4296.0
169,Housing Prices,Rent Total No cash rent (ACS2015-),136.0,6574.0,168.0,6265.0,99.0,5300.0,133.0,5117.0,61.0,5023.0,167.0,5201.0,95.0,5312.0,145.0,5506.0,142.0,5474.0,142.0,5665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,4296.0
170,Housing Prices,Rent Total With cash rent,5530.0,217768.0,5406.0,216234.0,5573.0,215947.0,5830.0,217684.0,6689.0,211329.0,5873.0,220385.0,2632.0,218596.0,6205.0,218957.0,6325.0,219468.0,6492.0,218431.0,6444.0,214995.0,6216.0,212768.0,6214.0,208778.0,6021.0,206552.0,6052.0,203446.0,6312.0,209902.0
171,Housing Type,10-19 Units,0.1254233808888432,0.0925379197284142,0.132773631840796,0.0923999883084237,0.1203722854188211,0.0900771942919437,0.131853381517811,0.0930403547035101,0.1762672811059907,0.0962190515498388,0.1247468610773592,0.0935187261717874,0.0627943485086342,0.0946685050547191,0.1296408393866021,0.0985825817499377,0.125050220972278,0.0992631055282631,0.1325506722857716,0.0998890093101602,0.1309094551282051,0.0989643813541247,0.1313414878684579,0.1030360345325418,0.1231482414592361,0.1013723169444355,0.1278506559031281,0.10052668285996,0.126418152350081,0.1009007991263674,0.1232804788407014,0.1011609484975196
172,Housing Type,2-4 Units,0.4442163604639228,0.2017718843922809,0.4292081260364842,0.2021278668719187,0.464219234746639,0.2101162824957523,0.4601961796592669,0.2096360130018344,0.2795349811478844,0.2022287586138438,0.4720534629404617,0.2142365774560225,0.2857142857142857,0.2153279843703097,0.4732647296206618,0.2133649627353271,0.4696665327440739,0.2122846837883216,0.4463174794300622,0.2137759032683493,0.4473157051282051,0.2160211494761344,0.4617004210948466,0.2171740852293648,0.4851355436863852,0.2192934753633387,0.494954591321897,0.2190690726800969,0.4838938411669368,0.2143170307250774,0.46634463929434,0.2333180387098263
173,Housing Type,20 Units or More,0.0255568100174484,0.3071685393801789,0.0261194029850746,0.3055252440616536,0.0289555325749741,0.3019416426866756,0.0243675787299948,0.2920684353980636,0.322685379136992,0.2945817028635316,0.0245038477116241,0.2800774094055451,0.0795395081109366,0.2735017730947499,0.0254237288135593,0.2661850371363068,0.0278224186420249,0.2659349542938872,0.0231788079470198,0.2614392228040165,0.0358573717948717,0.2584728245557214,0.0351914978945257,0.2548589532687503,0.0351708152776378,0.2540519070620475,0.0399596367305751,0.2523401446707764,0.0402147487844408,0.2510832990389503,0.0351779901291609,0.2294308957166397
174,Housing Type,5-9 Units,0.1716103869444729,0.0921437915134281,0.1635572139303482,0.0930332820203043,0.1632885211995863,0.0927362724781724,0.1637583892617449,0.0943524210098949,0.1458944281524926,0.0946569352218048,0.1462130417172944,0.0983492545060992,0.0933193790336647,0.0986598761631959,0.1594027441485068,0.1020946776856109,0.1637203696263559,0.1036549343946272,0.1699779249448123,0.1040544246112061,0.145332532051282,0.1046335574145608,0.1522959695207539,0.1019472899265958,0.1427995565857099,0.0992397342802,0.1382441977800201,0.100793898922852,0.1533630470016207,0.0996500628057915,0.1670692008820749,0.1129839810462099
175,Housing Type,Other Type,0.0,0.0023091561062066,0.0,0.0018901381554589,0.0,0.0019715972147199,0.0,0.0020002822180357,0.004817762882279,0.0019957472819698,0.0,0.0018596400160261,0.0019187162044304,0.0020529231896371,0.0,0.0020589919155043,0.0011048613901165,0.0023319445308127,0.001003411599438,0.00235039107896,0.0010016025641025,0.0021433856540617,0.0009023460998596,0.0020211974071454,0.0013100876750982,0.0017513835130034,0.0,0.0016540674293013,0.0,0.0015116426068034,0.0009450803318282,0.0016160356913025
176,Housing Type,Single Family Housing,0.2331930616853125,0.304068708879491,0.2483416252072968,0.3050234805822405,0.2231644260599793,0.3031570108327359,0.2198244708311822,0.3089024936686612,0.0708001675743611,0.3103178044690111,0.2324827865532604,0.3119583924445195,0.4767137624280481,0.315788938127388,0.2122679580306699,0.317713748777313,0.2126355966251506,0.3165303774640881,0.2269717037928958,0.3184910489273076,0.2395833333333333,0.3197647015453969,0.218568277521556,0.3209624396356016,0.2124357553159326,0.3242911828369747,0.1989909182643794,0.3256161334370132,0.1961102106969205,0.3325371656970098,0.2071826105218943,0.3214901003385018
177,Income,Household Income 10000 to 14999,35.0,15308.0,82.0,15529.0,135.0,16000.0,340.0,16766.0,385.0,17288.0,365.0,18085.0,291.0,18491.0,423.0,19887.0,287.0,20617.0,322.0,21438.0,336.0,21208.0,368.0,21150.0,349.0,21154.0,448.0,20189.0,531.0,20010.0,440.0,16394.0
178,Income,Household Income 100000 to 124999,528.0,26735.0,556.0,26209.0,658.0,25620.0,822.0,27559.0,537.0,27970.0,961.0,30267.0,478.0,31518.0,1045.0,33643.0,1043.0,33784.0,894.0,33451.0,792.0,33454.0,903.0,32521.0,796.0,32239.0,746.0,32711.0,837.0,33163.0,823.0,27331.0
179,Income,Household Income 125000 to 149999,512.0,22202.0,441.0,22308.0,469.0,23366.0,539.0,26235.0,499.0,25181.0,595.0,25995.0,438.0,26865.0,718.0,26092.0,607.0,24878.0,608.0,24220.0,608.0,24036.0,562.0,22511.0,499.0,22628.0,539.0,22421.0,503.0,20872.0,601.0,16203.0
180,Income,Household Income 15000 to 19999,68.0,9038.0,143.0,8663.0,184.0,8641.0,134.0,8796.0,156.0,9914.0,265.0,10648.0,163.0,11261.0,310.0,11817.0,279.0,12624.0,307.0,13153.0,359.0,13637.0,304.0,13054.0,313.0,13720.0,455.0,14251.0,407.0,14661.0,333.0,13984.0
181,Income,Household Income 150000 to 199999,1051.0,40776.0,1018.0,41831.0,918.0,41397.0,1071.0,42044.0,1017.0,41573.0,1302.0,43041.0,683.0,40710.0,965.0,38845.0,698.0,37112.0,770.0,34042.0,702.0,32900.0,788.0,32129.0,657.0,30817.0,585.0,29802.0,550.0,29308.0,584.0,17613.0
182,Income,Household Income 20000 to 24999,132.0,7934.0,120.0,8692.0,151.0,8944.0,138.0,9052.0,422.0,8831.0,178.0,10249.0,219.0,11101.0,228.0,11901.0,384.0,12088.0,524.0,12936.0,420.0,13469.0,436.0,13963.0,500.0,13745.0,241.0,13822.0,110.0,13280.0,368.0,14158.0
183,Income,Household Income 25000 to 29999,73.0,7042.0,144.0,6819.0,147.0,8370.0,67.0,9408.0,197.0,8838.0,184.0,8990.0,111.0,9442.0,293.0,9524.0,381.0,10116.0,282.0,10420.0,312.0,11209.0,228.0,11514.0,301.0,11528.0,455.0,12108.0,533.0,12023.0,406.0,14381.0
184,Income,Household Income 30000 to 34999,222.0,7458.0,132.0,7237.0,65.0,6572.0,121.0,6759.0,85.0,7459.0,115.0,8892.0,158.0,9029.0,176.0,9868.0,233.0,10295.0,334.0,10782.0,311.0,10978.0,378.0,12185.0,346.0,12069.0,354.0,11743.0,214.0,11157.0,529.0,15215.0
185,Income,Household Income 35000 to 39999,190.0,5089.0,253.0,5673.0,137.0,5733.0,48.0,7482.0,134.0,6850.0,212.0,6979.0,170.0,7686.0,368.0,8432.0,324.0,9028.0,353.0,10040.0,292.0,10577.0,242.0,10063.0,189.0,9882.0,161.0,10401.0,366.0,10462.0,496.0,14898.0
186,Income,Household Income 40000 to 44999,115.0,6774.0,36.0,6485.0,182.0,6629.0,294.0,7242.0,153.0,7180.0,259.0,8401.0,113.0,8703.0,206.0,9090.0,207.0,9521.0,203.0,10048.0,296.0,10111.0,447.0,10533.0,427.0,11229.0,725.0,11813.0,621.0,12388.0,435.0,15386.0
187,Income,Household Income 45000 to 49999,226.0,7018.0,306.0,6578.0,168.0,6266.0,150.0,6862.0,58.0,6867.0,101.0,6892.0,103.0,7473.0,195.0,8105.0,162.0,8397.0,237.0,8882.0,211.0,9158.0,207.0,9786.0,316.0,9577.0,204.0,9415.0,286.0,10300.0,481.0,13500.0
188,Income,Household Income 50000 to 59999,460.0,11035.0,347.0,11474.0,217.0,13172.0,220.0,13729.0,191.0,13496.0,405.0,14334.0,227.0,14470.0,347.0,15341.0,468.0,17317.0,499.0,18365.0,586.0,19378.0,619.0,19492.0,634.0,19646.0,573.0,20395.0,661.0,20695.0,865.0,24932.0
189,Income,Household Income 60000 to 74999,270.0,17650.0,356.0,17737.0,472.0,17182.0,553.0,19022.0,362.0,20959.0,517.0,21137.0,388.0,23398.0,743.0,24553.0,781.0,25900.0,817.0,26979.0,873.0,26252.0,936.0,26291.0,877.0,26841.0,959.0,26781.0,724.0,27010.0,789.0,33365.0
190,Income,Household Income 75000 to 99999,655.0,29418.0,916.0,30304.0,933.0,30936.0,957.0,29804.0,655.0,30297.0,1139.0,32723.0,625.0,33589.0,1074.0,34768.0,1078.0,36333.0,1055.0,36784.0,995.0,36872.0,960.0,37860.0,1056.0,37058.0,988.0,37903.0,1131.0,38689.0,929.0,39969.0
191,Income,Household Income Greater than 200000,3867.0,132400.0,3657.0,130863.0,3714.0,125937.0,3264.0,113561.0,3123.0,98664.0,2469.0,97866.0,1123.0,86676.0,1868.0,76014.0,1880.0,65693.0,1565.0,58060.0,1546.0,52380.0,1220.0,48524.0,1307.0,45348.0,1159.0,42493.0,1102.0,39183.0,508.0,20260.0
192,Income,Household Income Less than 10000,268.0,17117.0,204.0,15332.0,207.0,15250.0,232.0,16253.0,372.0,16356.0,318.0,17060.0,141.0,18530.0,486.0,20160.0,696.0,22331.0,716.0,22966.0,678.0,22534.0,606.0,23124.0,549.0,22697.0,388.0,21497.0,477.0,22063.0,616.0,32261.0
