,year,label,Category,Attribute,017700,020100,020101,020102,020200,020201,020202,020700,020701,020702,020800,020801,020802,020900,021000,022801,022802,022803,022901,022902,022903
32,2017,ACS5YR,Employment,Services,0.2015241320914479,0.2879133409350057,INACTIVE,INACTIVE,0.1653138528138528,INACTIVE,INACTIVE,0.0777458909470388,INACTIVE,INACTIVE,0.2711634223630602,INACTIVE,INACTIVE,0.2695507487520798,0.0855168442268931,0.2224057252958987,0.2799671592775041,0.1980939414567733,0.2591350988937311,0.2141982864137087,0.2048643592142189
33,2017,ACS5YR,Employment,"Services, alternate",0.2015241320914479,0.2879133409350057,INACTIVE,INACTIVE,0.1653138528138528,INACTIVE,INACTIVE,0.0777458909470388,INACTIVE,INACTIVE,0.2711634223630602,INACTIVE,INACTIVE,0.2695507487520798,0.0855168442268931,0.2224057252958987,0.2799671592775041,0.1980939414567733,0.2591350988937311,0.2141982864137087,0.2048643592142189
34,2017,ACS5YR,Employment,"Under 6 Years, Living with One Parent",15.0,38.0,INACTIVE,INACTIVE,120.0,INACTIVE,INACTIVE,26.0,INACTIVE,INACTIVE,18.0,INACTIVE,INACTIVE,58.0,30.0,98.0,4.0,51.0,243.0,19.0,112.0
35,2017,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent Not in Labor Force",0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,1.0,INACTIVE,INACTIVE,0.0,0.0,0.1326530612244898,0.0,0.5098039215686274,0.0,0.0,0.0
36,2017,ACS5YR,Employment,"Under 6 Years, Living with One Parent, Parent in Labor Force",1.0,1.0,INACTIVE,INACTIVE,1.0,INACTIVE,INACTIVE,1.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,1.0,1.0,0.8673469387755102,1.0,0.4901960784313725,1.0,1.0,1.0
37,2017,ACS5YR,Employment,"Under 6 Years, Living with Two Parents",58.0,165.0,INACTIVE,INACTIVE,99.0,INACTIVE,INACTIVE,189.0,INACTIVE,INACTIVE,345.0,INACTIVE,INACTIVE,75.0,151.0,323.0,108.0,180.0,229.0,85.0,198.0
38,2017,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, One Parent in Labor Force",0.4310344827586206,0.3393939393939394,INACTIVE,INACTIVE,0.1919191919191919,INACTIVE,INACTIVE,0.3174603174603174,INACTIVE,INACTIVE,0.3652173913043478,INACTIVE,INACTIVE,0.56,0.0662251655629139,0.1486068111455108,0.2685185185185185,0.5666666666666667,0.7161572052401747,0.4705882352941176,0.6161616161616161
39,2017,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents Not in Labor Force",0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0952380952380952,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
40,2017,ACS5YR,Employment,"Under 6 Years, Living with Two Parents, Parents in Labor Force",0.5689655172413793,0.6606060606060606,INACTIVE,INACTIVE,0.8080808080808081,INACTIVE,INACTIVE,0.5873015873015873,INACTIVE,INACTIVE,0.6347826086956522,INACTIVE,INACTIVE,0.44,0.933774834437086,0.8513931888544891,0.7314814814814815,0.4333333333333333,0.2838427947598253,0.5294117647058824,0.2727272727272727
41,2017,ACS5YR,Employment,Unemployment Rate,0.0866202629543696,0.0627838632113278,INACTIVE,INACTIVE,0.0607369758576874,INACTIVE,INACTIVE,0.0388665997993981,INACTIVE,INACTIVE,0.0393563818221352,INACTIVE,INACTIVE,0.0553285130462118,0.0358134369794558,0.049201779638838,0.0317965023847376,0.0855897914721444,0.1103489412466448,0.0285374554102259,0.0152003684937816
42,2017,ACS5YR,Employment,"Unemployment Rate, alternate",0.0866202629543696,0.0627838632113278,INACTIVE,INACTIVE,0.0607369758576874,INACTIVE,INACTIVE,0.0388665997993981,INACTIVE,INACTIVE,0.0393563818221352,INACTIVE,INACTIVE,0.0553285130462118,0.0358134369794558,0.049201779638838,0.0317965023847376,0.0855897914721444,0.1103489412466448,0.0285374554102259,0.0152003684937816
43,2017,ACS5YR,Employment,Worked in place of residence,0.7704081632653061,0.7747331987308913,INACTIVE,INACTIVE,0.7566822816202811,INACTIVE,INACTIVE,0.810427807486631,INACTIVE,INACTIVE,0.7741192723923556,INACTIVE,INACTIVE,0.7927443735303997,0.7259323503902863,0.7592905405405406,0.8227953410981698,0.7579310344827587,0.8479231033299004,0.7990074441687345,0.7373737373737373
44,2017,ACS5YR,Employment,Worked outside place of residence,0.2295918367346938,0.2252668012691087,INACTIVE,INACTIVE,0.2433177183797189,INACTIVE,INACTIVE,0.189572192513369,INACTIVE,INACTIVE,0.2258807276076445,INACTIVE,INACTIVE,0.2072556264696002,0.2740676496097138,0.2407094594594594,0.1772046589018303,0.2420689655172413,0.1520768966700995,0.2009925558312655,0.2626262626262626
45,2017,ACS5YR,Households,Average Family Household Size,3.716981132075472,3.1036204744069917,INACTIVE,INACTIVE,2.5928777670837344,INACTIVE,INACTIVE,2.688888888888889,INACTIVE,INACTIVE,3.1396140749148693,INACTIVE,INACTIVE,3.401496259351621,2.9326287978863936,3.3899430740037952,3.4685534591194966,4.022130013831259,4.437367303609342,3.697394789579158,3.942766295707472
46,2017,ACS5YR,Households,Average Household Size,2.42570281124498,1.8447385409941897,INACTIVE,INACTIVE,1.8742216687422169,INACTIVE,INACTIVE,1.9325009754194304,INACTIVE,INACTIVE,2.1964924838940587,INACTIVE,INACTIVE,2.5240128068303096,2.176085941148996,2.7359375,2.5873925501432664,2.931558935361217,3.4837662337662336,3.0506024096385542,2.967604433077579
47,2017,ACS5YR,Households,Family Households,0.3547523427041499,0.2585539057456423,INACTIVE,INACTIVE,0.3234744707347447,INACTIVE,INACTIVE,0.2633632461958642,INACTIVE,INACTIVE,0.3153185397279885,INACTIVE,INACTIVE,0.4279615795090715,0.3535730966837926,0.5489583333333333,0.4555873925501432,0.4581749049429657,0.6116883116883117,0.6012048192771084,0.5362318840579711
48,2017,ACS5YR,Households,Households,747.0,3098.0,INACTIVE,INACTIVE,3212.0,INACTIVE,INACTIVE,2563.0,INACTIVE,INACTIVE,2794.0,INACTIVE,INACTIVE,1874.0,2141.0,1920.0,698.0,1578.0,1540.0,830.0,1173.0
49,2017,ACS5YR,Households,"Households with 60 years and older, % of Total (DEC, 65 years and older)",0.214190093708166,0.2666236281471917,INACTIVE,INACTIVE,0.2867372353673723,INACTIVE,INACTIVE,0.1810378462738977,INACTIVE,INACTIVE,0.2222619899785254,INACTIVE,INACTIVE,0.2689434364994664,0.3063988790284913,0.2052083333333333,0.2793696275071633,0.2427122940430925,0.209090909090909,0.3674698795180723,0.3248081841432225
50,2017,ACS5YR,Households,"Households with Children, % of Total",0.1713520749665328,0.1113621691413815,INACTIVE,INACTIVE,0.0971357409713574,INACTIVE,INACTIVE,0.1030042918454935,INACTIVE,INACTIVE,0.1639226914817466,INACTIVE,INACTIVE,0.2171824973319103,0.1106959364782811,0.2677083333333333,0.1690544412607449,0.2553865652724968,0.3305194805194805,0.1530120481927711,0.2770673486786019
51,2017,ACS5YR,Households,Living in Group Quarters,297.0,1430.0,INACTIVE,INACTIVE,1388.0,INACTIVE,INACTIVE,938.0,INACTIVE,INACTIVE,1367.0,INACTIVE,INACTIVE,771.0,782.0,455.0,260.0,495.0,387.0,246.0,271.0
52,2017,ACS5YR,Households,Non-Family Households,0.6452476572958501,0.7414460942543577,INACTIVE,INACTIVE,0.6765255292652553,INACTIVE,INACTIVE,0.7366367538041357,INACTIVE,INACTIVE,0.6846814602720115,INACTIVE,INACTIVE,0.5720384204909285,0.6464269033162073,0.4510416666666667,0.5444126074498568,0.5418250950570342,0.3883116883116883,0.3987951807228915,0.463768115942029
53,2017,ACS5YR,Households,"Single Person Households, % of Total",0.3868808567603748,0.539380245319561,INACTIVE,INACTIVE,0.4707347447073474,INACTIVE,INACTIVE,0.407725321888412,INACTIVE,INACTIVE,0.4001431639226915,INACTIVE,INACTIVE,0.2913553895410886,0.3517048108360579,0.2427083333333333,0.2277936962750716,0.2788339670468948,0.1902597402597402,0.2265060240963855,0.2242114236999147
54,2017,ACS5YR,Housing,Median Year Moved In Owner,2010.3260869565215,2010.8156862745095,INACTIVE,INACTIVE,2009.7777777777776,INACTIVE,INACTIVE,2009.95406360424,INACTIVE,INACTIVE,2010.2181818181816,INACTIVE,INACTIVE,2010.4,2009.5989583333333,2010.1803278688524,2009.0434782608693,2009.7864583333333,2009.46,2000.675,2000.2475247524756
55,2017,ACS5YR,Housing,Median Year Moved In Renter,2010.9768786127167,2014.2584053794428,INACTIVE,INACTIVE,2014.1151785714285,INACTIVE,INACTIVE,2014.318825910931,INACTIVE,INACTIVE,2010.867704280156,INACTIVE,INACTIVE,2010.7770700636945,2010.4666666666667,2010.429111531191,2010.5621621621624,2014.238770685579,2010.3929471032743,2010.1090909090908,2010.971590909091
56,2017,ACS5YR,Housing,Median Year Structure Built,1939.0,1939.0,INACTIVE,INACTIVE,1939.0,INACTIVE,INACTIVE,1939.0,INACTIVE,INACTIVE,1939.0,INACTIVE,INACTIVE,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0,1939.0
57,2017,ACS5YR,Housing,"Overcrowding, Renter Occupied Housing",0.175,0.1034619976124154,INACTIVE,INACTIVE,0.0488905603610379,INACTIVE,INACTIVE,0.0836363636363636,INACTIVE,INACTIVE,0.0942028985507246,INACTIVE,INACTIVE,0.2100572883513685,0.0274135876042908,0.125615763546798,0.1425891181988743,0.1610446137105549,0.2197159565580618,0.0781893004115226,0.1374474053295932
58,2017,ACS5YR,Housing,Owner Occupied,0.143239625167336,0.1888315041962556,INACTIVE,INACTIVE,0.1721668742216687,INACTIVE,INACTIVE,0.2489270386266094,INACTIVE,INACTIVE,0.1603435934144595,INACTIVE,INACTIVE,0.1616862326574173,0.2162540868752919,0.365625,0.2363896848137535,0.417617237008872,0.2227272727272727,0.4144578313253012,0.392156862745098
59,2017,ACS5YR,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,178.0,679.0,INACTIVE,INACTIVE,577.0,INACTIVE,INACTIVE,158.0,INACTIVE,INACTIVE,394.0,INACTIVE,INACTIVE,341.0,189.0,393.0,185.0,319.0,316.0,116.0,288.0
60,2017,ACS5YR,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,462.0,1834.0,INACTIVE,INACTIVE,2082.0,INACTIVE,INACTIVE,1767.0,INACTIVE,INACTIVE,1952.0,INACTIVE,INACTIVE,1230.0,1489.0,816.0,348.0,600.0,881.0,370.0,425.0
61,2017,ACS5YR,Housing,Renter Occupied,0.856760374832664,0.8111684958037444,INACTIVE,INACTIVE,0.8278331257783312,INACTIVE,INACTIVE,0.7510729613733905,INACTIVE,INACTIVE,0.8396564065855404,INACTIVE,INACTIVE,0.8383137673425827,0.7837459131247081,0.634375,0.7636103151862464,0.582382762991128,0.7772727272727272,0.5855421686746988,0.6078431372549019
62,2017,ACS5YR,Housing,Total Number of Units,813.0,3468.0,INACTIVE,INACTIVE,3438.0,INACTIVE,INACTIVE,2887.0,INACTIVE,INACTIVE,2858.0,INACTIVE,INACTIVE,1983.0,2301.0,2004.0,718.0,1643.0,1612.0,901.0,1260.0
63,2017,ACS5YR,Housing,Total Vacant Units,66.0,370.0,INACTIVE,INACTIVE,226.0,INACTIVE,INACTIVE,324.0,INACTIVE,INACTIVE,64.0,INACTIVE,INACTIVE,109.0,160.0,84.0,20.0,65.0,72.0,71.0,87.0
64,2017,ACS5YR,Housing,Vacancy Rate,0.081180811808118,0.1066897347174163,INACTIVE,INACTIVE,0.0657358929610238,INACTIVE,INACTIVE,0.1122272254935919,INACTIVE,INACTIVE,0.0223932820153953,INACTIVE,INACTIVE,0.0549672213817448,0.069534984789222,0.0419161676646706,0.0278551532033426,0.039561777236762,0.0446650124069478,0.0788013318534961,0.069047619047619
65,2017,ACS5YR,Housing Prices,Contract Rent 100 to 149,0.0,0.0,INACTIVE,INACTIVE,14.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,28.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
66,2017,ACS5YR,Housing Prices,Contract Rent 1000 to 1249,74.0,400.0,INACTIVE,INACTIVE,252.0,INACTIVE,INACTIVE,210.0,INACTIVE,INACTIVE,375.0,INACTIVE,INACTIVE,262.0,182.0,159.0,109.0,47.0,133.0,29.0,84.0
67,2017,ACS5YR,Housing Prices,Contract Rent 1250 to 1499,97.0,133.0,INACTIVE,INACTIVE,324.0,INACTIVE,INACTIVE,172.0,INACTIVE,INACTIVE,195.0,INACTIVE,INACTIVE,150.0,237.0,56.0,63.0,128.0,49.0,83.0,12.0
68,2017,ACS5YR,Housing Prices,Contract Rent 150 to 199,0.0,39.0,INACTIVE,INACTIVE,21.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2017,ACS5YR,Housing Prices,Contract Rent 1500 to 1999,82.0,269.0,INACTIVE,INACTIVE,302.0,INACTIVE,INACTIVE,266.0,INACTIVE,INACTIVE,265.0,INACTIVE,INACTIVE,388.0,431.0,215.0,61.0,224.0,242.0,14.0,180.0
70,2017,ACS5YR,Housing Prices,Contract Rent 200 to 249,0.0,57.0,INACTIVE,INACTIVE,91.0,INACTIVE,INACTIVE,40.0,INACTIVE,INACTIVE,58.0,INACTIVE,INACTIVE,16.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0
71,2017,ACS5YR,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",126.0,44.0,INACTIVE,INACTIVE,256.0,INACTIVE,INACTIVE,323.0,INACTIVE,INACTIVE,233.0,INACTIVE,INACTIVE,62.0,238.0,172.0,52.0,194.0,143.0,98.0,114.0
72,2017,ACS5YR,Housing Prices,Contract Rent 250 to 299,0.0,123.0,INACTIVE,INACTIVE,180.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,97.0,INACTIVE,INACTIVE,51.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0
73,2017,ACS5YR,Housing Prices,Contract Rent 2500 to 2999 (ACS2015-),66.0,206.0,INACTIVE,INACTIVE,206.0,INACTIVE,INACTIVE,258.0,INACTIVE,INACTIVE,225.0,INACTIVE,INACTIVE,106.0,130.0,156.0,12.0,100.0,102.0,38.0,62.0
74,2017,ACS5YR,Housing Prices,Contract Rent 300 to 349,0.0,32.0,INACTIVE,INACTIVE,109.0,INACTIVE,INACTIVE,14.0,INACTIVE,INACTIVE,15.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
75,2017,ACS5YR,Housing Prices,Contract Rent 3000 to 3499 (ACS2015-),19.0,88.0,INACTIVE,INACTIVE,64.0,INACTIVE,INACTIVE,210.0,INACTIVE,INACTIVE,163.0,INACTIVE,INACTIVE,132.0,65.0,90.0,36.0,11.0,72.0,23.0,57.0
76,2017,ACS5YR,Housing Prices,Contract Rent 350 to 399,30.0,94.0,INACTIVE,INACTIVE,33.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,14.0,INACTIVE,INACTIVE,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2017,ACS5YR,Housing Prices,Contract Rent 3500 or more (ACS2015-),32.0,116.0,INACTIVE,INACTIVE,56.0,INACTIVE,INACTIVE,144.0,INACTIVE,INACTIVE,64.0,INACTIVE,INACTIVE,24.0,120.0,136.0,41.0,50.0,46.0,68.0,38.0
78,2017,ACS5YR,Housing Prices,Contract Rent 400 to 449,3.0,91.0,INACTIVE,INACTIVE,186.0,INACTIVE,INACTIVE,25.0,INACTIVE,INACTIVE,41.0,INACTIVE,INACTIVE,0.0,51.0,9.0,59.0,0.0,33.0,0.0,0.0
79,2017,ACS5YR,Housing Prices,Contract Rent 500 to 549,0.0,55.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,43.0,INACTIVE,INACTIVE,79.0,INACTIVE,INACTIVE,0.0,0.0,0.0,11.0,0.0,0.0,0.0,26.0
80,2017,ACS5YR,Housing Prices,Contract Rent 550 to 599,4.0,282.0,INACTIVE,INACTIVE,15.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,30.0,64.0,0.0,5.0,18.0,0.0,6.0,0.0
81,2017,ACS5YR,Housing Prices,Contract Rent 600 to 649,0.0,18.0,INACTIVE,INACTIVE,31.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,21.0,INACTIVE,INACTIVE,37.0,0.0,48.0,0.0,0.0,12.0,7.0,10.0
82,2017,ACS5YR,Housing Prices,Contract Rent 650 to 699,27.0,20.0,INACTIVE,INACTIVE,128.0,INACTIVE,INACTIVE,16.0,INACTIVE,INACTIVE,160.0,INACTIVE,INACTIVE,10.0,29.0,21.0,0.0,0.0,37.0,0.0,14.0
83,2017,ACS5YR,Housing Prices,Contract Rent 700 to 749,18.0,159.0,INACTIVE,INACTIVE,64.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,48.0,INACTIVE,INACTIVE,20.0,0.0,11.0,6.0,0.0,34.0,11.0,27.0
84,2017,ACS5YR,Housing Prices,Contract Rent 750 to 749,0.0,0.0,INACTIVE,INACTIVE,43.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,45.0,INACTIVE,INACTIVE,10.0,0.0,12.0,6.0,0.0,65.0,37.0,15.0
85,2017,ACS5YR,Housing Prices,Contract Rent 750 to 799,7.0,71.0,INACTIVE,INACTIVE,6.0,INACTIVE,INACTIVE,45.0,INACTIVE,INACTIVE,79.0,INACTIVE,INACTIVE,36.0,13.0,0.0,0.0,0.0,60.0,6.0,0.0
86,2017,ACS5YR,Housing Prices,Contract Rent 800 to 899,17.0,85.0,INACTIVE,INACTIVE,124.0,INACTIVE,INACTIVE,107.0,INACTIVE,INACTIVE,72.0,INACTIVE,INACTIVE,131.0,65.0,2.0,21.0,0.0,66.0,7.0,26.0
87,2017,ACS5YR,Housing Prices,Contract Rent 900 to 999,16.0,86.0,INACTIVE,INACTIVE,27.0,INACTIVE,INACTIVE,13.0,INACTIVE,INACTIVE,31.0,INACTIVE,INACTIVE,52.0,11.0,113.0,20.0,73.0,81.0,34.0,7.0
88,2017,ACS5YR,Housing Prices,Contract Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,108.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
89,2017,ACS5YR,Housing Prices,Contract Rent Total,640.0,2513.0,INACTIVE,INACTIVE,2659.0,INACTIVE,INACTIVE,1925.0,INACTIVE,INACTIVE,2346.0,INACTIVE,INACTIVE,1571.0,1678.0,1218.0,533.0,919.0,1197.0,486.0,713.0
90,2017,ACS5YR,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),22.0,45.0,INACTIVE,INACTIVE,19.0,INACTIVE,INACTIVE,39.0,INACTIVE,INACTIVE,66.0,INACTIVE,INACTIVE,0.0,42.0,9.0,18.0,42.0,9.0,19.0,31.0
91,2017,ACS5YR,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",66.0,206.0,INACTIVE,INACTIVE,206.0,INACTIVE,INACTIVE,258.0,INACTIVE,INACTIVE,225.0,INACTIVE,INACTIVE,106.0,130.0,156.0,12.0,100.0,102.0,38.0,62.0
92,2017,ACS5YR,Housing Prices,Contract Rent Total With cash Rent,618.0,2468.0,INACTIVE,INACTIVE,2640.0,INACTIVE,INACTIVE,1886.0,INACTIVE,INACTIVE,2280.0,INACTIVE,INACTIVE,1571.0,1636.0,1209.0,515.0,877.0,1188.0,467.0,682.0
93,2017,ACS5YR,Housing Prices,Extremely Rent Burdened,0.0734375,0.2176681257461201,INACTIVE,INACTIVE,0.139150056412185,INACTIVE,INACTIVE,0.0857142857142857,INACTIVE,INACTIVE,0.211849957374254,INACTIVE,INACTIVE,0.1718650541056652,0.1430274135876043,0.1798029556650246,0.1857410881801125,0.1262241566920565,0.1837928153717627,0.1625514403292181,0.0869565217391304
94,2017,ACS5YR,Housing Prices,Home Value 10000 to 14999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2017,ACS5YR,Housing Prices,Home Value 100000 to 124999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
96,2017,ACS5YR,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",38.0,147.0,INACTIVE,INACTIVE,98.0,INACTIVE,INACTIVE,146.0,INACTIVE,INACTIVE,104.0,INACTIVE,INACTIVE,73.0,111.0,204.0,70.0,182.0,96.0,65.0,111.0
97,2017,ACS5YR,Housing Prices,Home Value 125000 to 149999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2017,ACS5YR,Housing Prices,Home Value 15000 to 19999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2017,ACS5YR,Housing Prices,Home Value 150000 to 174999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0
100,2017,ACS5YR,Housing Prices,Home Value 1500000 to 1999999 (ACS2015-),0.0,0.0,INACTIVE,INACTIVE,37.0,INACTIVE,INACTIVE,164.0,INACTIVE,INACTIVE,7.0,INACTIVE,INACTIVE,36.0,61.0,59.0,12.0,23.0,0.0,24.0,24.0
101,2017,ACS5YR,Housing Prices,Home Value 175000 to 199999,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,20.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2017,ACS5YR,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2017,ACS5YR,Housing Prices,Home Value 200000 to 249999,0.0,12.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,24.0,INACTIVE,INACTIVE,15.0,14.0,24.0,0.0,8.0,0.0,0.0,0.0
104,2017,ACS5YR,Housing Prices,Home Value 2000000 or more (ACS2015-),4.0,11.0,INACTIVE,INACTIVE,18.0,INACTIVE,INACTIVE,129.0,INACTIVE,INACTIVE,17.0,INACTIVE,INACTIVE,8.0,79.0,49.0,6.0,48.0,26.0,12.0,0.0
105,2017,ACS5YR,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2017,ACS5YR,Housing Prices,Home Value 250000 to 299999,4.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2017,ACS5YR,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
108,2017,ACS5YR,Housing Prices,Home Value 300000 to 399999,4.0,15.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,13.0,INACTIVE,INACTIVE,13.0,INACTIVE,INACTIVE,13.0,0.0,18.0,0.0,28.0,3.0,7.0,9.0
109,2017,ACS5YR,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2017,ACS5YR,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2017,ACS5YR,Housing Prices,Home Value 400000 to 499999,0.0,90.0,INACTIVE,INACTIVE,50.0,INACTIVE,INACTIVE,22.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,68.0,14.0,14.0,18.0
112,2017,ACS5YR,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2017,ACS5YR,Housing Prices,Home Value 500000 to 749999,19.0,178.0,INACTIVE,INACTIVE,131.0,INACTIVE,INACTIVE,38.0,INACTIVE,INACTIVE,176.0,INACTIVE,INACTIVE,52.0,39.0,212.0,28.0,120.0,86.0,58.0,135.0
114,2017,ACS5YR,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2017,ACS5YR,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
116,2017,ACS5YR,Housing Prices,Home Value 750000 to 999999,38.0,132.0,INACTIVE,INACTIVE,219.0,INACTIVE,INACTIVE,106.0,INACTIVE,INACTIVE,107.0,INACTIVE,INACTIVE,106.0,144.0,127.0,45.0,182.0,118.0,148.0,136.0
117,2017,ACS5YR,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
118,2017,ACS5YR,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2017,ACS5YR,Housing Prices,Home Value Less than 10000,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
